"","Date.Submitted","Workout.Date","Activity.Type","Calories.Burned","Distance..km.","Workout.Time..seconds.","Avg.Pace..min.km.","Max.Pace..min.km.","Avg.Speed..km.h.","Max.Speed..km.h.","Avg.Heart.Rate","Steps","Notes","Source","Link"
"104","Oct. 4, 2021","Oct. 4, 2021","Run",0,4.63087126656,1554,5.59289996420902,3.55003032291418,10.727887104,16.901330688,NA,4343,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6143846371"
"105","Oct. 1, 2021","Oct. 1, 2021","Run",0,2.49543271296,774,5.16946035154697,3.90917044460352,11.60663720832,15.34853903616,NA,2189,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6136996753"
"106","Sept. 21, 2021","Sept. 21, 2021","Run",0,1.285309022976,459,5.95187231567645,3.1658551558896,10.08086644224,18.9522786816,NA,1272,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6112544074"
"107","Sept. 21, 2021","Sept. 21, 2021","Run",0,1.78640402688,553,5.15934442853734,3.92604688618468,11.62937723904,15.28255593216,NA,1564,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6112511074"
"108","Sept. 21, 2021","Sept. 21, 2021","Run",0,1.582092978048,584,6.15218996062992,4.12797388252605,9.75262464,14.53498345728,NA,1611,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6112483990"
"109","July 15, 2021","July 15, 2021","Run",0,1.6856269056,582,5.75453103873379,3.19876918794242,10.42656962688,18.7572261888,NA,1620,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5933581543"
"110","July 13, 2021","July 13, 2021","Run",0,5.28938264448,1829,5.76312460232244,2.07431102362205,10.41102336384,28.9252225152,NA,5090,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5928067801"
"111","July 11, 2021","July 11, 2021","Run",0,5.21833010688,1762,5.62760354529547,4.05616201383918,10.66172697216,14.79230146944,NA,4920,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5923015639"
"112","July 9, 2021","July 9, 2021","Run",0,5.01049942272,1781,5.92422751133381,2.73697854529547,10.12789147392,21.9220011648,NA,4937,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5918019346"
"113","July 8, 2021","July 8, 2021","Run",0,6.31722237696,2151,5.67497067127973,3.26419336077309,10.5727463424,18.3812834304,NA,5999,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5915359441"
"114","July 4, 2021","July 4, 2021","Run",0,5.13786290688,1802,5.84549356756542,3.74014505289112,10.2643155648,16.04215020672,NA,5005,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5904288385"
"115","July 3, 2021","July 3, 2021","Run",0,5.23215437184,1735,5.52672393223574,1.8372579137835,10.85634494208,32.6574521856,NA,4857,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5901848287"
"116","July 1, 2021","July 1, 2021","Run",0,5.20471505664,1764,5.64872395211962,3.65101556907659,10.62186352128,16.433816256,NA,4923,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5896688296"
"117","June 30, 2021","June 30, 2021","Run",0,5.11613676288,1755,5.71719284379225,3.77642691680585,10.49466097152,15.88802333184,NA,4889,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5893940056"
"118","June 29, 2021","June 29, 2021","Run",0,4.46016814848,1523,5.69110768114213,3.27081096397041,10.54276426368,18.344107584,NA,4246,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5891112538"
"119","May 6, 2021","May 6, 2021","Run",0,6.1600055616,3697,10.0027091783982,3.71395425713831,5.99839523712,16.1552388096,NA,9675,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5736409975"
"120","April 18, 2021","April 18, 2021","Run",0,3.58066165248,1663,7.74066949017736,4.41561903483655,7.75129272192,13.58814200832,NA,4462,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5681484271"
"121","April 10, 2021","April 10, 2021","Run",0,3.44700563328,1585,7.66368159945916,4.64941615962777,7.82915278464,12.9048467328,NA,4257,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5657539468"
"122","April 6, 2021","April 6, 2021","Run",0,2.89380972672,1492,8.59300435456931,4.55677592857711,6.98239643904,13.16720199168,NA,3960,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5643656815"
"123","April 3, 2021","April 3, 2021","Run",0,2.45677627008,1251,8.48674988069673,3.10115177364193,7.06986428544,19.3476945024,NA,3324,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5633951161"
"124","April 1, 2021","April 1, 2021","Run",0,3.17388386304,1492,7.8347450886821,4.45563533961664,7.65817607808,13.4661054528,NA,3998,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5628264361"
"125","March 28, 2021","March 28, 2021","Run",0,3.73469196672,1562,6.97066630875686,4.11168152986559,8.6074959168,14.5925657856,NA,4241,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5614679272"
"126","March 5, 2021","March 5, 2021","Run",0,4.25103389568,1703,6.67681987194782,3.24495570866142,8.9863354944,18.4902360192,NA,4648,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5539386208"
"127","Feb. 28, 2021","Feb. 28, 2021","Run",0,3.91472928,2070,8.81284548238288,2.50615157480315,6.80823323136,23.9410841472,NA,5480,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5522227762"
"128","Feb. 19, 2021","Feb. 19, 2021","Winter Sport / Activity",0,15.8981461056,4625,4.84857805416368,2.70441248111032,12.37476100608,22.1859335808,NA,NA,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5494924336"
"129","Feb. 16, 2021","Feb. 16, 2021","Winter Sport / Activity",0,17.1123156864,5407,5.26617677761871,2.80335341605027,11.39346350208,21.4029877248,NA,NA,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5486777083"
"130","Feb. 7, 2021","Feb. 7, 2021","Run",0,0,1956,0,0,0,0,0,0,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5455617253"
"131","Jan. 31, 2021","Jan. 31, 2021","Run",0,3.63233768832,6446,29.5768959277818,4.42745615604868,2.02861029888,13.5518030208,NA,15908,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5428825108"
"132","Jan. 15, 2021","Jan. 15, 2021","Run",0,10.40494004352,7939,12.7167342718524,2.96577363198918,4.718194272,20.2307415552,NA,20395,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5354166151"
"133","Jan. 9, 2021","Jan. 9, 2021","Run",0,2.84132901888,1822,10.6875223693629,4.3865823590233,5.6140356096,13.67807215104,NA,4742,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5321235622"
"134","Jan. 8, 2021","Jan. 8, 2021","Indoor Run / Jog",0,0,1362,0,0,0,0,0,0,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5314333978"
"135","Jan. 7, 2021","Jan. 7, 2021","Run",0,3.50645480064,1740,8.27045056867892,4.89698287003897,7.25472963072,12.25243476864,NA,4636,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5305717231"
"136","Jan. 6, 2021","Jan. 6, 2021","Run",0,3.59654587776,1735,8.04010826771654,4.48702079853655,7.46259250176,13.37191054848,NA,4636,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5297943703"
"137","Jan. 3, 2021","Jan. 3, 2021","Run",0,2.05378043904,1104,8.95911626103555,5.12844363914738,6.69710802816,11.6994480768,NA,2918,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5258366173"
"138","Jan. 2, 2021","Jan. 2, 2021","Run",0,0,1586,0,0,0,0,0,0,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5246395138"
"139","Dec. 30, 2020","Dec. 30, 2020","Run",0,2.47056834816,1191,8.03457806410562,4.74023577308518,7.46774240256,12.65758712064,NA,3183,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5223974131"
"140","Dec. 14, 2020","Dec. 14, 2020","Run",0,3.78004328064,2137,9.42228634772926,4.31361473991887,6.36788452608,13.90944753792,NA,5622,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5129472889"
"141","Dec. 7, 2020","Dec. 7, 2020","Run",0,4.51910232576,2335,8.61158335321721,3.24467609162491,6.96734907264,18.4918453632,NA,6196,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/5085383299"
"142","Nov. 11, 2020","Nov. 11, 2020","Run",0,4.06961254656,2138,8.75599001829317,4.38377997494631,6.85247409792,13.68681088896,NA,5664,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/4898521339"
