Year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote
1987,Arizona,0,0,3.35,7.63,3.35,7.63,113.6,...,0,0,0,0,
1987,Arkansas,2.7,6.15,3.35,7.63,3.35,7.63,113.6,2.7,2.7,6.15,2.7,6.15,
1987,California,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1987,Colorado,1.9,4.33,3.35,7.63,3.35,7.63,113.6,1.9,1.9,4.33,1.9,4.33,
1987,Connecticut,3.37,7.67,3.35,7.63,3.37,7.67,113.6,3.37,3.37,7.67,3.37,7.67,
1987,Delaware,2,4.55,3.35,7.63,3.35,7.63,113.6,2,2,4.55,2,4.55,
1987,District of Columbia,2.5,5.69,3.35,7.63,3.35,7.63,113.6,2.50 - 3.75,2.5,5.69,3.75,8.54,
1987,Florida,0,0,3.35,7.63,3.35,7.63,113.6,...,0,0,0,0,
1987,Georgia,1.25,2.85,3.35,7.63,3.35,7.63,113.6,1.25,1.25,2.85,1.25,2.85,
1987,Guam,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1987,Hawaii,3.1,7.06,3.35,7.63,3.35,7.63,113.6,3.1,3.1,7.06,3.1,7.06,
1987,Idaho,2.3,5.24,3.35,7.63,3.35,7.63,113.6,2.3,2.3,5.24,2.3,5.24,
1987,Illinois,2.3,5.24,3.35,7.63,3.35,7.63,113.6,2.3,2.3,5.24,2.3,5.24,
1987,Indiana,2,4.55,3.35,7.63,3.35,7.63,113.6,2,2,4.55,2,4.55,
1987,Iowa,0,0,3.35,7.63,3.35,7.63,113.6,...,0,0,0,0,
1987,Kansas,1.6,3.64,3.35,7.63,3.35,7.63,113.6,1.6,1.6,3.64,1.6,3.64,
1987,Kentucky,2.15,4.9,3.35,7.63,3.35,7.63,113.6,2.15,2.15,4.9,2.15,4.9,
1987,Louisiana,0,0,3.35,7.63,3.35,7.63,113.6,...,0,0,0,0,
1987,Maine,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1987,Maryland,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1987,Massachusetts,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1987,Michigan,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1987,Minnesota,3.1,7.06,3.35,7.63,3.35,7.63,113.6,3.1,3.1,7.06,3.1,7.06,
1987,Mississippi,0,0,3.35,7.63,3.35,7.63,113.6,...,0,0,0,0,
1987,Missouri,0,0,3.35,7.63,3.35,7.63,113.6,...,0,0,0,0,
1987,Montana,2,4.55,3.35,7.63,3.35,7.63,113.6,2,2,4.55,2,4.55,
1987,Nebraska,1.6,3.64,3.35,7.63,3.35,7.63,113.6,1.6,1.6,3.64,1.6,3.64,
1987,Nevada,2.75,6.26,3.35,7.63,3.35,7.63,113.6,2.75,2.75,6.26,2.75,6.26,
1987,New Hampshire,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1987,New Jersey,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1987,New Mexico,2.9,6.6,3.35,7.63,3.35,7.63,113.6,2.9,2.9,6.6,2.9,6.6,
1987,New York,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1987,North Carolina,2.9,6.6,3.35,7.63,3.35,7.63,113.6,2.9,2.9,6.6,2.9,6.6,
1987,North Dakota,2.8,6.38,3.35,7.63,3.35,7.63,113.6,2.80 - 3.10,2.8,6.38,3.1,7.06,
1987,Ohio,2.3,5.24,3.35,7.63,3.35,7.63,113.6,2.3,2.3,5.24,2.3,5.24,
1987,Oklahoma,3.1,7.06,3.35,7.63,3.35,7.63,113.6,3.1,3.1,7.06,3.1,7.06,
1987,Oregon,3.1,7.06,3.35,7.63,3.35,7.63,113.6,3.1,3.1,7.06,3.1,7.06,
1987,Pennsylvania,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1987,Puerto Rico,1.2,2.73,3.35,7.63,3.35,7.63,113.6,1.20 - 3.10,1.2,2.73,3.1,7.06,
1987,Rhode Island,2.9,6.6,3.35,7.63,3.35,7.63,113.6,2.9,2.9,6.6,2.9,6.6,
1987,South Carolina,0,0,3.35,7.63,3.35,7.63,113.6,...,0,0,0,0,
1987,South Dakota,2.3,5.24,3.35,7.63,3.35,7.63,113.6,2.3,2.3,5.24,2.3,5.24,
1987,Tennessee,0,0,3.35,7.63,3.35,7.63,113.6,...,0,0,0,0,
1987,Texas,1.4,3.19,3.35,7.63,3.35,7.63,113.6,1.4,1.4,3.19,1.4,3.19,
1987,U.S. Virgin Islands,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1987,Utah,2.5,5.69,3.35,7.63,3.35,7.63,113.6,2.50 - 2.75(b),2.5,5.69,2.75,6.26,(b)
1987,Vermont,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1987,Virginia,2.65,6.03,3.35,7.63,3.35,7.63,113.6,2.65,2.65,6.03,2.65,6.03,
1987,Washington,2.3,5.24,3.35,7.63,3.35,7.63,113.6,2.3,2.3,5.24,2.3,5.24,
1987,West Virginia,2.75,6.26,3.35,7.63,3.35,7.63,113.6,2.75,2.75,6.26,2.75,6.26,
1987,Wisconsin,3.25,7.4,3.35,7.63,3.35,7.63,113.6,3.25,3.25,7.4,3.25,7.4,
1987,Wyoming,1.6,3.64,3.35,7.63,3.35,7.63,113.6,1.6,1.6,3.64,1.6,3.64,
1988,Alabama,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,
1988,Alaska,3.85,8.42,3.35,7.32,3.85,8.42,118.3,3.85,3.85,8.42,3.85,8.42,
1988,Arizona,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,
1988,Arkansas,3.25,7.11,3.35,7.32,3.35,7.32,118.3,3.25,3.25,7.11,3.25,7.11,
1988,California,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Colorado,3,6.56,3.35,7.32,3.35,7.32,118.3,3,3,6.56,3,6.56,
1988,Connecticut,3.75,8.2,3.35,7.32,3.75,8.2,118.3,3.75,3.75,8.2,3.75,8.2,
1988,Delaware,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,District of Columbia,3.5,7.65,3.35,7.32,3.5,7.65,118.3,3.50 - 4.85,3.5,7.65,4.85,10.6,
1988,Florida,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,
1988,Georgia,3.25,7.11,3.35,7.32,3.35,7.32,118.3,3.25,3.25,7.11,3.25,7.11,
1988,Guam,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Hawaii,3.85,8.42,3.35,7.32,3.85,8.42,118.3,3.85,3.85,8.42,3.85,8.42,
1988,Idaho,2.3,5.03,3.35,7.32,3.35,7.32,118.3,2.3,2.3,5.03,2.3,5.03,
1988,Illinois,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Indiana,2,4.37,3.35,7.32,3.35,7.32,118.3,2,2,4.37,2,4.37,
1988,Iowa,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,
1988,Kansas,1.6,3.5,3.35,7.32,3.35,7.32,118.3,1.6,1.6,3.5,1.6,3.5,
1988,Kentucky,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Louisiana,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,
1988,Maine,3.65,7.98,3.35,7.32,3.65,7.98,118.3,3.65,3.65,7.98,3.65,7.98,
1988,Maryland,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Massachusetts,3.65,7.98,3.35,7.32,3.65,7.98,118.3,3.65,3.65,7.98,3.65,7.98,
1988,Michigan,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Minnesota,3.55,7.76,3.35,7.32,3.55,7.76,118.3,3.55 & 3.50(f),3.55,7.76,3.5,7.65,(f)
1988,Mississippi,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,
1988,Missouri,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,
1988,Montana,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Nebraska,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Nevada,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,New Hampshire,3.55,7.76,3.35,7.32,3.55,7.76,118.3,3.55,3.55,7.76,3.55,7.76,
1988,New Jersey,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,New Mexico,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,New York,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,North Carolina,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,North Dakota,2.8,6.12,3.35,7.32,3.35,7.32,118.3,2.80 - 3.10,2.8,6.12,3.1,6.78,
1988,Ohio,2.3,5.03,3.35,7.32,3.35,7.32,118.3,2.3,2.3,5.03,2.3,5.03,
1988,Oklahoma,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Oregon,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Pennsylvania,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Puerto Rico,1.2,2.62,3.35,7.32,3.35,7.32,118.3,1.20 - 3.35,1.2,2.62,3.35,7.32,
1988,Rhode Island,3.65,7.98,3.35,7.32,3.65,7.98,118.3,3.65,3.65,7.98,3.65,7.98,
1988,South Carolina,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,
1988,South Dakota,2.8,6.12,3.35,7.32,3.35,7.32,118.3,2.8,2.8,6.12,2.8,6.12,
1988,Tennessee,0,0,3.35,7.32,3.35,7.32,118.3,...,0,0,0,0,
1988,Texas,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,U.S. Virgin Islands,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Utah,2.5,5.47,3.35,7.32,3.35,7.32,118.3,2.50 - 2.75(b),2.5,5.47,2.75,6.01,(b)
1988,Vermont,3.55,7.76,3.35,7.32,3.55,7.76,118.3,3.55,3.55,7.76,3.55,7.76,
1988,Virginia,2.65,5.79,3.35,7.32,3.35,7.32,118.3,2.65,2.65,5.79,2.65,5.79,
1988,Washington,2.3,5.03,3.35,7.32,3.35,7.32,118.3,2.3,2.3,5.03,2.3,5.03,
1988,West Virginia,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Wisconsin,3.35,7.32,3.35,7.32,3.35,7.32,118.3,3.35,3.35,7.32,3.35,7.32,
1988,Wyoming,1.6,3.5,3.35,7.32,3.35,7.32,118.3,1.6,1.6,3.5,1.6,3.5,
1989,Alabama,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,
1989,Alaska,3.85,8.03,3.35,6.99,3.85,8.03,124,3.85,3.85,8.03,3.85,8.03,
1989,Arizona,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,
1989,Arkansas,3.25,6.78,3.35,6.99,3.35,6.99,124,3.25,3.25,6.78,3.25,6.78,
1989,California,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Colorado,3,6.26,3.35,6.99,3.35,6.99,124,3,3,6.26,3,6.26,
1989,Connecticut,3.75,7.82,3.35,6.99,3.75,7.82,124,3.75,3.75,7.82,3.75,7.82,
1989,Delaware,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,District of Columbia,3.5,7.3,3.35,6.99,3.5,7.3,124,3.50 - 4.85,3.5,7.3,4.85,10.12,
1989,Florida,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,
1989,Georgia,3.25,6.78,3.35,6.99,3.35,6.99,124,3.25,3.25,6.78,3.25,6.78,
1989,Guam,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Hawaii,3.85,8.03,3.35,6.99,3.85,8.03,124,3.85,3.85,8.03,3.85,8.03,
1989,Idaho,2.3,4.8,3.35,6.99,3.35,6.99,124,2.3,2.3,4.8,2.3,4.8,
1989,Illinois,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Indiana,2,4.17,3.35,6.99,3.35,6.99,124,2,2,4.17,2,4.17,
1989,Iowa,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,
1989,Kansas,1.6,3.34,3.35,6.99,3.35,6.99,124,1.6,1.6,3.34,1.6,3.34,
1989,Kentucky,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Louisiana,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,
1989,Maine,3.65,7.61,3.35,6.99,3.65,7.61,124,3.65,3.65,7.61,3.65,7.61,
1989,Maryland,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Massachusetts,3.65,7.61,3.35,6.99,3.65,7.61,124,3.65,3.65,7.61,3.65,7.61,
1989,Michigan,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Minnesota,3.55,7.41,3.35,6.99,3.55,7.41,124,3.55 & 3.50(f),3.55,7.41,3.5,7.3,(f)
1989,Mississippi,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,
1989,Missouri,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,
1989,Montana,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Nebraska,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Nevada,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,New Hampshire,3.55,7.41,3.35,6.99,3.55,7.41,124,3.55,3.55,7.41,3.55,7.41,
1989,New Jersey,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,New Mexico,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,New York,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,North Carolina,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,North Dakota,2.8,5.84,3.35,6.99,3.35,6.99,124,2.80 - 3.10,2.8,5.84,3.1,6.47,
1989,Ohio,2.3,4.8,3.35,6.99,3.35,6.99,124,2.3,2.3,4.8,2.3,4.8,
1989,Oklahoma,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Oregon,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Pennsylvania,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Puerto Rico,1.2,2.5,3.35,6.99,3.35,6.99,124,1.20 - 3.35,1.2,2.5,3.35,6.99,
1989,Rhode Island,3.65,7.61,3.35,6.99,3.65,7.61,124,3.65,3.65,7.61,3.65,7.61,
1989,South Carolina,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,
1989,South Dakota,2.8,5.84,3.35,6.99,3.35,6.99,124,2.8,2.8,5.84,2.8,5.84,
1989,Tennessee,0,0,3.35,6.99,3.35,6.99,124,...,0,0,0,0,
1989,Texas,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,U.S. Virgin Islands,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Utah,2.5,5.21,3.35,6.99,3.35,6.99,124,2.50 - 2.75(b),2.5,5.21,2.75,5.74,(b)
1989,Vermont,3.55,7.41,3.35,6.99,3.55,7.41,124,3.55,3.55,7.41,3.55,7.41,
1989,Virginia,2.65,5.53,3.35,6.99,3.35,6.99,124,2.65,2.65,5.53,2.65,5.53,
1989,Washington,2.3,4.8,3.35,6.99,3.35,6.99,124,2.3,2.3,4.8,2.3,4.8,
1989,West Virginia,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Wisconsin,3.35,6.99,3.35,6.99,3.35,6.99,124,3.35,3.35,6.99,3.35,6.99,
1989,Wyoming,1.6,3.34,3.35,6.99,3.35,6.99,124,1.6,1.6,3.34,1.6,3.34,
1990,Alabama,0,0,3.35,6.63,3.35,6.63,130.7,...,0,0,0,0,
1990,Alaska,3.85,7.62,3.35,6.63,3.85,7.62,130.7,3.85,3.85,7.62,3.85,7.62,
1990,Arizona,0,0,3.35,6.63,3.35,6.63,130.7,...,0,0,0,0,
1990,Arkansas,3.25,6.43,3.35,6.63,3.35,6.63,130.7,3.25,3.25,6.43,3.25,6.43,
1990,California,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Colorado,3,5.94,3.35,6.63,3.35,6.63,130.7,3,3,5.94,3,5.94,
1990,Connecticut,3.75,7.42,3.35,6.63,3.75,7.42,130.7,3.75,3.75,7.42,3.75,7.42,
1990,Delaware,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,District of Columbia,3.5,6.93,3.35,6.63,3.5,6.93,130.7,3.50 - 4.85,3.5,6.93,4.85,9.6,
1990,Florida,0,0,3.35,6.63,3.35,6.63,130.7,...,0,0,0,0,
1990,Georgia,3.25,6.43,3.35,6.63,3.35,6.63,130.7,3.25,3.25,6.43,3.25,6.43,
1990,Guam,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Hawaii,3.85,7.62,3.35,6.63,3.85,7.62,130.7,3.85,3.85,7.62,3.85,7.62,
1990,Idaho,2.3,4.55,3.35,6.63,3.35,6.63,130.7,2.3,2.3,4.55,2.3,4.55,
1990,Illinois,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Indiana,2,3.96,3.35,6.63,3.35,6.63,130.7,2,2,3.96,2,3.96,
1990,Iowa,0,0,3.35,6.63,3.35,6.63,130.7,...,0,0,0,0,
1990,Kansas,1.6,3.17,3.35,6.63,3.35,6.63,130.7,1.6,1.6,3.17,1.6,3.17,
1990,Kentucky,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Louisiana,0,0,3.35,6.63,3.35,6.63,130.7,...,0,0,0,0,
1990,Maine,3.65,7.22,3.35,6.63,3.65,7.22,130.7,3.65,3.65,7.22,3.65,7.22,
1990,Maryland,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Massachusetts,3.65,7.22,3.35,6.63,3.65,7.22,130.7,3.65,3.65,7.22,3.65,7.22,
1990,Michigan,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Minnesota,3.55,7.03,3.35,6.63,3.55,7.03,130.7,3.55 & 3.50(f),3.55,7.03,3.5,6.93,(f)
1990,Mississippi,0,0,3.35,6.63,3.35,6.63,130.7,...,0,0,0,0,
1990,Missouri,0,0,3.35,6.63,3.35,6.63,130.7,...,0,0,0,0,
1990,Montana,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Nebraska,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Nevada,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,New Hampshire,3.55,7.03,3.35,6.63,3.55,7.03,130.7,3.55,3.55,7.03,3.55,7.03,
1990,New Jersey,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,New Mexico,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,New York,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,North Carolina,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,North Dakota,2.8,5.54,3.35,6.63,3.35,6.63,130.7,2.80 - 3.10,2.8,5.54,3.1,6.14,
1990,Ohio,2.3,4.55,3.35,6.63,3.35,6.63,130.7,2.3,2.3,4.55,2.3,4.55,
1990,Oklahoma,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Oregon,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Pennsylvania,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Puerto Rico,1.2,2.37,3.35,6.63,3.35,6.63,130.7,1.20 - 3.35,1.2,2.37,3.35,6.63,
1990,Rhode Island,3.65,7.22,3.35,6.63,3.65,7.22,130.7,3.65,3.65,7.22,3.65,7.22,
1990,South Carolina,0,0,3.35,6.63,3.35,6.63,130.7,...,0,0,0,0,
1990,South Dakota,2.8,5.54,3.35,6.63,3.35,6.63,130.7,2.8,2.8,5.54,2.8,5.54,
1990,Tennessee,0,0,3.35,6.63,3.35,6.63,130.7,...,0,0,0,0,
1990,Texas,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,U.S. Virgin Islands,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Utah,2.5,4.95,3.35,6.63,3.35,6.63,130.7,2.50 - 2.75(b),2.5,4.95,2.75,5.44,(b)
1990,Vermont,3.55,7.03,3.35,6.63,3.55,7.03,130.7,3.55,3.55,7.03,3.55,7.03,
1990,Virginia,2.65,5.24,3.35,6.63,3.35,6.63,130.7,2.65,2.65,5.24,2.65,5.24,
1990,Washington,2.3,4.55,3.35,6.63,3.35,6.63,130.7,2.3,2.3,4.55,2.3,4.55,
1990,West Virginia,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Wisconsin,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3.35,3.35,6.63,3.35,6.63,
1990,Wyoming,1.6,3.17,3.35,6.63,3.35,6.63,130.7,1.6,1.6,3.17,1.6,3.17,
1991,Alabama,0,0,3.8,7.22,3.8,7.22,136.2,...,0,0,0,0,
1991,Alaska,4.3,8.17,3.8,7.22,4.3,8.17,136.2,4.3,4.3,8.17,4.3,8.17,
1991,Arizona,0,0,3.8,7.22,3.8,7.22,136.2,...,0,0,0,0,
1991,Arkansas,3.35,6.36,3.8,7.22,3.8,7.22,136.2,3.35,3.35,6.36,3.35,6.36,
1991,California,4.25,8.07,3.8,7.22,4.25,8.07,136.2,4.25,4.25,8.07,4.25,8.07,
1991,Colorado,3,5.7,3.8,7.22,3.8,7.22,136.2,3,3,5.7,3,5.7,
1991,Connecticut,4.25,8.07,3.8,7.22,4.25,8.07,136.2,4.25,4.25,8.07,4.25,8.07,
1991,Delaware,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3.8,3.8,7.22,3.8,7.22,
1991,District of Columbia,3.7,7.03,3.8,7.22,3.8,7.22,136.2,3.70 - 4.85,3.7,7.03,4.85,9.21,
1991,Florida,0,0,3.8,7.22,3.8,7.22,136.2,...,0,0,0,0,
1991,Georgia,3.25,6.17,3.8,7.22,3.8,7.22,136.2,3.25,3.25,6.17,3.25,6.17,
1991,Guam,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3.8,3.8,7.22,3.8,7.22,
1991,Hawaii,3.85,7.31,3.8,7.22,3.85,7.31,136.2,3.85,3.85,7.31,3.85,7.31,
1991,Idaho,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3.8,3.8,7.22,3.8,7.22,
1991,Illinois,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3.8,3.8,7.22,3.8,7.22,
1991,Indiana,3.35,6.36,3.8,7.22,3.8,7.22,136.2,3.35,3.35,6.36,3.35,6.36,
1991,Iowa,4.25,8.07,3.8,7.22,4.25,8.07,136.2,4.25,4.25,8.07,4.25,8.07,
1991,Kansas,2.65,5.03,3.8,7.22,3.8,7.22,136.2,2.65,2.65,5.03,2.65,5.03,
1991,Kentucky,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3.8,3.8,7.22,3.8,7.22,
1991,Louisiana,0,0,3.8,7.22,3.8,7.22,136.2,...,0,0,0,0,
1991,Maine,3.85,7.31,3.8,7.22,3.85,7.31,136.2,3.85,3.85,7.31,3.85,7.31,
1991,Maryland,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3.8,3.8,7.22,3.8,7.22,
1991,Massachusetts,3.75,7.12,3.8,7.22,3.8,7.22,136.2,3.75,3.75,7.12,3.75,7.12,
1991,Michigan,3.35,6.36,3.8,7.22,3.8,7.22,136.2,3.35,3.35,6.36,3.35,6.36,
1991,Minnesota,4.25,8.07,3.8,7.22,4.25,8.07,136.2,4.25(g),4.25,8.07,4.25,8.07,(g)
1991,Mississippi,0,0,3.8,7.22,3.8,7.22,136.2,...,0,0,0,0,
1991,Missouri,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3.8,3.8,7.22,3.8,7.22,
1991,Montana,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3.8,3.8,7.22,3.8,7.22,
1991,Nebraska,3.35,6.36,3.8,7.22,3.8,7.22,136.2,3.35,3.35,6.36,3.35,6.36,
1991,Nevada,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3.8,3.8,7.22,3.8,7.22,
1991,New Hampshire,3.85,7.31,3.8,7.22,3.85,7.31,136.2,3.85,3.85,7.31,3.85,7.31,
1991,New Jersey,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3.8,3.8,7.22,3.8,7.22,
1991,New Mexico,3.35,6.36,3.8,7.22,3.8,7.22,136.2,3.35,3.35,6.36,3.35,6.36,
1991,New York,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3.8,3.8,7.22,3.8,7.22,
1991,North Carolina,3.35,6.36,3.8,7.22,3.8,7.22,136.2,3.35,3.35,6.36,3.35,6.36,
