"person","app","date","liczba"
"z","mg",2019-05-04,19
"z","mg",2019-05-05,4
"z","mg",2019-05-09,4
"z","mg",2019-05-10,12
"z","mg",2019-05-11,66
"z","mg",2019-05-12,42
"z","mg",2019-05-13,11
"z","mg",2019-05-14,3
"z","mg",2019-05-15,15
"z","mg",2019-05-16,21
"z","mg",2019-05-17,28
"z","mg",2019-05-18,13
"z","mg",2019-05-19,31
"z","mg",2019-05-21,6
"z","mg",2019-05-23,16
"z","mg",2019-05-24,18
"z","mg",2019-05-25,58
"z","mg",2019-05-26,7
"z","mg",2019-05-29,8
"z","mg",2019-06-01,1
"z","mg",2019-06-02,81
"z","mg",2019-06-03,2
"z","mg",2019-06-05,29
"z","mg",2019-06-06,1
"z","mg",2019-06-07,2
"z","mg",2019-06-08,88
"z","mg",2019-06-09,20
"z","mg",2019-06-10,60
"z","mg",2019-06-11,64
"z","mg",2019-06-12,1
"z","mg",2019-06-14,60
"z","mg",2019-06-15,67
"z","mg",2019-06-16,11
"z","mg",2019-06-17,47
"z","mg",2019-06-19,2
"z","mg",2019-06-23,2
"z","mg",2019-06-26,33
"z","mg",2019-06-27,14
"z","mg",2019-06-28,10
"z","mg",2019-06-29,2
"z","mg",2019-07-04,3
"z","mg",2019-07-10,2
"z","mg",2019-07-11,49
"z","mg",2019-07-12,2
"z","mg",2019-07-14,5
"z","mg",2019-07-15,7
"z","mg",2019-07-16,15
"z","mg",2019-07-18,2
"z","mg",2019-07-19,8
"z","mg",2019-07-20,2
"z","mg",2019-07-29,1
"z","mg",2019-08-04,3
"z","mg",2019-08-05,1
"z","mg",2019-08-06,8
"z","mg",2019-08-12,3
"z","mg",2019-08-13,40
"z","mg",2019-08-15,140
"z","mg",2019-08-16,13
"z","mg",2019-08-17,135
"z","mg",2019-08-18,306
"z","mg",2019-08-19,44
"z","mg",2019-08-20,16
"z","mg",2019-08-21,7
"z","mg",2019-08-22,1
"z","mg",2019-08-23,16
"z","mg",2019-08-24,73
"z","mg",2019-08-25,4
"z","mg",2019-08-26,6
"z","mg",2019-08-28,52
"z","mg",2019-08-29,1
"z","mg",2019-08-30,2
"z","mg",2019-08-31,458
"z","mg",2019-09-01,343
"z","mg",2019-09-02,92
"z","mg",2019-09-03,92
"z","mg",2019-09-04,42
"z","mg",2019-09-05,205
"z","mg",2019-09-06,113
"z","mg",2019-09-07,208
"z","mg",2019-09-08,134
"z","mg",2019-09-09,49
"z","mg",2019-09-10,97
"z","mg",2019-09-11,29
"z","mg",2019-09-12,123
"z","mg",2019-09-13,86
"z","mg",2019-09-14,71
"z","mg",2019-09-15,91
"z","mg",2019-09-16,228
"z","mg",2019-09-17,189
"z","mg",2019-09-18,317
"z","mg",2019-09-19,220
"z","mg",2019-09-20,57
"z","mg",2019-09-21,26
"z","mg",2019-09-22,45
"z","mg",2019-09-23,24
"z","mg",2019-09-24,39
"z","mg",2019-09-25,14
"z","mg",2019-09-26,5
"z","mg",2019-09-27,63
"z","mg",2019-09-28,98
"z","mg",2019-09-30,4
"z","mg",2019-10-01,23
"z","mg",2019-10-03,2
"z","mg",2019-10-04,37
"z","mg",2019-10-05,75
"z","mg",2019-10-06,81
"z","mg",2019-10-08,2
"z","mg",2019-10-09,17
"z","mg",2019-10-11,86
"z","mg",2019-10-12,40
"z","mg",2019-10-14,21
"z","mg",2019-10-15,9
"z","mg",2019-10-16,46
"z","mg",2019-10-17,16
"z","mg",2019-10-18,89
"z","mg",2019-10-19,19
"z","mg",2019-10-20,14
"z","mg",2019-10-21,2
"z","mg",2019-10-22,3
"z","mg",2019-10-23,3
"z","mg",2019-10-24,20
"z","mg",2019-10-25,60
"z","mg",2019-10-26,18
"z","mg",2019-10-27,12
"z","mg",2019-10-30,20
"z","mg",2019-10-31,32
"z","mg",2019-11-02,8
"z","mg",2019-11-03,32
"z","mg",2019-11-05,12
"z","mg",2019-11-06,4
"z","mg",2019-11-09,2
"z","mg",2019-11-13,4
"z","mg",2019-11-15,33
"z","mg",2019-11-16,11
"z","mg",2019-11-19,3
"z","mg",2019-11-20,10
"z","mg",2019-11-21,1
"z","mg",2019-11-22,24
"z","mg",2019-11-23,1
"z","mg",2019-11-24,15
"z","mg",2019-11-26,109
"z","mg",2019-11-27,359
"z","mg",2019-11-28,1
"z","mg",2019-11-29,17
"z","mg",2019-11-30,6
"z","mg",2019-12-01,8
"z","mg",2019-12-02,9
"z","mg",2019-12-03,7
"z","mg",2019-12-04,6
"z","mg",2019-12-06,9
"z","mg",2019-12-07,21
"z","mg",2019-12-08,10
"z","mg",2019-12-09,2
"z","mg",2019-12-11,27
"z","mg",2019-12-12,5
"z","mg",2019-12-13,7
"z","mg",2019-12-15,6
"z","mg",2019-12-17,3
"z","mg",2019-12-18,6
"z","mg",2019-12-20,9
"z","mg",2019-12-22,21
"z","mg",2019-12-23,72
"z","mg",2019-12-24,12
"z","mg",2019-12-25,56
"z","mg",2019-12-26,21
"z","mg",2019-12-27,47
"z","mg",2019-12-28,1
"z","mg",2019-12-30,246
"z","mg",2019-12-31,197
"z","mg",2020-01-01,30
"z","mg",2020-01-02,14
"z","mg",2020-01-03,14
"z","mg",2020-01-05,13
"z","mg",2020-01-06,40
"z","mg",2020-01-08,5
"z","mg",2020-01-09,3
"z","mg",2020-01-10,11
"z","mg",2020-01-13,9
"z","mg",2020-01-15,3
"z","mg",2020-01-16,32
"z","mg",2020-01-17,7
"z","mg",2020-01-18,7
"z","mg",2020-01-19,3
"z","mg",2020-01-21,35
"z","mg",2020-01-24,21
"z","mg",2020-01-25,1
"z","mg",2020-01-26,24
"z","mg",2020-01-28,21
"z","mg",2020-01-29,1
"z","mg",2020-02-02,22
"z","mg",2020-02-05,19
"z","mg",2020-02-06,11
"z","mg",2020-02-07,1
"z","mg",2020-02-09,14
"z","mg",2020-02-10,31
"z","mg",2020-02-11,5
"z","mg",2020-02-13,4
"z","mg",2020-02-14,10
"z","mg",2020-02-15,2
"z","mg",2020-02-18,10
"z","mg",2020-02-19,5
"z","mg",2020-02-20,16
"z","mg",2020-02-21,26
"z","mg",2020-02-22,6
"z","mg",2020-02-23,4
"z","mg",2020-02-24,2
"z","mg",2020-02-25,3
"z","mg",2020-02-26,1
"z","mg",2020-03-02,10
"z","mg",2020-03-03,1
"z","mg",2020-03-04,1
"z","mg",2020-03-05,1
"z","mg",2020-03-06,19
"z","mg",2020-03-08,5
"z","mg",2020-03-09,13
"z","mg",2020-03-10,3
"z","mg",2020-03-11,27
"z","mg",2020-03-12,6
"z","mg",2020-03-13,7
"z","mg",2020-03-14,2
"z","mg",2020-03-15,5
"z","mg",2020-03-16,2
"z","mg",2020-03-18,1
"z","mg",2020-03-19,3
"z","mg",2020-03-20,1
"z","mg",2020-03-21,1
"z","mg",2020-03-22,5
"z","mg",2020-03-24,2
"z","mg",2020-03-26,1
"z","mg",2020-03-28,2
"z","mg",2020-03-29,1
"z","mg",2020-04-02,2
"z","mg",2020-04-03,1
"z","mg",2020-04-04,4
"z","mg",2020-04-07,1
"z","mg",2020-04-08,1
"z","mg",2020-04-09,1
"z","mg",2020-04-11,1
"z","mg",2020-04-12,11
"z","mg",2020-04-16,35
"z","mg",2020-04-19,20
"z","mg",2020-04-21,3
"z","mg",2020-04-22,1
"z","mg",2020-04-26,18
"z","mg",2020-04-27,1
"z","mg",2020-04-28,1
"z","mg",2020-05-06,2
"z","mg",2020-05-11,2
"z","mg",2020-05-15,5
"z","mg",2020-05-16,2
"z","mg",2020-05-17,2
"z","mg",2020-05-21,2
"z","mg",2020-05-22,5
"z","mg",2020-05-23,2
"z","mg",2020-05-24,5
"z","mg",2020-05-26,2
"z","mg",2020-05-27,1
"z","mg",2020-05-28,1
"z","mg",2020-05-30,6
"z","mg",2020-05-31,1
"z","mg",2020-06-01,2
"z","mg",2020-06-03,8
"z","mg",2020-06-04,1
"z","mg",2020-06-05,3
"z","mg",2020-06-14,10
"z","mg",2020-06-15,8
"z","mg",2020-06-16,1
"z","mg",2020-06-17,4
"z","mg",2020-06-21,40
"z","mg",2020-06-22,1
"z","mg",2020-06-25,28
"z","mg",2020-06-26,31
"z","mg",2020-06-27,1
"z","mg",2020-06-28,53
"z","mg",2020-07-03,8
"z","mg",2020-07-09,5
"z","mg",2020-07-12,1
"z","mg",2020-07-14,2
"z","mg",2020-07-15,12
"z","mg",2020-07-16,8
"z","mg",2020-07-17,11
"z","mg",2020-07-19,8
"z","mg",2020-07-21,7
"z","mg",2020-07-22,12
"z","mg",2020-07-23,70
"z","mg",2020-07-24,19
"z","mg",2020-07-25,30
"z","mg",2020-07-26,78
"z","mg",2020-07-27,113
"z","mg",2020-07-28,10
"z","mg",2020-07-29,3
"z","mg",2020-07-31,7
"z","mg",2020-08-02,2
"z","mg",2020-08-03,13
"z","mg",2020-08-14,2
"z","mg",2020-08-22,17
"z","mg",2020-08-23,1
"z","mg",2020-08-26,402
"z","mg",2020-08-29,1
"z","mg",2020-09-01,1
"z","mg",2020-09-02,25
"z","mg",2020-09-03,24
"z","mg",2020-09-05,1
"z","mg",2020-09-07,21
"z","mg",2020-09-08,47
"z","mg",2020-09-09,5
"z","mg",2020-09-10,39
"z","mg",2020-09-11,30
"z","mg",2020-09-12,10
"z","mg",2020-09-13,10
"z","mg",2020-09-14,5
"z","mg",2020-09-16,3
"z","mg",2020-09-17,2
"z","mg",2020-09-18,1
"z","mg",2020-09-19,2
"z","mg",2020-09-23,20
"z","mg",2020-09-24,1
"z","mg",2020-09-25,6
"z","mg",2020-09-28,4
"z","mg",2020-09-29,4
"z","mg",2020-09-30,4
"z","mg",2020-10-01,1
"z","mg",2020-10-04,72
"z","mg",2020-10-05,1
"z","mg",2020-10-07,4
"z","mg",2020-10-08,3
"z","mg",2020-10-10,2
"z","mg",2020-10-11,1
"z","mg",2020-10-12,16
"z","mg",2020-10-13,3
"z","mg",2020-10-14,7
"z","mg",2020-10-17,1
"z","mg",2020-10-18,1
"z","mg",2020-10-20,1
"z","mg",2020-10-22,15
"z","mg",2020-10-24,7
"z","mg",2020-10-25,22
"z","mg",2020-10-27,5
"z","mg",2020-10-28,25
"z","mg",2020-10-29,38
"z","mg",2020-10-31,8
"z","mg",2020-11-01,6
"z","mg",2020-11-02,19
"z","mg",2020-11-04,1
"z","mg",2020-11-05,8
"z","mg",2020-11-08,2
"z","mg",2020-11-10,5
"z","mg",2020-11-12,17
"z","mg",2020-11-13,1
"z","mg",2020-11-14,1
"z","mg",2020-11-15,14
"z","mg",2020-11-19,37
"z","mg",2020-11-21,3
"z","mg",2020-11-23,3
"z","mg",2020-11-24,4
"z","mg",2020-11-26,30
"z","mg",2020-11-29,16
"z","mg",2020-11-30,6
"z","mg",2020-12-02,16
"z","mg",2020-12-04,2
"z","mg",2020-12-06,2
"z","mg",2020-12-09,5
"z","mg",2020-12-10,18
"z","mg",2020-12-11,23
"z","mg",2020-12-12,10
"z","mg",2020-12-13,5
"z","mg",2020-12-14,33
"z","mg",2020-12-15,1
"z","mg",2020-12-16,7
"z","mg",2020-12-17,1
"z","mg",2020-12-19,9
"z","mg",2020-12-20,13
"z","mg",2020-12-21,4
"z","mg",2020-12-22,1
"z","mg",2020-12-23,3
"z","mg",2020-12-24,8
"z","mg",2020-12-25,19
"z","mg",2021-01-03,19
"z","mg",2021-01-04,33
"z","mg",2021-01-05,5
"z","mg",2021-01-06,35
"z","mg",2021-01-07,8
"z","mg",2021-01-08,1
"z","mg",2021-01-10,9
"z","mg",2021-01-13,1
"z","mg",2021-01-14,15
"z","mg",2021-01-18,1
"z","mg",2021-01-20,1
"z","mg",2021-01-21,12
"z","mg",2021-01-22,1
"z","mg",2021-01-24,3
"z","mg",2021-01-26,8
"z","mg",2021-01-27,1
"z","mg",2021-01-28,2
"z","mg",2021-02-01,1
"z","mg",2021-02-03,3
"z","mg",2021-02-04,63
"z","mg",2021-02-05,5
"z","mg",2021-02-06,1
"z","mg",2021-02-08,3
"z","mg",2021-02-09,24
"z","mg",2021-02-11,7
"z","mg",2021-02-12,3
"z","mg",2021-02-13,40
"z","mg",2021-02-14,33
"z","mg",2021-02-17,62
"z","mg",2021-02-18,13
"z","mg",2021-02-21,29
"z","mg",2021-02-22,1
"z","mg",2021-02-23,28
"z","mg",2021-02-24,3
"z","mg",2021-02-25,15
"z","mg",2021-02-26,1
"z","mg",2021-02-28,47
"z","mg",2021-03-01,8
"z","mg",2021-03-04,4
"z","mg",2021-03-07,1
"z","mg",2021-03-08,1
"z","mg",2021-03-09,4
"z","mg",2021-03-10,9
"z","mg",2021-03-11,3
"z","mg",2021-03-12,12
"z","mg",2021-03-16,4
"z","mg",2021-03-17,2
"z","mg",2021-03-19,2
"z","mg",2021-03-21,6
"z","mg",2021-03-23,2
"z","mg",2021-03-24,18
"z","mg",2021-03-25,3
"z","mg",2021-03-28,7
"z","mg",2021-03-30,3
"z","mg",2021-04-02,4
"z","mg",2021-04-03,12
"z","mg",2021-04-04,3
"z","mg",2021-04-05,3
"z","mg",2021-04-06,6
"z","mg",2021-04-07,15
"z","mg",2021-04-08,1
"z","mg",2021-04-11,5
"z","mg",2021-04-12,14
"z","mg",2021-04-15,12
"z","mg",2021-04-16,5
"z","mg",2021-04-18,17
"z","mg",2021-04-24,6
"z","mg",2021-04-25,17
"z","mg",2021-05-02,37
"z","mg",2021-05-03,4
"z","mg",2021-05-05,4
"z","mg",2021-05-06,6
"z","mg",2021-05-07,11
"z","mg",2021-05-08,5
"z","mg",2021-05-09,26
"z","mg",2021-05-11,2
"z","mg",2021-05-13,1
"z","mg",2021-05-14,4
"z","mg",2021-05-15,11
"z","mg",2021-05-16,3
"z","mg",2021-05-23,17
"z","mg",2021-05-25,9
"z","mg",2021-05-26,2
"z","mg",2021-05-28,1
"z","mg",2021-05-30,6
"z","mg",2021-05-31,8
"z","mg",2021-06-01,5
"z","mg",2021-06-02,11
"z","mg",2021-06-04,3
"z","mg",2021-06-05,3
"z","mg",2021-06-06,11
"z","mg",2021-06-07,6
"z","mg",2021-06-14,1
"z","mg",2021-06-16,3
"z","mg",2021-06-17,15
"z","mg",2021-06-18,6
"z","mg",2021-06-19,1
"z","mg",2021-06-22,8
"z","mg",2021-06-23,8
"z","mg",2021-06-24,2
"z","mg",2021-06-25,12
"z","mg",2021-06-26,7
"z","mg",2021-06-27,11
"z","mg",2021-06-28,29
"z","mg",2021-07-01,6
"z","mg",2021-07-02,12
"z","mg",2021-07-03,2
"z","mg",2021-07-04,3
"z","mg",2021-07-08,3
"z","mg",2021-07-12,1
"z","mg",2021-07-14,1
"z","mg",2021-07-17,29
"z","mg",2021-07-18,2
"z","mg",2021-07-19,13
"z","mg",2021-07-20,5
"z","mg",2021-07-21,2
"z","mg",2021-07-22,5
"z","mg",2021-07-24,5
"z","mg",2021-07-26,9
"z","mg",2021-07-27,19
"z","mg",2021-07-28,2
"z","mg",2021-07-29,14
"z","mg",2021-08-02,37
"z","mg",2021-08-03,2
"z","mg",2021-08-04,5
"z","mg",2021-08-05,14
"z","mg",2021-08-06,4
"z","mg",2021-08-07,1
"z","mg",2021-08-09,4
"z","mg",2021-08-10,104
"z","mg",2021-08-11,1
"z","mg",2021-08-12,22
"z","mg",2021-08-13,14
"z","mg",2021-08-14,7
"z","mg",2021-08-15,28
"z","mg",2021-08-16,28
"z","mg",2021-08-17,13
"z","mg",2021-08-19,1
"z","mg",2021-08-20,1
"z","mg",2021-08-22,24
"z","mg",2021-08-23,2
"z","mg",2021-08-24,12
"z","mg",2021-08-25,47
"z","mg",2021-08-26,68
"z","mg",2021-08-27,24
"z","mg",2021-08-28,61
"z","mg",2021-08-29,63
"z","mg",2021-08-30,3
"z","mg",2021-08-31,10
"z","mg",2021-09-01,13
"z","mg",2021-09-02,61
"z","mg",2021-09-03,31
"z","mg",2021-09-04,21
"z","mg",2021-09-05,2
"z","mg",2021-09-06,1
"z","mg",2021-09-07,9
"z","mg",2021-09-09,7
"z","mg",2021-09-10,8
"z","mg",2021-09-11,2
"z","mg",2021-09-12,4
"z","mg",2021-09-13,23
"z","mg",2021-09-14,1
"z","mg",2021-09-15,6
"z","mg",2021-09-16,10
"z","mg",2021-09-17,11
"z","mg",2021-09-18,20
"z","mg",2021-09-19,11
"z","mg",2021-09-20,53
"z","mg",2021-09-21,6
"z","mg",2021-09-22,30
"z","mg",2021-09-23,60
"z","mg",2021-09-24,31
"z","mg",2021-09-25,16
"z","mg",2021-09-26,18
"z","mg",2021-09-27,17
"z","mg",2021-09-28,22
"z","mg",2021-09-29,4
"z","mg",2021-09-30,14
"z","mg",2021-10-01,30
"z","mg",2021-10-02,31
"z","mg",2021-10-03,3
"z","mg",2021-10-05,1
"z","mg",2021-10-06,20
"z","mg",2021-10-07,28
"z","mg",2021-10-08,3
"z","mg",2021-10-09,8
"z","mg",2021-10-10,37
"z","mg",2021-10-11,68
"z","mg",2021-10-12,15
"z","mg",2021-10-13,26
"z","mg",2021-10-14,68
"z","mg",2021-10-15,17
"z","mg",2021-10-16,76
"z","mg",2021-10-17,37
"z","mg",2021-10-18,19
"z","mg",2021-10-19,14
"z","mg",2021-10-20,57
"z","mg",2021-10-21,44
"z","mg",2021-10-22,5
"z","mg",2021-10-23,19
"z","mg",2021-10-24,5
"z","mg",2021-10-25,42
"z","mg",2021-10-26,30
"z","mg",2021-10-27,25
"z","mg",2021-10-28,6
"z","mg",2021-10-29,8
"z","mg",2021-10-30,1
"z","mg",2021-10-31,2
"z","mg",2021-11-01,11
"z","mg",2021-11-02,6
"z","mg",2021-11-03,1
"z","mg",2021-11-04,20
"z","mg",2021-11-05,7
"z","mg",2021-11-06,3
"z","mg",2021-11-08,19
"z","mg",2021-11-09,2
"z","mg",2021-11-10,2
"z","mg",2021-11-11,5
"z","mg",2021-11-13,2
"z","mg",2021-11-14,2
"z","mg",2021-11-15,20
"z","mg",2021-11-16,18
"z","mg",2021-11-17,4
"z","mg",2021-11-18,21
"z","mg",2021-11-19,9
"z","mg",2021-11-20,15
"z","mg",2021-11-21,8
"z","mg",2021-11-23,6
"z","mg",2021-11-24,14
"z","mg",2021-11-25,113
"z","mg",2021-11-26,7
"z","mg",2021-11-27,9
"z","mg",2021-11-28,16
"z","mg",2021-11-29,19
"z","mg",2021-11-30,34
"z","mg",2021-12-01,18
"z","mg",2021-12-02,68
"z","mg",2021-12-03,29
"z","mg",2021-12-04,103
"z","mg",2021-12-05,60
"z","mg",2021-12-06,59
"z","mg",2021-12-07,83
"z","mg",2021-12-08,14
"z","mg",2021-12-09,20
"z","mg",2021-12-10,61
"z","mg",2021-12-11,70
"z","mg",2021-12-12,82
"z","mg",2021-12-13,8
"z","mg",2021-12-14,23
"z","mg",2021-12-15,45
"z","mg",2021-12-16,4
"z","mg",2021-12-17,11
"z","mg",2021-12-18,34
"z","mg",2021-12-19,9
"z","mg",2021-12-20,1
"z","mg",2021-12-21,1
"z","mg",2021-12-22,13
"z","mg",2021-12-23,7
"z","mg",2021-12-24,13
"z","mg",2021-12-25,3
"z","mg",2021-12-26,6
"z","mg",2021-12-27,25
"z","mg",2021-12-28,1
"z","mg",2021-12-30,7
"z","mg",2021-12-31,30
"z","mg",2022-01-01,12
"z","mg",2022-01-02,6
"z","mg",2022-01-03,20
"z","mg",2022-01-04,43
"z","mg",2022-01-06,1
"z","mg",2022-01-07,8
"z","mg",2022-01-08,10
"z","mg",2022-01-09,25
"z","mg",2022-01-10,19
"z","mg",2022-01-11,32
"z","mg",2022-01-12,46
"z","mg",2022-01-13,32
"z","mg",2022-01-14,9
"z","mg",2022-01-15,15
"z","mg",2022-01-16,6
"z","mg",2022-01-17,13
"z","mg",2022-01-18,3
"z","mg",2022-01-19,40
"z","mg",2022-01-20,94
"z","mg",2022-01-21,34
"z","mg",2022-01-23,8
"z","mg",2022-01-24,18
"z","mg",2022-01-25,12
"z","mg",2022-01-26,5
"z","mg",2022-01-27,30
"z","mg",2022-01-28,4
"z","mg",2022-01-29,37
"z","mg",2022-01-30,5
"z","mg",2022-01-31,159
"z","mg",2022-02-01,39
"z","mg",2022-02-02,11
"z","mg",2022-02-03,2
"z","mg",2022-02-04,20
"z","mg",2022-02-05,17
"z","mg",2022-02-07,9
"z","mg",2022-02-08,26
"z","mg",2022-02-09,45
"z","mg",2022-02-10,38
"z","mg",2022-02-11,38
"z","mg",2022-02-12,20
"z","mg",2022-02-13,18
"z","mg",2022-02-14,20
"z","mg",2022-02-15,60
"z","mg",2022-02-16,26
"z","mg",2022-02-18,11
"z","mg",2022-02-19,24
"z","mg",2022-02-20,1
"z","mg",2022-02-21,45
"z","mg",2022-02-22,33
"z","mg",2022-02-23,5
"z","mg",2022-02-24,35
"z","mg",2022-02-25,51
"z","mg",2022-02-26,22
"z","mg",2022-02-27,43
"z","mg",2022-02-28,68
"z","mg",2022-03-01,37
"z","mg",2022-03-02,86
"z","mg",2022-03-03,111
"z","mg",2022-03-04,68
"z","mg",2022-03-05,17
"z","mg",2022-03-06,37
"z","mg",2022-03-07,33
"z","mg",2022-03-08,10
"z","mg",2022-03-09,16
"z","mg",2022-03-10,21
"z","mg",2022-03-11,74
"z","mg",2022-03-12,47
"z","mg",2022-03-13,29
"z","mg",2022-03-14,17
"z","mg",2022-03-15,31
"z","mg",2022-03-16,40
"z","mg",2022-03-17,36
"z","mg",2022-03-18,3
"z","mg",2022-03-19,16
"z","mg",2022-03-20,17
"z","mg",2022-03-21,38
"z","mg",2022-03-22,18
"z","mg",2022-03-23,8
"z","mg",2022-03-24,36
"z","mg",2022-03-25,38
"z","mg",2022-03-26,73
"z","mg",2022-03-27,4
"z","mg",2022-03-28,30
"z","mg",2022-03-29,16
"z","mg",2022-03-30,25
"z","mg",2022-03-31,68
"z","mg",2022-04-01,3
"z","mg",2022-04-02,18
"z","mg",2022-04-03,12
"z","mg",2022-04-04,8
"z","mg",2022-04-05,11
"z","mg",2022-04-06,24
"z","mg",2022-04-07,17
"z","mg",2022-04-08,25
"z","mg",2022-04-09,15
"z","mg",2022-04-10,6
"z","mg",2022-04-11,49
"z","mg",2022-04-12,17
"z","mg",2022-04-13,23
"z","mg",2022-04-14,18
"z","mg",2022-04-15,4
"z","mg",2022-04-16,4
"z","mg",2022-04-17,13
"z","mg",2022-04-18,12
"z","mg",2022-04-19,35
"z","mg",2022-04-20,43
"z","mg",2022-04-21,18
"z","mg",2022-04-22,22
"z","mg",2022-04-23,1
"z","mg",2022-04-24,9
"z","mg",2022-04-25,40
"z","mg",2022-04-26,26
"z","mg",2022-04-27,19
"z","mg",2022-04-28,65
"z","mg",2022-04-29,49
"z","mg",2022-04-30,18
"z","mg",2022-05-01,35
"z","mg",2022-05-02,18
"z","mg",2022-05-03,18
"z","mg",2022-05-04,35
"z","mg",2022-05-05,29
"z","mg",2022-05-06,19
"z","mg",2022-05-07,17
"z","mg",2022-05-08,80
"z","mg",2022-05-09,36
"z","mg",2022-05-10,49
"z","mg",2022-05-11,10
"z","mg",2022-05-12,13
"z","mg",2022-05-13,96
"z","mg",2022-05-14,23
"z","mg",2022-05-15,35
"z","mg",2022-05-16,19
"z","mg",2022-05-17,25
"z","mg",2022-05-18,66
"z","mg",2022-05-19,61
"z","mg",2022-05-20,39
"z","mg",2022-05-21,48
"z","mg",2022-05-22,61
"z","mg",2022-05-23,31
"z","mg",2022-05-24,17
"z","mg",2022-05-25,17
"z","mg",2022-05-26,41
"z","mg",2022-05-27,44
"z","mg",2022-05-28,17
"z","mg",2022-05-29,30
"z","mg",2022-05-30,45
"z","mg",2022-05-31,34
"z","mg",2022-06-01,103
"z","mg",2022-06-02,35
"z","mg",2022-06-03,38
"z","mg",2022-06-04,100
"z","mg",2022-06-05,15
"z","mg",2022-06-06,79
"z","mg",2022-06-07,145
"z","mg",2022-06-08,124
"z","mg",2022-06-09,80
"z","mg",2022-06-10,125
"z","mg",2022-06-11,3
"z","mg",2022-06-12,5
"z","mg",2022-06-13,53
"z","mg",2022-06-14,21
"z","mg",2022-06-15,15
"z","mg",2022-06-16,20
"z","mg",2022-06-17,21
"z","mg",2022-06-18,10
"z","mg",2022-06-19,29
"z","mg",2022-06-20,41
"z","mg",2022-06-21,51
"z","mg",2022-06-22,68
"z","mg",2022-06-23,40
"z","mg",2022-06-24,6
"z","mg",2022-06-25,19
"z","mg",2022-06-26,33
"z","mg",2022-06-27,23
"z","mg",2022-06-28,53
"z","mg",2022-06-29,25
"z","mg",2022-06-30,25
"z","mg",2022-07-01,27
"z","mg",2022-07-02,25
"z","mg",2022-07-03,2
"z","mg",2022-07-04,146
"z","mg",2022-07-05,16
"z","mg",2022-07-06,20
"z","mg",2022-07-07,41
"z","mg",2022-07-08,28
"z","mg",2022-07-09,50
"z","mg",2022-07-10,27
"z","mg",2022-07-11,42
"z","mg",2022-07-12,47
"z","mg",2022-07-13,43
"z","mg",2022-07-14,41
"z","mg",2022-07-15,30
"z","mg",2022-07-16,26
"z","mg",2022-07-17,32
"z","mg",2022-07-18,66
"z","mg",2022-07-19,130
"z","mg",2022-07-20,24
"z","mg",2022-07-21,69
"z","mg",2022-07-22,42
"z","mg",2022-07-23,81
"z","mg",2022-07-24,63
"z","mg",2022-07-25,80
"z","mg",2022-07-26,89
"z","mg",2022-07-27,35
"z","mg",2022-07-28,93
"z","mg",2022-07-29,117
"z","mg",2022-07-30,59
"z","mg",2022-07-31,63
"z","mg",2022-08-01,209
"z","mg",2022-08-02,114
"z","mg",2022-08-03,16
"z","mg",2022-08-04,66
"z","mg",2022-08-05,9
"z","mg",2022-08-06,24
"z","mg",2022-08-07,9
"z","mg",2022-08-08,16
"z","mg",2022-08-09,37
"z","mg",2022-08-10,10
"z","mg",2022-08-11,83
"z","mg",2022-08-12,38
"z","mg",2022-08-13,14
"z","mg",2022-08-14,13
"z","mg",2022-08-15,119
"z","mg",2022-08-16,81
"z","mg",2022-08-17,57
"z","mg",2022-08-18,92
"z","mg",2022-08-19,62
"z","mg",2022-08-20,54
"z","mg",2022-08-21,71
"z","mg",2022-08-22,62
"z","mg",2022-08-23,13
"z","mg",2022-08-24,68
"z","mg",2022-08-25,160
"z","mg",2022-08-26,73
"z","mg",2022-08-27,17
"z","mg",2022-08-28,82
"z","mg",2022-08-29,107
"z","mg",2022-08-30,11
"z","mg",2022-08-31,42
"z","mg",2022-09-01,140
"z","mg",2022-09-02,113
"z","mg",2022-09-03,43
"z","mg",2022-09-04,47
"z","mg",2022-09-05,132
"z","mg",2022-09-06,21
"z","mg",2022-09-07,131
"z","mg",2022-09-08,98
"z","mg",2022-09-09,135
"z","mg",2022-09-10,97
"z","mg",2022-09-11,154
"z","mg",2022-09-12,33
"z","mg",2022-09-13,23
"z","mg",2022-09-14,50
"z","mg",2022-09-15,26
"z","mg",2022-09-16,80
"z","mg",2022-09-17,77
"z","mg",2022-09-18,125
"z","mg",2022-09-19,167
"z","mg",2022-09-20,27
"z","mg",2022-09-21,44
"z","mg",2022-09-22,136
"z","mg",2022-09-23,45
"z","mg",2022-09-24,37
"z","mg",2022-09-25,117
"z","mg",2022-09-26,319
"z","mg",2022-09-27,117
"z","mg",2022-09-28,174
"z","mg",2022-09-29,169
"z","mg",2022-09-30,305
"z","mg",2022-10-01,354
"z","mg",2022-10-02,406
"z","mg",2022-10-03,519
"z","mg",2022-10-04,354
"z","mg",2022-10-05,215
"z","mg",2022-10-06,315
"z","mg",2022-10-07,562
"z","mg",2022-10-08,631
"z","mg",2022-10-09,574
"z","mg",2022-10-10,305
"z","mg",2022-10-11,255
"z","mg",2022-10-12,250
"z","mg",2022-10-13,366
"z","mg",2022-10-14,393
"z","mg",2022-10-15,308
"z","mg",2022-10-16,157
"z","mg",2022-10-17,294
"z","mg",2022-10-18,237
"z","mg",2022-10-19,167
"z","mg",2022-10-20,198
"z","mg",2022-10-21,674
