date,cases,cartodb_id,province,weekinmonth,monthname,timeframe
2020-05-19,0,12,Nunavut,3,May,May-W3
2020-05-20,6735,4,Alberta,3,May,May-W3
2020-05-20,2467,6,British Columbia,3,May,May-W3
2020-05-20,290,10,Manitoba,3,May,May-W3
2020-05-20,120,7,New Brunswick,3,May,May-W3
2020-05-20,260,5,Newfoundland and Labrador,3,May,May-W3
2020-05-20,5,13,Northwest Territories,3,May,May-W3
2020-05-20,1045,2,Nova Scotia,3,May,May-W3
2020-05-20,25197,11,Ontario,3,May,May-W3
2020-05-20,27,8,Prince Edward Island,3,May,May-W3
2020-05-20,44784,1,Quebec,3,May,May-W3
2020-05-20,620,3,Saskatchewan,3,May,May-W3
2020-05-20,11,9,Yukon,3,May,May-W3
2020-05-20,0,12,Nunavut,3,May,May-W3
2020-05-21,6768,4,Alberta,3,May,May-W3
2020-05-21,2479,6,British Columbia,3,May,May-W3
2020-05-21,290,10,Manitoba,3,May,May-W3
2020-05-21,121,7,New Brunswick,3,May,May-W3
2020-05-21,260,5,Newfoundland and Labrador,3,May,May-W3
2020-05-21,5,13,Northwest Territories,3,May,May-W3
2020-05-21,1046,2,Nova Scotia,3,May,May-W3
2020-05-21,25595,11,Ontario,3,May,May-W3
2020-05-21,27,8,Prince Edward Island,3,May,May-W3
2020-05-21,45504,1,Quebec,3,May,May-W3
2020-05-21,622,3,Saskatchewan,3,May,May-W3
2020-05-21,11,9,Yukon,3,May,May-W3
2020-05-21,0,12,Nunavut,3,May,May-W3
2020-05-22,6800,4,Alberta,4,May,May-W4
2020-05-22,2507,6,British Columbia,4,May,May-W4
2020-05-22,292,10,Manitoba,4,May,May-W4
2020-05-22,121,7,New Brunswick,4,May,May-W4
2020-05-22,260,5,Newfoundland and Labrador,4,May,May-W4
2020-05-22,5,13,Northwest Territories,4,May,May-W4
2020-05-22,1048,2,Nova Scotia,4,May,May-W4
2020-05-22,26085,11,Ontario,4,May,May-W4
2020-05-22,27,8,Prince Edward Island,4,May,May-W4
2020-05-22,46150,1,Quebec,4,May,May-W4
2020-05-22,627,3,Saskatchewan,4,May,May-W4
2020-05-22,11,9,Yukon,4,May,May-W4
2020-05-22,0,12,Nunavut,4,May,May-W4
2020-05-23,6818,4,Alberta,4,May,May-W4
2020-05-23,2517,6,British Columbia,4,May,May-W4
2020-05-23,292,10,Manitoba,4,May,May-W4
2020-05-23,121,7,New Brunswick,4,May,May-W4
2020-05-23,260,5,Newfoundland and Labrador,4,May,May-W4
2020-05-23,5,13,Northwest Territories,4,May,May-W4
2020-05-23,1049,2,Nova Scotia,4,May,May-W4
2020-05-23,26560,11,Ontario,4,May,May-W4
2020-05-23,27,8,Prince Edward Island,4,May,May-W4
2020-05-23,46847,1,Quebec,4,May,May-W4
2020-05-23,630,3,Saskatchewan,4,May,May-W4
2020-05-23,11,9,Yukon,4,May,May-W4
2020-05-23,0,12,Nunavut,4,May,May-W4
2020-05-24,6860,4,Alberta,4,May,May-W4
2020-05-24,2517,6,British Columbia,4,May,May-W4
2020-05-24,292,10,Manitoba,4,May,May-W4
2020-05-24,121,7,New Brunswick,4,May,May-W4
2020-05-24,260,5,Newfoundland and Labrador,4,May,May-W4
2020-05-24,5,13,Northwest Territories,4,May,May-W4
2020-05-24,1050,2,Nova Scotia,4,May,May-W4
2020-05-24,26897,11,Ontario,4,May,May-W4
2020-05-24,27,8,Prince Edward Island,4,May,May-W4
2020-05-24,47420,1,Quebec,4,May,May-W4
2020-05-24,632,3,Saskatchewan,4,May,May-W4
2020-05-24,11,9,Yukon,4,May,May-W4
2020-05-24,0,12,Nunavut,4,May,May-W4
2020-05-25,6879,4,Alberta,4,May,May-W4
2020-05-25,2530,6,British Columbia,4,May,May-W4
2020-05-25,292,10,Manitoba,4,May,May-W4
2020-05-25,121,7,New Brunswick,4,May,May-W4
2020-05-25,260,5,Newfoundland and Labrador,4,May,May-W4
2020-05-25,5,13,Northwest Territories,4,May,May-W4
2020-05-25,1051,2,Nova Scotia,4,May,May-W4
2020-05-25,27302,11,Ontario,4,May,May-W4
2020-05-25,27,8,Prince Edward Island,4,May,May-W4
2020-05-25,47993,1,Quebec,4,May,May-W4
2020-05-25,634,3,Saskatchewan,4,May,May-W4
2020-05-25,11,9,Yukon,4,May,May-W4
2020-05-25,0,12,Nunavut,4,May,May-W4
2020-05-26,6901,4,Alberta,4,May,May-W4
2020-05-26,2541,6,British Columbia,4,May,May-W4
2020-05-26,292,10,Manitoba,4,May,May-W4
2020-05-26,122,7,New Brunswick,4,May,May-W4
2020-05-26,260,5,Newfoundland and Labrador,4,May,May-W4
2020-05-26,5,13,Northwest Territories,4,May,May-W4
2020-05-26,1052,2,Nova Scotia,4,May,May-W4
2020-05-26,27624,11,Ontario,4,May,May-W4
2020-05-26,27,8,Prince Edward Island,4,May,May-W4
2020-05-26,48607,1,Quebec,4,May,May-W4
2020-05-26,634,3,Saskatchewan,4,May,May-W4
2020-05-26,11,9,Yukon,4,May,May-W4
2020-05-26,0,12,Nunavut,4,May,May-W4
2020-05-27,6926,4,Alberta,4,May,May-W4
2020-05-27,2550,6,British Columbia,4,May,May-W4
2020-05-27,292,10,Manitoba,4,May,May-W4
2020-05-27,123,7,New Brunswick,4,May,May-W4
2020-05-27,260,5,Newfoundland and Labrador,4,May,May-W4
2020-05-27,5,13,Northwest Territories,4,May,May-W4
2020-05-27,1053,2,Nova Scotia,4,May,May-W4
2020-05-27,27943,11,Ontario,4,May,May-W4
2020-05-27,27,8,Prince Edward Island,4,May,May-W4
2020-05-27,49148,1,Quebec,4,May,May-W4
2020-05-27,637,3,Saskatchewan,4,May,May-W4
2020-05-27,11,9,Yukon,4,May,May-W4
2020-05-27,0,12,Nunavut,4,May,May-W4
2020-05-28,6955,4,Alberta,4,May,May-W4
2020-05-28,2558,6,British Columbia,4,May,May-W4
2020-05-28,294,10,Manitoba,4,May,May-W4
2020-05-28,126,7,New Brunswick,4,May,May-W4
2020-05-28,261,5,Newfoundland and Labrador,4,May,May-W4
2020-05-28,5,13,Northwest Territories,4,May,May-W4
2020-05-28,1055,2,Nova Scotia,4,May,May-W4
2020-05-28,28320,11,Ontario,4,May,May-W4
2020-05-28,27,8,Prince Edward Island,4,May,May-W4
2020-05-28,49711,1,Quebec,4,May,May-W4
2020-05-28,639,3,Saskatchewan,4,May,May-W4
2020-05-28,11,9,Yukon,4,May,May-W4
2020-05-28,0,12,Nunavut,4,May,May-W4
2020-05-29,6979,4,Alberta,4,May,May-W4
2020-05-29,2562,6,British Columbia,4,May,May-W4
2020-05-29,294,10,Manitoba,4,May,May-W4
2020-05-29,128,7,New Brunswick,4,May,May-W4
2020-05-29,261,5,Newfoundland and Labrador,4,May,May-W4
2020-05-29,5,13,Northwest Territories,4,May,May-W4
2020-05-29,1055,2,Nova Scotia,4,May,May-W4
2020-05-29,28700,11,Ontario,4,May,May-W4
2020-05-29,27,8,Prince Edward Island,4,May,May-W4
2020-05-29,50232,1,Quebec,4,May,May-W4
2020-05-29,641,3,Saskatchewan,4,May,May-W4
2020-05-29,11,9,Yukon,4,May,May-W4
2020-05-29,0,12,Nunavut,4,May,May-W4
2020-05-30,6992,4,Alberta,4,May,May-W4
2020-05-30,2573,6,British Columbia,4,May,May-W4
2020-05-30,294,10,Manitoba,4,May,May-W4
2020-05-30,129,7,New Brunswick,4,May,May-W4
2020-05-30,261,5,Newfoundland and Labrador,4,May,May-W4
2020-05-30,5,13,Northwest Territories,4,May,May-W4
2020-05-30,1056,2,Nova Scotia,4,May,May-W4
2020-05-30,29023,11,Ontario,4,May,May-W4
2020-05-30,27,8,Prince Edward Island,4,May,May-W4
2020-05-30,50651,1,Quebec,4,May,May-W4
2020-05-30,645,3,Saskatchewan,4,May,May-W4
2020-05-30,11,9,Yukon,4,May,May-W4
2020-05-30,0,12,Nunavut,4,May,May-W4
2020-05-31,7010,4,Alberta,4,May,May-W4
2020-05-31,2573,6,British Columbia,4,May,May-W4
2020-05-31,295,10,Manitoba,4,May,May-W4
2020-05-31,132,7,New Brunswick,4,May,May-W4
2020-05-31,261,5,Newfoundland and Labrador,4,May,May-W4
2020-05-31,5,13,Northwest Territories,4,May,May-W4
2020-05-31,1056,2,Nova Scotia,4,May,May-W4
2020-05-31,29390,11,Ontario,4,May,May-W4
2020-05-31,27,8,Prince Edward Island,4,May,May-W4
2020-05-31,51059,1,Quebec,4,May,May-W4
2020-05-31,646,3,Saskatchewan,4,May,May-W4
2020-05-31,11,9,Yukon,4,May,May-W4
2020-05-31,0,12,Nunavut,4,May,May-W4
2020-06-01,7044,4,Alberta,1,June,June-W1
2020-06-01,2597,6,British Columbia,1,June,June-W1
2020-06-01,295,10,Manitoba,1,June,June-W1
2020-06-01,132,7,New Brunswick,1,June,June-W1
2020-06-01,261,5,Newfoundland and Labrador,1,June,June-W1
2020-06-01,5,13,Northwest Territories,1,June,June-W1
2020-06-01,1057,2,Nova Scotia,1,June,June-W1
2020-06-01,29845,11,Ontario,1,June,June-W1
2020-06-01,27,8,Prince Edward Island,1,June,June-W1
2020-06-01,51354,1,Quebec,1,June,June-W1
2020-06-01,646,3,Saskatchewan,1,June,June-W1
2020-06-01,11,9,Yukon,1,June,June-W1
2020-06-01,0,12,Nunavut,1,June,June-W1
2020-06-02,7057,4,Alberta,1,June,June-W1
2020-06-02,2601,6,British Columbia,1,June,June-W1
2020-06-02,297,10,Manitoba,1,June,June-W1
2020-06-02,133,7,New Brunswick,1,June,June-W1
2020-06-02,261,5,Newfoundland and Labrador,1,June,June-W1
2020-06-02,5,13,Northwest Territories,1,June,June-W1
2020-06-02,1057,2,Nova Scotia,1,June,June-W1
2020-06-02,30259,11,Ontario,1,June,June-W1
2020-06-02,27,8,Prince Edward Island,1,June,June-W1
2020-06-02,51593,1,Quebec,1,June,June-W1
2020-06-02,646,3,Saskatchewan,1,June,June-W1
2020-06-02,11,9,Yukon,1,June,June-W1
2020-06-02,0,12,Nunavut,1,June,June-W1
2020-06-03,7076,4,Alberta,1,June,June-W1
2020-06-03,2623,6,British Columbia,1,June,June-W1
2020-06-03,298,10,Manitoba,1,June,June-W1
2020-06-03,135,7,New Brunswick,1,June,June-W1
2020-06-03,261,5,Newfoundland and Labrador,1,June,June-W1
2020-06-03,5,13,Northwest Territories,1,June,June-W1
2020-06-03,1058,2,Nova Scotia,1,June,June-W1
2020-06-03,30603,11,Ontario,1,June,June-W1
2020-06-03,27,8,Prince Edward Island,1,June,June-W1
2020-06-03,51884,1,Quebec,1,June,June-W1
2020-06-03,647,3,Saskatchewan,1,June,June-W1
2020-06-03,11,9,Yukon,1,June,June-W1
2020-06-03,0,12,Nunavut,1,June,June-W1
2020-06-04,7091,4,Alberta,1,June,June-W1
2020-06-04,2632,6,British Columbia,1,June,June-W1
2020-06-04,298,10,Manitoba,1,June,June-W1
2020-06-04,136,7,New Brunswick,1,June,June-W1
2020-06-04,261,5,Newfoundland and Labrador,1,June,June-W1
2020-06-04,5,13,Northwest Territories,1,June,June-W1
2020-06-04,1058,2,Nova Scotia,1,June,June-W1
2020-06-04,30946,11,Ontario,1,June,June-W1
2020-06-04,27,8,Prince Edward Island,1,June,June-W1
2020-06-04,52143,1,Quebec,1,June,June-W1
2020-06-04,648,3,Saskatchewan,1,June,June-W1
2020-06-04,11,9,Yukon,1,June,June-W1
2020-06-04,0,12,Nunavut,1,June,June-W1
2020-06-05,7098,4,Alberta,1,June,June-W1
2020-06-05,2632,6,British Columbia,1,June,June-W1
2020-06-05,300,10,Manitoba,1,June,June-W1
2020-06-05,136,7,New Brunswick,1,June,June-W1
2020-06-05,261,5,Newfoundland and Labrador,1,June,June-W1
2020-06-05,5,13,Northwest Territories,1,June,June-W1
2020-06-05,1058,2,Nova Scotia,1,June,June-W1
2020-06-05,31359,11,Ontario,1,June,June-W1
2020-06-05,27,8,Prince Edward Island,1,June,June-W1
2020-06-05,52398,1,Quebec,1,June,June-W1
2020-06-05,649,3,Saskatchewan,1,June,June-W1
2020-06-05,11,9,Yukon,1,June,June-W1
2020-06-05,0,12,Nunavut,1,June,June-W1
2020-06-06,7138,4,Alberta,1,June,June-W1
2020-06-06,2632,6,British Columbia,1,June,June-W1
2020-06-06,300,10,Manitoba,1,June,June-W1
2020-06-06,136,7,New Brunswick,1,June,June-W1
2020-06-06,261,5,Newfoundland and Labrador,1,June,June-W1
2020-06-06,5,13,Northwest Territories,1,June,June-W1
2020-06-06,1058,2,Nova Scotia,1,June,June-W1
2020-06-06,31620,11,Ontario,1,June,June-W1
2020-06-06,27,8,Prince Edward Island,1,June,June-W1
2020-06-06,52624,1,Quebec,1,June,June-W1
2020-06-06,650,3,Saskatchewan,1,June,June-W1
2020-06-06,11,9,Yukon,1,June,June-W1
2020-06-06,0,12,Nunavut,1,June,June-W1
2020-06-07,7138,4,Alberta,1,June,June-W1
2020-06-07,2632,6,British Columbia,1,June,June-W1
2020-06-07,300,10,Manitoba,1,June,June-W1
2020-06-07,137,7,New Brunswick,1,June,June-W1
2020-06-07,261,5,Newfoundland and Labrador,1,June,June-W1
2020-06-07,5,13,Northwest Territories,1,June,June-W1
2020-06-07,1059,2,Nova Scotia,1,June,June-W1
2020-06-07,32096,11,Ontario,1,June,June-W1
2020-06-07,27,8,Prince Edward Island,1,June,June-W1
2020-06-07,52849,1,Quebec,1,June,June-W1
2020-06-07,650,3,Saskatchewan,1,June,June-W1
2020-06-07,11,9,Yukon,1,June,June-W1
2020-06-07,0,12,Nunavut,1,June,June-W1
2020-06-08,7202,4,Alberta,2,June,June-W2
2020-06-08,2659,6,British Columbia,2,June,June-W2
2020-06-08,300,10,Manitoba,2,June,June-W2
2020-06-08,146,7,New Brunswick,2,June,June-W2
2020-06-08,261,5,Newfoundland and Labrador,2,June,June-W2
2020-06-08,5,13,Northwest Territories,2,June,June-W2
2020-06-08,1059,2,Nova Scotia,2,June,June-W2
2020-06-08,32395,11,Ontario,2,June,June-W2
2020-06-08,27,8,Prince Edward Island,2,June,June-W2
2020-06-08,53047,1,Quebec,2,June,June-W2
2020-06-08,654,3,Saskatchewan,2,June,June-W2
2020-06-08,11,9,Yukon,2,June,June-W2
2020-06-08,0,12,Nunavut,2,June,June-W2
2020-06-09,7229,4,Alberta,2,June,June-W2
2020-06-09,2669,6,British Columbia,2,June,June-W2
2020-06-09,300,10,Manitoba,2,June,June-W2
2020-06-09,147,7,New Brunswick,2,June,June-W2
2020-06-09,261,5,Newfoundland and Labrador,2,June,June-W2
2020-06-09,5,13,Northwest Territories,2,June,June-W2
2020-06-09,1060,2,Nova Scotia,2,June,June-W2
2020-06-09,32678,11,Ontario,2,June,June-W2
2020-06-09,27,8,Prince Edward Island,2,June,June-W2
2020-06-09,53185,1,Quebec,2,June,June-W2
2020-06-09,656,3,Saskatchewan,2,June,June-W2
2020-06-09,11,9,Yukon,2,June,June-W2
2020-06-09,0,12,Nunavut,2,June,June-W2
2020-06-10,7276,4,Alberta,2,June,June-W2
2020-06-10,2680,6,British Columbia,2,June,June-W2
2020-06-10,300,10,Manitoba,2,June,June-W2
2020-06-10,151,7,New Brunswick,2,June,June-W2
2020-06-10,261,5,Newfoundland and Labrador,2,June,June-W2
2020-06-10,5,13,Northwest Territories,2,June,June-W2
2020-06-10,1061,2,Nova Scotia,2,June,June-W2
2020-06-10,32936,11,Ontario,2,June,June-W2
2020-06-10,27,8,Prince Edward Island,2,June,June-W2
2020-06-10,53341,1,Quebec,2,June,June-W2
2020-06-10,658,3,Saskatchewan,2,June,June-W2
2020-06-10,11,9,Yukon,2,June,June-W2
2020-06-10,0,12,Nunavut,2,June,June-W2
2020-06-11,7316,4,Alberta,2,June,June-W2
2020-06-11,2694,6,British Columbia,2,June,June-W2
2020-06-11,300,10,Manitoba,2,June,June-W2
2020-06-11,153,7,New Brunswick,2,June,June-W2
2020-06-11,261,5,Newfoundland and Labrador,2,June,June-W2
2020-06-11,5,13,Northwest Territories,2,June,June-W2
2020-06-11,1061,2,Nova Scotia,2,June,June-W2
2020-06-11,33173,11,Ontario,2,June,June-W2
2020-06-11,27,8,Prince Edward Island,2,June,June-W2
2020-06-11,53485,1,Quebec,2,June,June-W2
2020-06-11,660,3,Saskatchewan,2,June,June-W2
2020-06-11,11,9,Yukon,2,June,June-W2
2020-06-11,0,12,Nunavut,2,June,June-W2
2020-06-12,7346,4,Alberta,2,June,June-W2
2020-06-12,2709,6,British Columbia,2,June,June-W2
2020-06-12,301,10,Manitoba,2,June,June-W2
2020-06-12,154,7,New Brunswick,2,June,June-W2
2020-06-12,261,5,Newfoundland and Labrador,2,June,June-W2
2020-06-12,5,13,Northwest Territories,2,June,June-W2
2020-06-12,1061,2,Nova Scotia,2,June,June-W2
2020-06-12,33378,11,Ontario,2,June,June-W2
2020-06-12,27,8,Prince Edward Island,2,June,June-W2
2020-06-12,53666,1,Quebec,2,June,June-W2
2020-06-12,663,3,Saskatchewan,2,June,June-W2
2020-06-12,11,9,Yukon,2,June,June-W2
2020-06-12,0,12,Nunavut,2,June,June-W2
2020-06-13,7383,4,Alberta,2,June,June-W2
2020-06-13,2709,6,British Columbia,2,June,June-W2
2020-06-13,303,10,Manitoba,2,June,June-W2
2020-06-13,157,7,New Brunswick,2,June,June-W2
2020-06-13,261,5,Newfoundland and Labrador,2,June,June-W2
2020-06-13,5,13,Northwest Territories,2,June,June-W2
2020-06-13,1061,2,Nova Scotia,2,June,June-W2
2020-06-13,33625,11,Ontario,2,June,June-W2
2020-06-13,27,8,Prince Edward Island,2,June,June-W2
2020-06-13,53824,1,Quebec,2,June,June-W2
2020-06-13,664,3,Saskatchewan,2,June,June-W2
2020-06-13,11,9,Yukon,2,June,June-W2
2020-06-13,0,12,Nunavut,2,June,June-W2
2020-06-14,7433,4,Alberta,2,June,June-W2
2020-06-14,2709,6,British Columbia,2,June,June-W2
2020-06-14,304,10,Manitoba,2,June,June-W2
2020-06-14,157,7,New Brunswick,2,June,June-W2
2020-06-14,261,5,Newfoundland and Labrador,2,June,June-W2
2020-06-14,5,13,Northwest Territories,2,June,June-W2
2020-06-14,1061,2,Nova Scotia,2,June,June-W2
2020-06-14,33806,11,Ontario,2,June,June-W2
2020-06-14,27,8,Prince Edward Island,2,June,June-W2
2020-06-14,53952,1,Quebec,2,June,June-W2
2020-06-14,665,3,Saskatchewan,2,June,June-W2
2020-06-14,11,9,Yukon,2,June,June-W2
2020-06-14,0,12,Nunavut,2,June,June-W2
2020-06-15,7453,4,Alberta,3,June,June-W3
2020-06-15,2745,6,British Columbia,3,June,June-W3
2020-06-15,304,10,Manitoba,3,June,June-W3
2020-06-15,160,7,New Brunswick,3,June,June-W3
2020-06-15,261,5,Newfoundland and Labrador,3,June,June-W3
2020-06-15,5,13,Northwest Territories,3,June,June-W3
2020-06-15,1061,2,Nova Scotia,3,June,June-W3
2020-06-15,33986,11,Ontario,3,June,June-W3
2020-06-15,27,8,Prince Edward Island,3,June,June-W3
2020-06-15,54054,1,Quebec,3,June,June-W3
2020-06-15,683,3,Saskatchewan,3,June,June-W3
2020-06-15,11,9,Yukon,3,June,June-W3
2020-06-15,0,12,Nunavut,3,June,June-W3
2020-06-16,7482,4,Alberta,3,June,June-W3
2020-06-16,2756,6,British Columbia,3,June,June-W3
2020-06-16,304,10,Manitoba,3,June,June-W3
2020-06-16,163,7,New Brunswick,3,June,June-W3
2020-06-16,261,5,Newfoundland and Labrador,3,June,June-W3
2020-06-16,5,13,Northwest Territories,3,June,June-W3
2020-06-16,1061,2,Nova Scotia,3,June,June-W3
2020-06-16,34174,11,Ontario,3,June,June-W3
2020-06-16,27,8,Prince Edward Island,3,June,June-W3
2020-06-16,54146,1,Quebec,3,June,June-W3
2020-06-16,684,3,Saskatchewan,3,June,June-W3
2020-06-16,11,9,Yukon,3,June,June-W3
2020-06-16,0,12,Nunavut,3,June,June-W3
2020-06-17,7530,4,Alberta,3,June,June-W3
2020-06-17,2775,6,British Columbia,3,June,June-W3
2020-06-17,306,10,Manitoba,3,June,June-W3
2020-06-17,164,7,New Brunswick,3,June,June-W3
2020-06-17,261,5,Newfoundland and Labrador,3,June,June-W3
2020-06-17,5,13,Northwest Territories,3,June,June-W3
2020-06-17,1061,2,Nova Scotia,3,June,June-W3
2020-06-17,34382,11,Ontario,3,June,June-W3
2020-06-17,27,8,Prince Edward Island,3,June,June-W3
2020-06-17,54263,1,Quebec,3,June,June-W3
2020-06-17,693,3,Saskatchewan,3,June,June-W3
2020-06-17,11,9,Yukon,3,June,June-W3
2020-06-17,0,12,Nunavut,3,June,June-W3
2020-06-18,7579,4,Alberta,3,June,June-W3
2020-06-18,2783,6,British Columbia,3,June,June-W3
2020-06-18,308,10,Manitoba,3,June,June-W3
2020-06-18,164,7,New Brunswick,3,June,June-W3
2020-06-18,261,5,Newfoundland and Labrador,3,June,June-W3
2020-06-18,5,13,Northwest Territories,3,June,June-W3
2020-06-18,1061,2,Nova Scotia,3,June,June-W3
2020-06-18,34574,11,Ontario,3,June,June-W3
2020-06-18,27,8,Prince Edward Island,3,June,June-W3
2020-06-18,54383,1,Quebec,3,June,June-W3
2020-06-18,708,3,Saskatchewan,3,June,June-W3
2020-06-18,11,9,Yukon,3,June,June-W3
2020-06-18,0,12,Nunavut,3,June,June-W3
2020-06-19,7625,4,Alberta,3,June,June-W3
2020-06-19,2790,6,British Columbia,3,June,June-W3
2020-06-19,311,10,Manitoba,3,June,June-W3
2020-06-19,164,7,New Brunswick,3,June,June-W3
2020-06-19,261,5,Newfoundland and Labrador,3,June,June-W3
2020-06-19,5,13,Northwest Territories,3,June,June-W3
2020-06-19,1061,2,Nova Scotia,3,June,June-W3
2020-06-19,34780,11,Ontario,3,June,June-W3
2020-06-19,27,8,Prince Edward Island,3,June,June-W3
2020-06-19,54550,1,Quebec,3,June,June-W3
2020-06-19,716,3,Saskatchewan,3,June,June-W3
2020-06-19,11,9,Yukon,3,June,June-W3
2020-06-19,0,12,Nunavut,3,June,June-W3
2020-06-20,7673,4,Alberta,3,June,June-W3
2020-06-20,2790,6,British Columbia,3,June,June-W3
2020-06-20,313,10,Manitoba,3,June,June-W3
2020-06-20,164,7,New Brunswick,3,June,June-W3
2020-06-20,261,5,Newfoundland and Labrador,3,June,June-W3
2020-06-20,5,13,Northwest Territories,3,June,June-W3
2020-06-20,1061,2,Nova Scotia,3,June,June-W3
2020-06-20,35044,11,Ontario,3,June,June-W3
2020-06-20,27,8,Prince Edward Island,3,June,June-W3
2020-06-20,54674,1,Quebec,3,June,June-W3
2020-06-20,726,3,Saskatchewan,3,June,June-W3
2020-06-20,11,9,Yukon,3,June,June-W3
2020-06-20,0,12,Nunavut,3,June,June-W3
2020-06-21,7704,4,Alberta,3,June,June-W3
2020-06-21,2790,6,British Columbia,3,June,June-W3
2020-06-21,313,10,Manitoba,3,June,June-W3
2020-06-21,164,7,New Brunswick,3,June,June-W3
2020-06-21,261,5,Newfoundland and Labrador,3,June,June-W3
2020-06-21,5,13,Northwest Territories,3,June,June-W3
2020-06-21,1061,2,Nova Scotia,3,June,June-W3
2020-06-21,35217,11,Ontario,3,June,June-W3
2020-06-21,27,8,Prince Edward Island,3,June,June-W3
2020-06-21,54766,1,Quebec,3,June,June-W3
2020-06-21,746,3,Saskatchewan,3,June,June-W3
2020-06-21,11,9,Yukon,3,June,June-W3
2020-06-21,0,12,Nunavut,3,June,June-W3
2020-06-22,7736,4,Alberta,4,June,June-W4
2020-06-22,2822,6,British Columbia,4,June,June-W4
2020-06-22,314,10,Manitoba,4,June,June-W4
2020-06-22,164,7,New Brunswick,4,June,June-W4
2020-06-22,261,5,Newfoundland and Labrador,4,June,June-W4
2020-06-22,5,13,Northwest Territories,4,June,June-W4
2020-06-22,1061,2,Nova Scotia,4,June,June-W4
2020-06-22,35418,11,Ontario,4,June,June-W4
2020-06-22,27,8,Prince Edward Island,4,June,June-W4
2020-06-22,54835,1,Quebec,4,June,June-W4
2020-06-22,751,3,Saskatchewan,4,June,June-W4
2020-06-22,11,9,Yukon,4,June,June-W4
2020-06-22,0,12,Nunavut,4,June,June-W4
2020-06-23,7781,4,Alberta,4,June,June-W4
2020-06-23,2835,6,British Columbia,4,June,June-W4
2020-06-23,314,10,Manitoba,4,June,June-W4
2020-06-23,165,7,New Brunswick,4,June,June-W4
2020-06-23,261,5,Newfoundland and Labrador,4,June,June-W4
2020-06-23,5,13,Northwest Territories,4,June,June-W4
2020-06-23,1061,2,Nova Scotia,4,June,June-W4
2020-06-23,35657,11,Ontario,4,June,June-W4
2020-06-23,27,8,Prince Edward Island,4,June,June-W4
2020-06-23,54884,1,Quebec,4,June,June-W4
2020-06-23,753,3,Saskatchewan,4,June,June-W4
2020-06-23,11,9,Yukon,4,June,June-W4
2020-06-23,0,12,Nunavut,4,June,June-W4
2020-06-24,7825,4,Alberta,4,June,June-W4
2020-06-24,2849,6,British Columbia,4,June,June-W4
2020-06-24,315,10,Manitoba,4,June,June-W4
2020-06-24,165,7,New Brunswick,4,June,June-W4
2020-06-24,261,5,Newfoundland and Labrador,4,June,June-W4
2020-06-24,5,13,Northwest Territories,4,June,June-W4
2020-06-24,1061,2,Nova Scotia,4,June,June-W4
2020-06-24,35861,11,Ontario,4,June,June-W4
2020-06-24,27,8,Prince Edward Island,4,June,June-W4
2020-06-24,54937,1,Quebec,4,June,June-W4
2020-06-24,757,3,Saskatchewan,4,June,June-W4
2020-06-24,11,9,Yukon,4,June,June-W4
2020-06-24,0,12,Nunavut,4,June,June-W4
2020-06-25,7851,4,Alberta,4,June,June-W4
2020-06-25,2869,6,British Columbia,4,June,June-W4
2020-06-25,316,10,Manitoba,4,June,June-W4
2020-06-25,165,7,New Brunswick,4,June,June-W4
2020-06-25,261,5,Newfoundland and Labrador,4,June,June-W4
2020-06-25,5,13,Northwest Territories,4,June,June-W4
2020-06-25,1061,2,Nova Scotia,4,June,June-W4
2020-06-25,36046,11,Ontario,4,June,June-W4
2020-06-25,27,8,Prince Edward Island,4,June,June-W4
2020-06-25,55079,1,Quebec,4,June,June-W4
2020-06-25,759,3,Saskatchewan,4,June,June-W4
2020-06-25,11,9,Yukon,4,June,June-W4
2020-06-25,0,12,Nunavut,4,June,June-W4
2020-06-26,7888,4,Alberta,4,June,June-W4
2020-06-26,2878,6,British Columbia,4,June,June-W4
2020-06-26,318,10,Manitoba,4,June,June-W4
2020-06-26,165,7,New Brunswick,4,June,June-W4
2020-06-26,261,5,Newfoundland and Labrador,4,June,June-W4
2020-06-26,5,13,Northwest Territories,4,June,June-W4
2020-06-26,1061,2,Nova Scotia,4,June,June-W4
2020-06-26,36151,11,Ontario,4,June,June-W4
2020-06-26,27,8,Prince Edward Island,4,June,June-W4
2020-06-26,55079,1,Quebec,4,June,June-W4
2020-06-26,772,3,Saskatchewan,4,June,June-W4
2020-06-26,11,9,Yukon,4,June,June-W4
2020-06-26,0,12,Nunavut,4,June,June-W4
2020-06-27,7957,4,Alberta,4,June,June-W4
2020-06-27,2878,6,British Columbia,4,June,June-W4
2020-06-27,322,10,Manitoba,4,June,June-W4
2020-06-27,165,7,New Brunswick,4,June,June-W4
2020-06-27,261,5,Newfoundland and Labrador,4,June,June-W4
2020-06-27,5,13,Northwest Territories,4,June,June-W4
2020-06-27,1061,2,Nova Scotia,4,June,June-W4
2020-06-27,36322,11,Ontario,4,June,June-W4
2020-06-27,27,8,Prince Edward Island,4,June,June-W4
2020-06-27,55079,1,Quebec,4,June,June-W4
2020-06-27,777,3,Saskatchewan,4,June,June-W4
2020-06-27,11,9,Yukon,4,June,June-W4
2020-06-27,0,12,Nunavut,4,June,June-W4
2020-06-28,7996,4,Alberta,4,June,June-W4
2020-06-28,2878,6,British Columbia,4,June,June-W4
2020-06-28,322,10,Manitoba,4,June,June-W4
