pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
60,Yukon,Yukon,29-04-2023,17,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,29-04-2023,17,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,29-04-2023,17,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,29-04-2023,17,2023,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,29-04-2023,17,2023,,4666512,5237.0,11986.96,53009,140.0,136.17,13.45,0.36,11011.0,290.0,28.28,0.74,748.14,1.92,20.0,0.05
59,British Columbia,Colombie-Britannique,06-05-2023,18,2023,1.0,401126,466.0,7540.92,5555,35.0,104.43,8.76,0.66,1101.0,79.0,20.7,1.49,66.57,1.25,5.0,0.09
48,Alberta,Alberta,06-05-2023,18,2023,1.0,632551,316.0,13923.3,5729,10.0,126.1,6.96,0.22,657.0,26.0,14.46,0.57,45.14,0.99,1.43,0.03
47,Saskatchewan,Saskatchewan,06-05-2023,18,2023,1.0,155685,142.0,13030.18,1970,5.0,164.88,11.88,0.42,304.0,9.0,25.44,0.75,20.29,1.7,0.71,0.06
46,Manitoba,Manitoba,06-05-2023,18,2023,1.0,156049,105.0,11073.41,2501,2.0,177.47,7.45,0.14,201.0,8.0,14.26,0.57,15.0,1.06,0.29,0.02
35,Ontario,Ontario,06-05-2023,18,2023,1.0,1618251,1452.0,10710.22,17135,30.0,113.41,9.61,0.2,2971.0,52.0,19.66,0.34,207.43,1.37,4.29,0.03
24,Quebec,Québec,06-05-2023,18,2023,1.0,1341085,1947.0,15422.47,17993,26.0,206.92,22.39,0.3,4120.0,58.0,47.38,0.67,278.14,3.2,3.71,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,06-05-2023,18,2023,1.0,55360,55.0,10525.28,341,,64.83,10.46,,99.0,4.0,18.82,0.76,7.86,1.49,,
13,New Brunswick,Nouveau-Brunswick,06-05-2023,18,2023,0.0,90652,,11163.2,883,,108.74,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,06-05-2023,18,2023,1.0,143108,167.0,14033.98,859,9.0,84.24,16.38,0.88,331.0,18.0,32.46,1.77,23.82,2.34,1.31,0.13
11,Prince Edward Island,Île-du-Prince-Édouard,06-05-2023,18,2023,0.0,57251,,33541.32,103,,60.34,,,,,,,,,,
60,Yukon,Yukon,06-05-2023,18,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,06-05-2023,18,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,06-05-2023,18,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,06-05-2023,18,2023,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,06-05-2023,18,2023,,4671162,4650.0,11998.91,53130,117.0,136.48,11.94,0.3,9887.0,261.0,25.4,0.67,664.29,1.71,16.71,0.04
59,British Columbia,Colombie-Britannique,13-05-2023,19,2023,1.0,401497,371.0,7547.9,5602,47.0,105.31,6.97,0.88,837.0,82.0,15.74,1.54,53.0,1.0,6.71,0.13
48,Alberta,Alberta,13-05-2023,19,2023,1.0,632848,297.0,13929.84,5744,15.0,126.43,6.54,0.33,613.0,25.0,13.49,0.55,42.43,0.93,2.14,0.05
47,Saskatchewan,Saskatchewan,13-05-2023,19,2023,1.0,155812,127.0,13040.81,1976,6.0,165.38,10.63,0.5,269.0,11.0,22.51,0.92,18.14,1.52,0.86,0.07
46,Manitoba,Manitoba,13-05-2023,19,2023,1.0,156138,89.0,11079.72,2501,0.0,177.47,6.32,0.0,194.0,2.0,13.77,0.14,12.71,0.9,0.0,0.0
35,Ontario,Ontario,13-05-2023,19,2023,1.0,1619629,1378.0,10719.34,17156,21.0,113.55,9.12,0.14,2830.0,51.0,18.73,0.34,196.86,1.3,3.0,0.02
24,Quebec,Québec,13-05-2023,19,2023,1.0,1342689,1604.0,15440.91,18010,17.0,207.11,18.45,0.2,3551.0,43.0,40.84,0.49,229.14,2.64,2.43,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,13-05-2023,19,2023,1.0,55404,44.0,10533.64,341,,64.83,8.37,,99.0,,18.82,,6.29,1.2,,
13,New Brunswick,Nouveau-Brunswick,13-05-2023,19,2023,0.0,90652,,11163.2,883,,108.74,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,13-05-2023,19,2023,1.0,143306,199.0,14053.4,864,5.0,84.73,19.52,0.49,366.0,14.0,35.89,1.37,28.39,2.78,0.73,0.07
11,Prince Edward Island,Île-du-Prince-Édouard,13-05-2023,19,2023,1.0,57276,,33555.96,104,,60.93,,,25.0,1.0,14.65,0.59,,,,
60,Yukon,Yukon,13-05-2023,19,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,13-05-2023,19,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,13-05-2023,19,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,13-05-2023,19,2023,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,13-05-2023,19,2023,,4675295,4109.0,12009.52,53242,111.0,136.76,10.55,0.29,8784.0,229.0,22.56,0.59,587.0,1.51,15.86,0.04
59,British Columbia,Colombie-Britannique,20-05-2023,20,2023,1.0,401814,317.0,7553.85,5652,50.0,106.25,5.96,0.94,688.0,97.0,12.93,1.82,45.29,0.85,7.14,0.13
48,Alberta,Alberta,20-05-2023,20,2023,1.0,633076,228.0,13934.86,5761,17.0,126.81,5.02,0.37,525.0,32.0,11.56,0.7,32.57,0.72,2.43,0.05
47,Saskatchewan,Saskatchewan,20-05-2023,20,2023,1.0,155905,93.0,13048.59,1986,10.0,166.22,7.78,0.84,220.0,16.0,18.41,1.34,13.29,1.11,1.43,0.12
46,Manitoba,Manitoba,20-05-2023,20,2023,1.0,156183,45.0,11082.92,2503,2.0,177.62,3.19,0.14,134.0,2.0,9.51,0.14,6.43,0.46,0.29,0.02
35,Ontario,Ontario,20-05-2023,20,2023,1.0,1620891,1262.0,10727.69,17179,23.0,113.7,8.35,0.15,2640.0,44.0,17.47,0.29,180.29,1.19,3.29,0.02
24,Quebec,Québec,20-05-2023,20,2023,1.0,1344250,1561.0,15458.86,18027,17.0,207.31,17.95,0.2,3165.0,34.0,36.4,0.39,223.0,2.56,2.43,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,20-05-2023,20,2023,1.0,55435,31.0,10539.53,342,,65.02,5.89,,75.0,1.0,14.26,0.19,4.43,0.84,,
13,New Brunswick,Nouveau-Brunswick,20-05-2023,20,2023,0.0,90652,,11163.2,883,,108.74,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,20-05-2023,20,2023,1.0,143488,182.0,14071.24,866,2.0,84.92,17.85,0.2,381.0,7.0,37.36,0.69,25.98,2.55,0.27,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,20-05-2023,20,2023,0.0,57276,,33555.96,104,,60.93,,,,,,,,,,
60,Yukon,Yukon,20-05-2023,20,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,20-05-2023,20,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,20-05-2023,20,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,20-05-2023,20,2023,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,20-05-2023,20,2023,,4679014,3719.0,12019.07,53364,121.0,137.08,9.55,0.31,7828.0,233.0,20.11,0.6,531.29,1.36,17.29,0.04
59,British Columbia,Colombie-Britannique,27-05-2023,21,2023,1.0,402077,263.0,7558.8,5663,11.0,106.46,4.94,0.21,580.0,61.0,10.9,1.15,37.57,0.71,1.57,0.03
48,Alberta,Alberta,27-05-2023,21,2023,1.0,633287,211.0,13939.5,5767,6.0,126.94,4.64,0.13,439.0,23.0,9.66,0.51,30.14,0.66,0.86,0.02
47,Saskatchewan,Saskatchewan,27-05-2023,21,2023,1.0,155981,76.0,13054.96,1991,5.0,166.64,6.36,0.42,169.0,15.0,14.14,1.26,10.86,0.91,0.71,0.06
46,Manitoba,Manitoba,27-05-2023,21,2023,1.0,156243,60.0,11087.17,2503,0.0,177.62,4.26,0.0,105.0,2.0,7.45,0.14,8.57,0.61,0.0,0.0
35,Ontario,Ontario,27-05-2023,21,2023,1.0,1622098,1207.0,10735.68,17195,16.0,113.8,7.99,0.11,2469.0,39.0,16.34,0.26,172.43,1.14,2.29,0.02
24,Quebec,Québec,27-05-2023,21,2023,1.0,1345625,1375.0,15474.68,18060,33.0,207.69,15.81,0.38,2936.0,50.0,33.76,0.57,196.43,2.26,4.71,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,27-05-2023,21,2023,1.0,55468,33.0,10545.81,342,,65.02,6.27,,64.0,,12.17,,4.71,0.9,,
13,New Brunswick,Nouveau-Brunswick,27-05-2023,21,2023,1.0,90946,,11199.4,897,,110.46,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,27-05-2023,21,2023,1.0,143696,208.0,14091.64,866,0.0,84.92,20.4,0.0,390.0,2.0,38.25,0.2,29.76,2.92,0.04,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,27-05-2023,21,2023,1.0,57286,,33561.82,104,,60.93,,,10.0,0.0,5.86,0.0,,,,
60,Yukon,Yukon,27-05-2023,21,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,27-05-2023,21,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,27-05-2023,21,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,27-05-2023,21,2023,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,27-05-2023,21,2023,,4682751,3433.0,12028.67,53449,71.0,137.3,8.82,0.18,7162.0,192.0,18.4,0.49,490.43,1.26,10.14,0.03
59,British Columbia,Colombie-Britannique,03-06-2023,22,2023,1.0,402285,208.0,7562.71,5701,38.0,107.18,3.91,0.71,471.0,49.0,8.85,0.92,29.71,0.56,5.43,0.1
48,Alberta,Alberta,03-06-2023,22,2023,1.0,633478,191.0,13943.71,5783,16.0,127.29,4.2,0.35,402.0,22.0,8.85,0.48,27.29,0.6,2.29,0.05
47,Saskatchewan,Saskatchewan,03-06-2023,22,2023,1.0,156017,36.0,13057.97,1993,2.0,166.81,3.01,0.17,112.0,7.0,9.37,0.59,5.14,0.43,0.29,0.02
46,Manitoba,Manitoba,03-06-2023,22,2023,1.0,156293,50.0,11090.72,2503,0.0,177.62,3.55,0.0,110.0,0.0,7.81,0.0,7.14,0.51,0.0,0.0
35,Ontario,Ontario,03-06-2023,22,2023,1.0,1623251,1153.0,10743.31,17213,18.0,113.92,7.63,0.12,2360.0,34.0,15.62,0.23,164.71,1.09,2.57,0.02
24,Quebec,Québec,03-06-2023,22,2023,1.0,1346977,1352.0,15490.22,18092,32.0,208.06,15.55,0.37,2727.0,65.0,31.36,0.75,193.14,2.22,4.57,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,03-06-2023,22,2023,1.0,55497,29.0,10551.32,345,,65.59,5.51,,62.0,3.0,11.79,0.57,4.14,0.79,,
13,New Brunswick,Nouveau-Brunswick,03-06-2023,22,2023,0.0,90946,,11199.4,897,,110.46,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,03-06-2023,22,2023,1.0,143824,,14104.19,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,03-06-2023,22,2023,0.0,57286,,33561.82,104,,60.93,,,,,,,,,,
60,Yukon,Yukon,03-06-2023,22,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,03-06-2023,22,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,03-06-2023,22,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,03-06-2023,22,2023,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,03-06-2023,22,2023,,4685898,3019.0,12036.76,53558,106.0,137.58,7.75,0.27,6452.0,180.0,16.57,0.46,431.29,1.11,15.14,0.04
59,British Columbia,Colombie-Britannique,10-06-2023,23,2023,1.0,402468,183.0,7566.15,5730,29.0,107.72,3.44,0.55,391.0,67.0,7.35,1.26,26.14,0.49,4.14,0.08
48,Alberta,Alberta,10-06-2023,23,2023,1.0,633602,124.0,13946.43,5794,11.0,127.53,2.73,0.24,315.0,27.0,6.93,0.59,17.71,0.39,1.57,0.03
47,Saskatchewan,Saskatchewan,10-06-2023,23,2023,1.0,156053,36.0,13060.98,1995,2.0,166.97,3.01,0.17,72.0,4.0,6.03,0.33,5.14,0.43,0.29,0.02
46,Manitoba,Manitoba,10-06-2023,23,2023,1.0,156339,46.0,11093.99,2505,2.0,177.76,3.26,0.14,96.0,2.0,6.81,0.14,6.57,0.47,0.29,0.02
35,Ontario,Ontario,10-06-2023,23,2023,1.0,1624131,880.0,10749.13,17225,12.0,114.0,5.82,0.08,2033.0,30.0,13.46,0.2,125.71,0.83,1.71,0.01
24,Quebec,Québec,10-06-2023,23,2023,1.0,1348004,1027.0,15502.03,18113,21.0,208.3,11.81,0.24,2379.0,53.0,27.36,0.61,146.71,1.69,3.0,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10-06-2023,23,2023,1.0,55549,52.0,10561.21,345,,65.59,9.89,,81.0,,15.4,,7.43,1.41,,
13,New Brunswick,Nouveau-Brunswick,10-06-2023,23,2023,0.0,90946,,11199.4,897,,110.46,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,10-06-2023,23,2023,0.0,143824,,14104.19,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,10-06-2023,23,2023,0.0,57286,,33561.82,104,,60.93,,,,,,,,,,
60,Yukon,Yukon,10-06-2023,23,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,10-06-2023,23,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,10-06-2023,23,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,10-06-2023,23,2023,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,10-06-2023,23,2023,,4688246,2348.0,12042.79,53635,77.0,137.77,6.03,0.2,5367.0,183.0,13.79,0.47,335.43,0.86,11.0,0.03
59,British Columbia,Colombie-Britannique,17-06-2023,24,2023,1.0,402639,171.0,7569.36,5749,19.0,108.08,3.21,0.36,354.0,48.0,6.65,0.9,24.43,0.46,2.71,0.05
48,Alberta,Alberta,17-06-2023,24,2023,1.0,633693,91.0,13948.44,5798,4.0,127.62,2.0,0.09,215.0,15.0,4.73,0.33,13.0,0.29,0.57,0.01
47,Saskatchewan,Saskatchewan,17-06-2023,24,2023,1.0,156090,37.0,13064.08,1995,0.0,166.97,3.1,0.0,73.0,2.0,6.11,0.17,5.29,0.44,0.0,0.0
46,Manitoba,Manitoba,17-06-2023,24,2023,1.0,156377,38.0,11096.68,2505,0.0,177.76,2.7,0.0,84.0,2.0,5.96,0.14,5.43,0.39,0.0,0.0
35,Ontario,Ontario,17-06-2023,24,2023,1.0,1624883,752.0,10754.11,17244,19.0,114.13,4.98,0.13,1632.0,31.0,10.8,0.21,107.43,0.71,2.71,0.02
24,Quebec,Québec,17-06-2023,24,2023,1.0,1348816,812.0,15511.37,18123,10.0,208.41,9.34,0.11,1839.0,31.0,21.15,0.36,116.0,1.33,1.43,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,17-06-2023,24,2023,1.0,55586,37.0,10568.24,346,,65.78,7.03,,89.0,1.0,16.92,0.19,5.29,1.0,,
13,New Brunswick,Nouveau-Brunswick,17-06-2023,24,2023,0.0,90946,,11199.4,897,,110.46,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,17-06-2023,24,2023,0.0,143824,,14104.19,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,17-06-2023,24,2023,0.0,57286,,33561.82,104,,60.93,,,,,,,,,,
60,Yukon,Yukon,17-06-2023,24,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,17-06-2023,24,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,17-06-2023,24,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,17-06-2023,24,2023,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,17-06-2023,24,2023,,4690184,1938.0,12047.77,53688,52.0,137.91,4.98,0.13,4286.0,130.0,11.01,0.33,276.86,0.71,7.43,0.02
59,British Columbia,Colombie-Britannique,24-06-2023,25,2023,1.0,402804,165.0,7572.47,5769,20.0,108.45,3.1,0.38,336.0,39.0,6.32,0.73,23.57,0.44,2.86,0.05
48,Alberta,Alberta,24-06-2023,25,2023,1.0,633781,88.0,13950.37,5801,3.0,127.69,1.94,0.07,179.0,7.0,3.94,0.15,12.57,0.28,0.43,0.01
47,Saskatchewan,Saskatchewan,24-06-2023,25,2023,1.0,156123,33.0,13066.84,1997,2.0,167.14,2.76,0.17,70.0,2.0,5.86,0.17,4.71,0.39,0.29,0.02
46,Manitoba,Manitoba,24-06-2023,25,2023,1.0,156411,34.0,11099.1,2505,0.0,177.76,2.41,0.0,72.0,0.0,5.11,0.0,4.86,0.34,0.0,0.0
35,Ontario,Ontario,24-06-2023,25,2023,1.0,1625518,635.0,10758.31,17253,9.0,114.19,4.2,0.06,1387.0,28.0,9.18,0.19,90.71,0.6,1.29,0.01
24,Quebec,Québec,24-06-2023,25,2023,1.0,1349465,649.0,15518.84,18137,14.0,208.58,7.46,0.16,1461.0,24.0,16.8,0.28,92.71,1.07,2.0,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,24-06-2023,25,2023,1.0,55647,61.0,10579.84,346,,65.78,11.6,,98.0,,18.63,,8.71,1.66,,
13,New Brunswick,Nouveau-Brunswick,24-06-2023,25,2023,1.0,91157,,11225.39,913,,112.43,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,24-06-2023,25,2023,0.0,143824,,14104.19,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,24-06-2023,25,2023,1.0,57327,,33585.84,105,,61.52,,,,,,,,,,
60,Yukon,Yukon,24-06-2023,25,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,24-06-2023,25,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,24-06-2023,25,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,24-06-2023,25,2023,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,24-06-2023,25,2023,,4692101,1665.0,12052.69,53753,48.0,138.08,4.28,0.12,3603.0,100.0,9.26,0.26,237.86,0.61,6.86,0.02
59,British Columbia,Colombie-Britannique,01-07-2023,26,2023,1.0,402989,185.0,7575.94,5783,14.0,108.72,3.48,0.26,350.0,34.0,6.58,0.64,26.43,0.5,2.0,0.04
48,Alberta,Alberta,01-07-2023,26,2023,1.0,633877,96.0,13952.49,5808,7.0,127.84,2.11,0.15,184.0,10.0,4.05,0.22,13.71,0.3,1.0,0.02
47,Saskatchewan,Saskatchewan,01-07-2023,26,2023,1.0,156157,34.0,13069.69,1998,1.0,167.22,2.85,0.08,67.0,3.0,5.61,0.25,4.86,0.41,0.14,0.01
46,Manitoba,Manitoba,01-07-2023,26,2023,1.0,156434,23.0,11100.73,2505,0.0,177.76,1.63,0.0,57.0,0.0,4.04,0.0,3.29,0.23,0.0,0.0
35,Ontario,Ontario,01-07-2023,26,2023,1.0,1626036,518.0,10761.74,17263,10.0,114.25,3.43,0.07,1153.0,19.0,7.63,0.13,74.0,0.49,1.43,0.01
24,Quebec,Québec,01-07-2023,26,2023,1.0,1350113,648.0,15526.29,18152,15.0,208.75,7.45,0.17,1297.0,29.0,14.92,0.33,92.57,1.06,2.14,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,01-07-2023,26,2023,1.0,55678,31.0,10585.73,351,,66.73,5.89,,92.0,5.0,17.49,0.95,4.43,0.84,,
13,New Brunswick,Nouveau-Brunswick,01-07-2023,26,2023,0.0,91157,,11225.39,913,,112.43,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,01-07-2023,26,2023,1.0,144284,,14149.3,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,01-07-2023,26,2023,0.0,57327,,33585.84,105,,61.52,,,,,,,,,,
60,Yukon,Yukon,01-07-2023,26,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,01-07-2023,26,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,01-07-2023,26,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,01-07-2023,26,2023,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,01-07-2023,26,2023,,4694096,1535.0,12057.82,53805,47.0,138.21,3.94,0.12,3200.0,100.0,8.22,0.26,219.29,0.56,6.71,0.02
59,British Columbia,Colombie-Britannique,08-07-2023,27,2023,1.0,403162,173.0,7579.2,5795,12.0,108.94,3.25,0.23,358.0,26.0,6.73,0.49,24.71,0.46,1.71,0.03
48,Alberta,Alberta,08-07-2023,27,2023,1.0,633939,62.0,13953.85,5811,3.0,127.91,1.36,0.07,158.0,10.0,3.48,0.22,8.86,0.19,0.43,0.01
47,Saskatchewan,Saskatchewan,08-07-2023,27,2023,1.0,156184,27.0,13071.95,1999,1.0,167.31,2.26,0.08,61.0,2.0,5.11,0.17,3.86,0.32,0.14,0.01
46,Manitoba,Manitoba,08-07-2023,27,2023,0.0,156434,,11100.73,2505,,177.76,,,,,,,,,,
35,Ontario,Ontario,08-07-2023,27,2023,1.0,1626482,446.0,10764.69,17271,8.0,114.31,2.95,0.05,964.0,18.0,6.38,0.12,63.71,0.42,1.14,0.01
24,Quebec,Québec,08-07-2023,27,2023,1.0,1350747,634.0,15533.58,18157,5.0,208.81,7.29,0.06,1282.0,20.0,14.74,0.23,90.57,1.04,0.71,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,08-07-2023,27,2023,1.0,55712,34.0,10592.2,351,,66.73,6.46,,65.0,,12.36,,4.86,0.92,,
13,New Brunswick,Nouveau-Brunswick,08-07-2023,27,2023,0.0,91157,,11225.39,913,,112.43,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,08-07-2023,27,2023,0.0,144284,,14149.3,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,08-07-2023,27,2023,0.0,57327,,33585.84,105,,61.52,,,,,,,,,,
60,Yukon,Yukon,08-07-2023,27,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,08-07-2023,27,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,08-07-2023,27,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,08-07-2023,27,2023,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,08-07-2023,27,2023,,4695472,1376.0,12061.35,53834,29.0,138.28,3.53,0.07,2911.0,76.0,7.48,0.2,196.57,0.5,4.14,0.01
59,British Columbia,Colombie-Britannique,15-07-2023,28,2023,1.0,403306,144.0,7581.9,5800,5.0,109.04,2.71,0.09,317.0,17.0,5.96,0.32,20.57,0.39,0.71,0.01
48,Alberta,Alberta,15-07-2023,28,2023,1.0,634005,66.0,13955.31,5812,1.0,127.93,1.45,0.02,128.0,4.0,2.82,0.09,9.43,0.21,0.14,0.0
47,Saskatchewan,Saskatchewan,15-07-2023,28,2023,1.0,156228,44.0,13075.63,2002,3.0,167.56,3.68,0.25,71.0,4.0,5.94,0.33,6.29,0.53,0.43,0.04
46,Manitoba,Manitoba,15-07-2023,28,2023,1.0,156472,38.0,11103.42,2505,0.0,177.76,2.7,0.0,38.0,0.0,2.7,0.0,5.43,0.39,0.0,0.0
35,Ontario,Ontario,15-07-2023,28,2023,1.0,1627054,572.0,10768.48,17284,13.0,114.39,3.79,0.09,1018.0,21.0,6.74,0.14,81.71,0.54,1.86,0.01
24,Quebec,Québec,15-07-2023,28,2023,1.0,1351388,641.0,15540.95,18165,8.0,208.9,7.37,0.09,1275.0,13.0,14.66,0.15,91.57,1.05,1.14,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,15-07-2023,28,2023,1.0,55755,43.0,10600.37,351,,66.73,8.18,,77.0,0.0,14.64,0.0,6.14,1.17,,
13,New Brunswick,Nouveau-Brunswick,15-07-2023,28,2023,0.0,91157,,11225.39,913,,112.43,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,15-07-2023,28,2023,0.0,144284,,14149.3,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,15-07-2023,28,2023,0.0,57327,,33585.84,105,,61.52,,,,,,,,,,
60,Yukon,Yukon,15-07-2023,28,2023,0.0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,15-07-2023,28,2023,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,15-07-2023,28,2023,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,15-07-2023,28,2023,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,15-07-2023,28,2023,,4697020,1548.0,12065.33,53864,30.0,138.36,3.98,0.08,2924.0,59.0,7.51,0.15,221.14,0.57,4.29,0.01
59,British Columbia,Colombie-Britannique,22-07-2023,29,2023,1.0,403453,147.0,7584.67,5809,9.0,109.21,2.76,0.17,291.0,14.0,5.47,0.26,21.0,0.39,1.29,0.02
48,Alberta,Alberta,22-07-2023,29,2023,1.0,634104,99.0,13957.48,5815,3.0,128.0,2.18,0.07,165.0,4.0,3.63,0.09,14.14,0.31,0.43,0.01
47,Saskatchewan,Saskatchewan,22-07-2023,29,2023,1.0,156281,53.0,13080.06,2002,0.0,167.56,4.44,0.0,97.0,3.0,8.12,0.25,7.57,0.63,0.0,0.0
