index,_pos
3864,"array([6.13150587, 5.03210425])"
3865,"array([6.13205581, 5.01736867])"
3866,"array([6.22383872, 5.09839997])"
3867,"array([6.21903542, 5.11192956])"
3868,"array([6.19423292, 5.12448784])"
3869,"array([6.18497963, 5.12576431])"
3870,"array([6.74284861, 4.66679947])"
3871,"array([6.25358259, 4.99966386])"
3872,"array([6.73280349, 4.62270607])"
3873,"array([6.27573731, 4.94845912])"
3874,"array([6.74138248, 4.61943412])"
3875,"array([6.3152179, 4.9870097])"
3876,"array([6.31037688, 4.95584443])"
3877,"array([6.35110979, 5.11672099])"
3878,"array([6.34778766, 5.06137432])"
3879,"array([6.41539016, 5.08442084])"
3880,"array([6.60652592, 4.48533326])"
3881,"array([6.3694834 , 5.00774065])"
3882,"array([6.60092414, 4.47233206])"
3883,"array([6.57580039, 4.438549  ])"
3884,"array([6.53398281, 4.41900586])"
3885,"array([6.41415606, 4.94663574])"
3886,"array([5.84066491, 5.02306694])"
3887,"array([5.78589584, 5.03189884])"
3888,"array([6.55668771, 4.40458   ])"
3889,"array([5.69064664, 4.84328969])"
3890,"array([5.68213521, 4.84398923])"
3891,"array([5.67610556, 4.85241564])"
3892,"array([6.51399236, 4.37016164])"
3893,"array([5.9558643 , 4.92990858])"
3894,"array([5.9487178 , 4.91458234])"
3895,"array([6.5060304, 4.3601291])"
3896,"array([5.96854302, 4.89640921])"
3897,"array([5.97118706, 4.90609149])"
3898,"array([6.51324263, 4.34704873])"
3899,"array([5.92457334, 4.88790987])"
3900,"array([5.89161853, 4.92523332])"
3901,"array([6.5039635 , 4.33696418])"
3902,"array([6.59861735, 4.39190187])"
3903,"array([5.75493843, 4.77679895])"
3904,"array([5.73822838, 4.77703902])"
3905,"array([6.5862879 , 4.37884915])"
3906,"array([5.72417434, 4.73840866])"
3907,"array([6.67355479, 4.4497076 ])"
3908,"array([6.63615487, 4.48852936])"
3909,"array([6.03895081, 4.88235613])"
3910,"array([6.05444316, 4.88899239])"
3911,"array([6.7917759 , 4.57129664])"
3912,"array([6.78365159, 4.55342112])"
3913,"array([6.78880268, 4.52822791])"
3914,"array([6.03378948, 4.84705908])"
3915,"array([6.29266902, 4.51075582])"
3916,"array([6.00429309, 4.83209192])"
3917,"array([6.30336933, 4.55249812])"
3918,"array([6.29195564, 4.54298757])"
3919,"array([6.27682134, 4.53923407])"
3920,"array([5.96265089, 4.79424523])"
3921,"array([5.94349227, 4.81983087])"
3922,"array([5.95924874, 4.80856612])"
3923,"array([6.27925189, 4.61785569])"
3924,"array([5.9016388 , 4.76892605])"
3925,"array([5.92127267, 4.7693555 ])"
3926,"array([5.90731343, 4.7577898 ])"
3927,"array([6.26885307, 4.61316679])"
3928,"array([5.87197093, 4.76571657])"
3929,"array([5.88436182, 4.70856513])"
3930,"array([5.88129628, 4.64951444])"
3931,"array([6.31656591, 4.66445567])"
3932,"array([6.03878028, 4.7975318 ])"
3933,"array([6.32179634, 4.7156235 ])"
3934,"array([6.31202549, 4.71188335])"
3935,"array([6.46347287, 4.85729922])"
3936,"array([6.09941559, 4.80475919])"
3937,"array([6.13216073, 4.7862101 ])"
3938,"array([6.45212014, 4.83468441])"
3939,"array([6.43546063, 4.81209959])"
3940,"array([6.19561718, 4.66606072])"
3941,"array([5.59009755, 4.90028343])"
3942,"array([6.21418388, 4.74655787])"
3943,"array([6.19995344, 4.73901041])"
3944,"array([5.64054066, 4.80751907])"
3945,"array([5.64449629, 4.82347166])"
3946,"array([5.59870833, 4.8699841 ])"
3947,"array([5.55817432, 4.69087398])"
3948,"array([5.5410919 , 4.68130773])"
3949,"array([6.18129043, 4.729531  ])"
3950,"array([5.54061774, 4.71944006])"
3951,"array([5.54199123, 4.70929271])"
3952,"array([5.54133075, 4.66522447])"
3953,"array([5.54967332, 4.6566544 ])"
3954,"array([5.55786656, 4.65412569])"
3955,"array([6.16651648, 4.71034457])"
3956,"array([5.62913796, 4.66446056])"
3957,"array([5.60855567, 4.66912072])"
3958,"array([6.28316204, 4.65785252])"
3959,"array([5.58259294, 4.65570161])"
3960,"array([5.573318 , 4.6410347])"
3961,"array([5.5451751 , 4.62695353])"
3962,"array([6.26868063, 4.64705965])"
3963,"array([5.53426447, 4.61258496])"
3964,"array([5.55498189, 4.62856896])"
3965,"array([6.28712327, 4.6453579 ])"
3966,"array([6.2672288 , 4.67623465])"
3967,"array([5.72275189, 4.68652868])"
3968,"array([5.68871875, 4.67623414])"
3969,"array([5.63935645, 4.62998562])"
3970,"array([6.27342854, 4.66226226])"
3971,"array([5.7311207 , 4.65521253])"
3972,"array([5.69580298, 4.66356539])"
3973,"array([6.26832039, 4.66877527])"
3974,"array([5.64541493, 4.61311967])"
3975,"array([5.65261591, 4.60050952])"
3976,"array([5.67093266, 4.57693626])"
3977,"array([5.67966832, 4.56864763])"
3978,"array([5.69344366, 4.56419502])"
3979,"array([6.26121151, 4.66930823])"
3980,"array([5.7691621 , 4.59860818])"
3981,"array([6.3891124, 4.5509056])"
3982,"array([5.68180865, 4.44253638])"
3983,"array([5.62322192, 4.4029417 ])"
3984,"array([5.60897199, 4.71159707])"
3985,"array([5.62271879, 4.38946908])"
3986,"array([5.73466972, 4.62672507])"
3987,"array([5.73135347, 4.61317473])"
3988,"array([5.73024367, 4.63525034])"
3989,"array([6.58513225, 4.58101538])"
3990,"array([6.37782438, 4.5476666 ])"
3991,"array([6.73801301, 3.59106667])"
3992,"array([6.37302703, 4.54504364])"
3993,"array([6.35686019, 4.53915093])"
3994,"array([6.36178029, 4.53342592])"
3995,"array([6.60694857, 3.5482936 ])"
3996,"array([6.34955903, 4.53007106])"
3997,"array([6.3402596 , 4.53381284])"
3998,"array([6.62698748, 4.56363695])"
3999,"array([6.76697792, 5.27441926])"
4000,"array([6.7669903, 5.2597223])"
4001,"array([6.75693381, 5.23958773])"
4002,"array([6.55515312, 4.56929797])"
4003,"array([6.73890892, 5.23599693])"
4004,"array([6.73554864, 5.22277987])"
4005,"array([6.76570407, 5.22077529])"
4006,"array([6.83414992, 5.26410303])"
4007,"array([6.31374405, 4.04894888])"
4008,"array([6.82699363, 5.25526495])"
4009,"array([6.56395323, 4.55970343])"
4010,"array([6.1722084 , 4.81617648])"
4011,"array([6.62891809, 4.55114668])"
4012,"array([6.80735403, 5.25692183])"
4013,"array([6.78998487, 5.26181822])"
4014,"array([6.78242798, 5.24838242])"
4015,"array([6.79041461, 5.22844928])"
4016,"array([6.78596977, 5.21044408])"
4017,"array([6.85280498, 5.24074091])"
4018,"array([6.62682755, 4.51978709])"
4019,"array([6.84595854, 5.23249631])"
4020,"array([6.62310578, 4.51077653])"
4021,"array([6.83548979, 5.22428991])"
4022,"array([6.81681101, 5.23583885])"
4023,"array([6.80542879, 5.22211572])"
4024,"array([6.80687195, 5.20316213])"
4025,"array([6.84753041, 5.20673966])"
4026,"array([6.84635155, 5.19483002])"
4027,"array([6.83773267, 5.1863813 ])"
4028,"array([6.82484635, 5.18310698])"
4029,"array([6.45662987, 4.48938533])"
4030,"array([6.81216856, 5.16115718])"
4031,"array([6.60816983, 4.54991863])"
4032,"array([6.6019771, 4.5302127])"
4033,"array([6.86644583, 5.21019694])"
4034,"array([6.88049822, 5.18862243])"
4035,"array([6.54200454, 4.64219551])"
4036,"array([6.86122343, 5.1930124 ])"
4037,"array([6.44296663, 4.46982118])"
4038,"array([6.85520789, 5.17744918])"
4039,"array([6.84459211, 5.17856295])"
4040,"array([6.83949307, 5.17005833])"
4041,"array([6.87539298, 5.17874178])"
4042,"array([6.87326152, 5.16812629])"
4043,"array([6.86328195, 5.16719962])"
4044,"array([6.86342988, 5.1546173 ])"
4045,"array([6.8507629 , 5.15307256])"
4046,"array([6.82056807, 5.15118888])"
4047,"array([6.51961452, 4.54011212])"
4048,"array([6.45054577, 4.46395112])"
4049,"array([6.46318104, 4.47630663])"
4050,"array([5.77143405, 4.18570346])"
4051,"array([5.73865592, 4.17567376])"
4052,"array([5.7253958 , 4.16225163])"
4053,"array([6.90528089, 5.18549347])"
4054,"array([6.89651972, 5.16970856])"
4055,"array([5.6908148 , 4.11982065])"
4056,"array([6.88715519, 5.16319486])"
4057,"array([6.87813318, 5.15780632])"
4058,"array([6.87409317, 5.14479554])"
4059,"array([6.86373032, 5.13787011])"
4060,"array([5.68523268, 4.10107684])"
4061,"array([6.84959432, 5.12960438])"
4062,"array([5.67326134, 4.07011812])"
4063,"array([5.678582 , 4.0510718])"
4064,"array([5.67844137, 4.05849781])"
4065,"array([5.68406745, 4.04283766])"
4066,"array([6.89703839, 5.1461344 ])"
4067,"array([5.75977523, 4.14118694])"
4068,"array([6.88584835, 5.1313163 ])"
4069,"array([6.83819487, 5.11820874])"
4070,"array([6.89144189, 5.11520295])"
4071,"array([6.88880783, 5.09620199])"
4072,"array([6.91052574, 4.88378301])"
4073,"array([5.74803772, 4.12846539])"
4074,"array([6.93713243, 5.15357381])"
4075,"array([5.71983787, 4.08296696])"
4076,"array([5.71378115, 4.06708972])"
4077,"array([6.92493998, 5.15686063])"
4078,"array([6.91072702, 5.16507194])"
4079,"array([6.91412131, 5.14887635])"
4080,"array([5.70020232, 4.03912869])"
4081,"array([6.90852346, 5.13366929])"
4082,"array([6.9024694 , 5.12204596])"
4083,"array([6.34589846, 4.73142563])"
4084,"array([6.36271773, 4.72396982])"
4085,"array([5.69417072, 4.01729253])"
4086,"array([6.40878548, 4.7084997 ])"
4087,"array([5.70347956, 4.01020664])"
4088,"array([6.91057405, 5.10830789])"
4089,"array([6.95067717, 5.13718356])"
4090,"array([6.50532185, 4.51884203])"
4091,"array([6.94844007, 5.12603237])"
4092,"array([6.93486183, 5.12820148])"
4093,"array([6.94118114, 5.11171297])"
4094,"array([6.93813079, 5.10133666])"
4095,"array([6.92637143, 5.10202607])"
4096,"array([6.92780643, 5.0859757 ])"
4097,"array([6.91405897, 5.0908468 ])"
4098,"array([6.90537836, 5.0762835 ])"
4099,"array([5.69916895, 3.98259242])"
4100,"array([6.86332522, 5.07090742])"
4101,"array([6.85377835, 5.08737941])"
4102,"array([6.84609769, 5.10212544])"
4103,"array([6.97707436, 5.11362256])"
4104,"array([6.96506785, 5.12452168])"
4105,"array([6.97030767, 5.11510646])"
4106,"array([6.97413464, 5.10374428])"
4107,"array([6.94881326, 5.11353011])"
4108,"array([6.95042955, 5.09924397])"
4109,"array([6.94582396, 5.09108466])"
4110,"array([6.94889051, 5.0769328 ])"
4111,"array([6.93866942, 5.06935063])"
4112,"array([6.93321779, 5.05518688])"
4113,"array([6.92069838, 5.05118538])"
4114,"array([6.89447987, 5.05547649])"
4115,"array([6.89064098, 5.04131725])"
4116,"array([6.90156865, 5.04425307])"
4117,"array([6.51592974, 4.51163099])"
4118,"array([6.95979174, 5.08202897])"
4119,"array([6.96042474, 5.06823093])"
4120,"array([6.96059407, 5.05531772])"
4121,"array([6.9485615 , 5.05608177])"
4122,"array([6.94943135, 5.04120601])"
4123,"array([6.93873168, 5.04240495])"
4124,"array([6.93521443, 5.02956443])"
4125,"array([6.93546184, 5.0112341 ])"
4126,"array([6.95622472, 5.02659721])"
4127,"array([6.94934787, 5.01201463])"
4128,"array([6.94649249, 4.99155399])"
4129,"array([6.98589316, 5.1006255 ])"
4130,"array([6.98399616, 5.09225624])"
4131,"array([6.98147434, 5.07007748])"
4132,"array([6.97029927, 5.07090828])"
4133,"array([6.97117556, 5.05765219])"
4134,"array([6.96949336, 5.04333826])"
4135,"array([5.8133616 , 4.17071817])"
4136,"array([6.97609722, 5.00652395])"
4137,"array([5.78655974, 4.09320833])"
4138,"array([6.96468827, 4.98177741])"
4139,"array([6.95882704, 4.96681695])"
4140,"array([6.98971462, 5.0562474 ])"
4141,"array([7.12912111, 4.66306032])"
4142,"array([6.98301588, 5.04868117])"
4143,"array([6.98879616, 5.03446899])"
4144,"array([6.97700841, 5.03507126])"
4145,"array([6.99402473, 5.0888281 ])"
4146,"array([6.99337977, 5.07881546])"
4147,"array([6.99422759, 5.06544764])"
4148,"array([7.00115609, 5.0461798 ])"
4149,"array([7.00014687, 5.02144737])"
4150,"array([5.77971504, 4.07787607])"
4151,"array([7.00379561, 4.98529307])"
4152,"array([6.98959138, 4.99107032])"
4153,"array([5.76957954, 4.09072665])"
4154,"array([7.00957448, 4.96553029])"
4155,"array([6.97388547, 4.97412979])"
4156,"array([7.00047662, 5.07933869])"
4157,"array([7.00150985, 5.06795773])"
4158,"array([7.00537701, 5.05121757])"
4159,"array([7.01398981, 5.02825163])"
4160,"array([7.02064725, 4.99630241])"
4161,"array([7.02739042, 5.00304629])"
4162,"array([7.03926845, 4.97709492])"
4163,"array([7.049734  , 4.95064639])"
4164,"array([5.77205369, 4.07154014])"
4165,"array([7.03989743, 4.94359137])"
4166,"array([7.03796412, 4.93494222])"
4167,"array([7.02770159, 4.93104793])"
4168,"array([7.0169306 , 4.94559565])"
4169,"array([7.01248658, 4.93328474])"
4170,"array([6.99818343, 4.9310757 ])"
4171,"array([6.97140575, 4.94264213])"
4172,"array([6.98568362, 4.93392205])"
4173,"array([6.99125232, 4.92330519])"
4174,"array([7.0311941 , 4.91333719])"
4175,"array([7.03874588, 4.89279654])"
4176,"array([7.06265149, 4.92213125])"
4177,"array([7.06455264, 4.90496778])"
4178,"array([7.06337422, 4.89203024])"
4179,"array([7.05214676, 4.92483132])"
4180,"array([7.04625722, 4.93075054])"
4181,"array([5.76325856, 4.08122922])"
4182,"array([7.07539592, 4.89889679])"
4183,"array([7.07666488, 4.88152433])"
4184,"array([7.08721751, 4.86209637])"
4185,"array([7.07916585, 4.86731681])"
4186,"array([7.11844172, 4.65920934])"
4187,"array([7.06715612, 4.80686142])"
4188,"array([7.04497895, 4.82994711])"
4189,"array([7.0567849 , 4.81131136])"
4190,"array([7.06583487, 4.79400321])"
4191,"array([5.76673631, 4.06251627])"
4192,"array([7.11562753, 4.84051539])"
4193,"array([7.10930089, 4.83698463])"
4194,"array([7.09797452, 4.85456442])"
4195,"array([7.08686434, 4.87509422])"
4196,"array([7.09759611, 4.84314491])"
4197,"array([7.10582706, 4.82041059])"
4198,"array([5.7559485, 4.0698059])"
4199,"array([7.12723767, 4.81098196])"
4200,"array([7.1177915 , 4.81786558])"
4201,"array([7.1433509 , 4.76577446])"
4202,"array([7.13612024, 4.77855806])"
4203,"array([5.76199934, 4.05287361])"
4204,"array([7.11903917, 4.80097373])"
4205,"array([7.11009987, 4.80220138])"
4206,"array([7.10908632, 4.78406084])"
4207,"array([5.74721079, 4.05831784])"
4208,"array([7.10250387, 4.80682806])"
4209,"array([5.75473642, 4.042411  ])"
4210,"array([7.08639427, 4.84809336])"
4211,"array([7.07598015, 4.80081161])"
4212,"array([7.08419672, 4.79387953])"
4213,"array([7.08679814, 4.77735394])"
4214,"array([7.07587417, 4.7756722 ])"
4215,"array([7.07968819, 4.7559957 ])"
4216,"array([5.72901065, 4.03731076])"
4217,"array([7.12530709, 4.63844406])"
4218,"array([7.14759891, 4.75115747])"
4219,"array([7.14073804, 4.7609159 ])"
4220,"array([7.13396383, 4.73942643])"
4221,"array([7.12377637, 4.74739796])"
4222,"array([7.11314553, 4.75480714])"
4223,"array([7.12353445, 4.72524168])"
4224,"array([7.09484292, 4.76242659])"
4225,"array([5.73442125, 4.02596257])"
4226,"array([6.9197761 , 5.01714337])"
4227,"array([6.92065158, 5.00245261])"
4228,"array([6.91044643, 4.99928484])"
4229,"array([6.9057149 , 4.98528107])"
4230,"array([6.89193421, 4.9817797 ])"
4231,"array([6.90152445, 4.97012044])"
4232,"array([6.87807223, 4.87556426])"
4233,"array([6.86342237, 4.86695112])"
4234,"array([5.72918026, 4.02092064])"
4235,"array([6.83254475, 4.84768444])"
4236,"array([6.83591257, 4.82639146])"
4237,"array([6.83482384, 4.80936345])"
4238,"array([6.90054909, 4.86875023])"
4239,"array([5.73661958, 4.00865682])"
4240,"array([6.93572373, 4.92904513])"
4241,"array([6.97521796, 4.91983794])"
4242,"array([5.71477567, 4.02227663])"
4243,"array([6.94448917, 4.91382301])"
4244,"array([6.98938028, 4.90887707])"
4245,"array([6.9825697 , 4.90071572])"
4246,"array([6.97424921, 4.86945047])"
4247,"array([6.9909851 , 4.89708802])"
4248,"array([6.98945008, 4.88538397])"
4249,"array([6.98466261, 4.85185198])"
4250,"array([6.9872975 , 4.82788995])"
4251,"array([7.03856929, 4.8713772 ])"
4252,"array([7.03752829, 4.8498795 ])"
4253,"array([7.02362518, 4.84629791])"
4254,"array([7.00864098, 4.82274607])"
4255,"array([6.99789139, 4.81137538])"
4256,"array([6.98125031, 4.70452285])"
4257,"array([6.97059402, 4.72036218])"
4258,"array([7.03372063, 4.82726602])"
4259,"array([5.82914339, 4.15438162])"
4260,"array([7.01866419, 4.80207421])"
4261,"array([7.01655048, 4.78435924])"
4262,"array([6.98627157, 4.6876695 ])"
4263,"array([6.98540567, 4.66415205])"
4264,"array([7.05034115, 4.806051  ])"
4265,"array([7.0430526 , 4.80013977])"
4266,"array([7.02880004, 4.80497509])"
4267,"array([7.02979918, 4.78815284])"
4268,"array([7.05296873, 4.79089276])"
4269,"array([5.7959729 , 4.07912147])"
4270,"array([7.09462084, 4.68749376])"
4271,"array([7.09804659, 4.6670823 ])"
4272,"array([7.04604085, 4.68059588])"
4273,"array([7.05253271, 4.65942777])"
4274,"array([7.07703092, 4.66372642])"
4275,"array([7.06990986, 4.64920416])"
4276,"array([7.04105927, 4.6448419 ])"
4277,"array([7.04703829, 4.61651828])"
4278,"array([7.04137979, 4.59738933])"
4279,"array([7.01194644, 4.57958675])"
4280,"array([7.11595909, 4.63746373])"
4281,"array([6.98944451, 4.56846294])"
4282,"array([5.78932817, 4.06466967])"
4283,"array([7.00692611, 4.65796921])"
4284,"array([6.9941607 , 4.64622295])"
4285,"array([6.97944408, 4.64026023])"
4286,"array([5.78141261, 4.0567819 ])"
4287,"array([6.95796319, 4.62786822])"
4288,"array([7.01163102, 4.63315398])"
4289,"array([7.00125848, 4.625008  ])"
4290,"array([7.02134729, 4.61116844])"
4291,"array([7.00820438, 4.61088996])"
4292,"array([6.97613567, 4.59843573])"
4293,"array([7.01406959, 4.59839999])"
4294,"array([5.67392282, 4.1124078 ])"
4295,"array([5.77482109, 4.04693085])"
4296,"array([5.66842428, 4.04221755])"
4297,"array([5.68884509, 4.05106952])"
4298,"array([5.69107417, 4.07068146])"
4299,"array([5.69476538, 4.08926177])"
4300,"array([5.70120178, 4.10720662])"
4301,"array([5.71124581, 4.1239868 ])"
4302,"array([5.72410426, 4.14078336])"
4303,"array([5.73929416, 4.16161728])"
4304,"array([5.79083789, 4.19018105])"
4305,"array([5.7221383 , 4.03053063])"
4306,"array([5.80246881, 4.16565864])"
4307,"array([5.81544179, 4.14411735])"
4308,"array([5.81967095, 4.16347241])"
4309,"array([5.83404987, 4.13635726])"
4310,"array([5.82920217, 4.1216832 ])"
4311,"array([5.85148702, 4.11196065])"
4312,"array([5.84489455, 4.10112909])"
4313,"array([5.86802495, 4.09160709])"
4314,"array([5.86075755, 4.08237425])"
4315,"array([5.88793563, 4.07410577])"
4316,"array([5.88210646, 4.07403906])"
4317,"array([5.87630443, 4.06445508])"
4318,"array([5.88375477, 4.06052497])"
4319,"array([5.90706839, 4.05148773])"
4320,"array([5.90012674, 4.05545992])"
4321,"array([5.89447456, 4.04689388])"
4322,"array([5.90304309, 4.04173806])"
4323,"array([5.90317209, 4.03500026])"
4324,"array([5.91534499, 4.04788206])"
4325,"array([5.9258578, 4.0570292])"
4326,"array([5.88635339, 4.12705235])"
4327,"array([5.89616247, 4.11229304])"
4328,"array([5.97407287, 4.03327049])"
4329,"array([5.95773572, 4.08584778])"
4330,"array([5.96007218, 4.1130525 ])"
