"date","suma_kumulacyjna","typ","app","person"
2022-05-02,58822,"odebrane","mg","z"
2022-05-03,58832,"odebrane","mg","z"
2022-05-03,16840,"wyslane","mg","z"
2022-05-04,58853,"odebrane","mg","z"
2022-05-04,16854,"wyslane","mg","z"
2022-05-05,58872,"odebrane","mg","z"
2022-05-05,16864,"wyslane","mg","z"
2022-05-06,58882,"odebrane","mg","z"
2022-05-06,16873,"wyslane","mg","z"
2022-05-07,58893,"odebrane","mg","z"
2022-05-07,16879,"wyslane","mg","z"
2022-05-08,58951,"odebrane","mg","z"
2022-05-08,16902,"wyslane","mg","z"
2022-05-09,58969,"odebrane","mg","z"
2022-05-09,16919,"wyslane","mg","z"
2022-05-10,58990,"odebrane","mg","z"
2022-05-10,16947,"wyslane","mg","z"
2022-05-11,59000,"odebrane","mg","z"
2022-05-12,59009,"odebrane","mg","z"
2022-05-12,16951,"wyslane","mg","z"
2022-05-13,59089,"odebrane","mg","z"
2022-05-13,16967,"wyslane","mg","z"
2022-05-14,59107,"odebrane","mg","z"
2022-05-14,16972,"wyslane","mg","z"
2022-05-15,59133,"odebrane","mg","z"
2022-05-15,16981,"wyslane","mg","z"
2022-05-16,59148,"odebrane","mg","z"
2022-05-16,16985,"wyslane","mg","z"
2022-05-17,59168,"odebrane","mg","z"
2022-05-17,16990,"wyslane","mg","z"
2022-05-18,59210,"odebrane","mg","z"
2022-05-18,17014,"wyslane","mg","z"
2022-05-19,59254,"odebrane","mg","z"
2022-05-19,17031,"wyslane","mg","z"
2022-05-20,59282,"odebrane","mg","z"
2022-05-20,17042,"wyslane","mg","z"
2022-05-21,59325,"odebrane","mg","z"
2022-05-21,17047,"wyslane","mg","z"
2022-05-22,59372,"odebrane","mg","z"
2022-05-22,17061,"wyslane","mg","z"
2022-05-23,59396,"odebrane","mg","z"
2022-05-23,17068,"wyslane","mg","z"
2022-05-24,59409,"odebrane","mg","z"
2022-05-24,17072,"wyslane","mg","z"
2022-05-25,59422,"odebrane","mg","z"
2022-05-25,17076,"wyslane","mg","z"
2022-05-26,59451,"odebrane","mg","z"
2022-05-26,17088,"wyslane","mg","z"
2022-05-27,59488,"odebrane","mg","z"
2022-05-27,17095,"wyslane","mg","z"
2022-05-28,59505,"odebrane","mg","z"
2022-05-29,59534,"odebrane","mg","z"
2022-05-29,17096,"wyslane","mg","z"
2022-05-30,59568,"odebrane","mg","z"
2022-05-30,17107,"wyslane","mg","z"
2022-05-31,59593,"odebrane","mg","z"
2022-05-31,17117,"wyslane","mg","z"
2022-06-01,59654,"odebrane","mg","z"
2022-06-01,17158,"wyslane","mg","z"
2022-06-02,59677,"odebrane","mg","z"
2022-06-02,17170,"wyslane","mg","z"
2022-06-03,59712,"odebrane","mg","z"
2022-06-03,17173,"wyslane","mg","z"
2022-06-04,59764,"odebrane","mg","z"
2022-06-04,17221,"wyslane","mg","z"
2022-06-05,59777,"odebrane","mg","z"
2022-06-05,17223,"wyslane","mg","z"
2022-06-06,59827,"odebrane","mg","z"
2022-06-06,17252,"wyslane","mg","z"
2022-06-07,59955,"odebrane","mg","z"
2022-06-07,17269,"wyslane","mg","z"
2022-06-08,60036,"odebrane","mg","z"
2022-06-08,17312,"wyslane","mg","z"
2022-06-09,60079,"odebrane","mg","z"
2022-06-09,17349,"wyslane","mg","z"
2022-06-10,60160,"odebrane","mg","z"
2022-06-10,17393,"wyslane","mg","z"
2022-06-11,60161,"odebrane","mg","z"
2022-06-11,17395,"wyslane","mg","z"
2022-06-12,60165,"odebrane","mg","z"
2022-06-12,17396,"wyslane","mg","z"
2022-06-13,60214,"odebrane","mg","z"
2022-06-13,17400,"wyslane","mg","z"
2022-06-14,60231,"odebrane","mg","z"
2022-06-14,17405,"wyslane","mg","z"
2022-06-15,60242,"odebrane","mg","z"
2022-06-15,17408,"wyslane","mg","z"
2022-06-16,60260,"odebrane","mg","z"
2022-06-16,17411,"wyslane","mg","z"
2022-06-17,60276,"odebrane","mg","z"
2022-06-17,17415,"wyslane","mg","z"
2022-06-18,60285,"odebrane","mg","z"
2022-06-18,17416,"wyslane","mg","z"
2022-06-19,60308,"odebrane","mg","z"
2022-06-19,17422,"wyslane","mg","z"
2022-06-20,60333,"odebrane","mg","z"
2022-06-20,17438,"wyslane","mg","z"
2022-06-21,60360,"odebrane","mg","z"
2022-06-21,17462,"wyslane","mg","z"
2022-06-22,60398,"odebrane","mg","z"
2022-06-22,17492,"wyslane","mg","z"
2022-06-23,60425,"odebrane","mg","z"
2022-06-23,17505,"wyslane","mg","z"
2022-06-24,60429,"odebrane","mg","z"
2022-06-24,17507,"wyslane","mg","z"
2022-06-25,60443,"odebrane","mg","z"
2022-06-25,17512,"wyslane","mg","z"
2022-06-26,60471,"odebrane","mg","z"
2022-06-26,17517,"wyslane","mg","z"
2022-06-27,60490,"odebrane","mg","z"
2022-06-27,17521,"wyslane","mg","z"
2022-06-28,60536,"odebrane","mg","z"
2022-06-28,17528,"wyslane","mg","z"
2022-06-29,60552,"odebrane","mg","z"
2022-06-29,17537,"wyslane","mg","z"
2022-06-30,60574,"odebrane","mg","z"
2022-06-30,17540,"wyslane","mg","z"
2022-07-01,60594,"odebrane","mg","z"
2022-07-01,17547,"wyslane","mg","z"
2022-07-02,60613,"odebrane","mg","z"
2022-07-02,17553,"wyslane","mg","z"
2022-07-03,60615,"odebrane","mg","z"
2022-07-04,60736,"odebrane","mg","z"
2022-07-04,17578,"wyslane","mg","z"
2022-07-05,60749,"odebrane","mg","z"
2022-07-05,17581,"wyslane","mg","z"
2022-07-06,60758,"odebrane","mg","z"
2022-07-06,17592,"wyslane","mg","z"
2022-07-07,60790,"odebrane","mg","z"
2022-07-07,17601,"wyslane","mg","z"
2022-07-08,60810,"odebrane","mg","z"
2022-07-08,17609,"wyslane","mg","z"
2022-07-09,60851,"odebrane","mg","z"
2022-07-09,17618,"wyslane","mg","z"
2022-07-10,60866,"odebrane","mg","z"
2022-07-10,17630,"wyslane","mg","z"
2022-07-11,60899,"odebrane","mg","z"
2022-07-11,17639,"wyslane","mg","z"
2022-07-12,60929,"odebrane","mg","z"
2022-07-12,17656,"wyslane","mg","z"
2022-07-13,60951,"odebrane","mg","z"
2022-07-13,17677,"wyslane","mg","z"
2022-07-14,60985,"odebrane","mg","z"
2022-07-14,17684,"wyslane","mg","z"
2022-07-15,61007,"odebrane","mg","z"
2022-07-15,17692,"wyslane","mg","z"
2022-07-16,61019,"odebrane","mg","z"
2022-07-16,17706,"wyslane","mg","z"
2022-07-17,61028,"odebrane","mg","z"
2022-07-17,17729,"wyslane","mg","z"
2022-07-18,61053,"odebrane","mg","z"
2022-07-18,17770,"wyslane","mg","z"
2022-07-19,61094,"odebrane","mg","z"
2022-07-19,17859,"wyslane","mg","z"
2022-07-20,61111,"odebrane","mg","z"
2022-07-20,17866,"wyslane","mg","z"
2022-07-21,61133,"odebrane","mg","z"
2022-07-21,17913,"wyslane","mg","z"
2022-07-22,61182,"odebrane","mg","z"
2022-07-22,17923,"wyslane","mg","z"
2022-07-23,61248,"odebrane","mg","z"
2022-07-23,17934,"wyslane","mg","z"
2022-07-24,61274,"odebrane","mg","z"
2022-07-24,17958,"wyslane","mg","z"
2022-07-25,61329,"odebrane","mg","z"
2022-07-25,17983,"wyslane","mg","z"
2022-07-26,61390,"odebrane","mg","z"
2022-07-26,18011,"wyslane","mg","z"
2022-07-27,61423,"odebrane","mg","z"
2022-07-27,18014,"wyslane","mg","z"
2022-07-28,61509,"odebrane","mg","z"
2022-07-28,18020,"wyslane","mg","z"
2022-07-29,61618,"odebrane","mg","z"
2022-07-29,18029,"wyslane","mg","z"
2022-07-30,61662,"odebrane","mg","z"
2022-07-30,18043,"wyslane","mg","z"
2022-07-31,61714,"odebrane","mg","z"
2022-07-31,18054,"wyslane","mg","z"
2022-08-01,61850,"odebrane","mg","z"
2022-08-01,18132,"wyslane","mg","z"
2022-08-02,61914,"odebrane","mg","z"
2022-08-02,18177,"wyslane","mg","z"
2022-08-03,61927,"odebrane","mg","z"
2022-08-03,18180,"wyslane","mg","z"
2022-08-04,61980,"odebrane","mg","z"
2022-08-04,18193,"wyslane","mg","z"
2022-08-05,61986,"odebrane","mg","z"
2022-08-05,18196,"wyslane","mg","z"
2022-08-06,62005,"odebrane","mg","z"
2022-08-06,18201,"wyslane","mg","z"
2022-08-07,62012,"odebrane","mg","z"
2022-08-07,18203,"wyslane","mg","z"
2022-08-08,62028,"odebrane","mg","z"
2022-08-09,62058,"odebrane","mg","z"
2022-08-09,18210,"wyslane","mg","z"
2022-08-10,62063,"odebrane","mg","z"
2022-08-10,18216,"wyslane","mg","z"
2022-08-11,62125,"odebrane","mg","z"
2022-08-11,18236,"wyslane","mg","z"
2022-08-12,62157,"odebrane","mg","z"
2022-08-12,18253,"wyslane","mg","z"
2022-08-13,62160,"odebrane","mg","z"
2022-08-14,62198,"odebrane","mg","z"
2022-08-14,18258,"wyslane","mg","z"
2022-08-15,62263,"odebrane","mg","z"
2022-08-15,18282,"wyslane","mg","z"
2022-08-16,62341,"odebrane","mg","z"
2022-08-16,18285,"wyslane","mg","z"
2022-08-17,62372,"odebrane","mg","z"
2022-08-17,18311,"wyslane","mg","z"
2022-08-18,62420,"odebrane","mg","z"
2022-08-18,18355,"wyslane","mg","z"
2022-08-19,62465,"odebrane","mg","z"
2022-08-19,18379,"wyslane","mg","z"
2022-08-20,62511,"odebrane","mg","z"
2022-08-20,18380,"wyslane","mg","z"
2022-08-21,62556,"odebrane","mg","z"
2022-08-21,18407,"wyslane","mg","z"
2022-08-22,62607,"odebrane","mg","z"
2022-08-22,18417,"wyslane","mg","z"
2022-08-23,62614,"odebrane","mg","z"
2022-08-23,18423,"wyslane","mg","z"
2022-08-24,62668,"odebrane","mg","z"
2022-08-24,18437,"wyslane","mg","z"
2022-08-25,62798,"odebrane","mg","z"
2022-08-25,18468,"wyslane","mg","z"
2022-08-26,62860,"odebrane","mg","z"
2022-08-26,18481,"wyslane","mg","z"
2022-08-27,62874,"odebrane","mg","z"
2022-08-28,62924,"odebrane","mg","z"
2022-08-28,18513,"wyslane","mg","z"
2022-08-29,62991,"odebrane","mg","z"
2022-08-29,18553,"wyslane","mg","z"
2022-08-30,62999,"odebrane","mg","z"
2022-08-30,18556,"wyslane","mg","z"
2022-08-31,63035,"odebrane","mg","z"
2022-08-31,18562,"wyslane","mg","z"
2022-09-01,63154,"odebrane","mg","z"
2022-09-01,18585,"wyslane","mg","z"
2022-09-02,63239,"odebrane","mg","z"
2022-09-02,18611,"wyslane","mg","z"
2022-09-03,63274,"odebrane","mg","z"
2022-09-03,18619,"wyslane","mg","z"
2022-09-04,63319,"odebrane","mg","z"
2022-09-04,18621,"wyslane","mg","z"
2022-09-05,63423,"odebrane","mg","z"
2022-09-05,18649,"wyslane","mg","z"
2022-09-06,63440,"odebrane","mg","z"
2022-09-06,18653,"wyslane","mg","z"
2022-09-07,63543,"odebrane","mg","z"
2022-09-07,18681,"wyslane","mg","z"
2022-09-08,63622,"odebrane","mg","z"
2022-09-08,18702,"wyslane","mg","z"
2022-09-09,63714,"odebrane","mg","z"
2022-09-09,18744,"wyslane","mg","z"
2022-09-10,63793,"odebrane","mg","z"
2022-09-10,18764,"wyslane","mg","z"
2022-09-11,63927,"odebrane","mg","z"
2022-09-11,18784,"wyslane","mg","z"
2022-09-12,63954,"odebrane","mg","z"
2022-09-12,18787,"wyslane","mg","z"
2022-09-13,63966,"odebrane","mg","z"
2022-09-13,18798,"wyslane","mg","z"
2022-09-14,63992,"odebrane","mg","z"
2022-09-14,18822,"wyslane","mg","z"
2022-09-15,64016,"odebrane","mg","z"
2022-09-15,18824,"wyslane","mg","z"
2022-09-16,64079,"odebrane","mg","z"
2022-09-16,18841,"wyslane","mg","z"
2022-09-17,64147,"odebrane","mg","z"
2022-09-17,18850,"wyslane","mg","z"
2022-09-18,64258,"odebrane","mg","z"
2022-09-18,18864,"wyslane","mg","z"
2022-09-19,64402,"odebrane","mg","z"
2022-09-19,18887,"wyslane","mg","z"
2022-09-20,64425,"odebrane","mg","z"
2022-09-20,18891,"wyslane","mg","z"
2022-09-21,64457,"odebrane","mg","z"
2022-09-21,18903,"wyslane","mg","z"
2022-09-22,64583,"odebrane","mg","z"
2022-09-22,18913,"wyslane","mg","z"
2022-09-23,64627,"odebrane","mg","z"
2022-09-23,18914,"wyslane","mg","z"
2022-09-24,64664,"odebrane","mg","z"
2022-09-24,18916,"wyslane","mg","z"
2022-09-25,64777,"odebrane","mg","z"
2022-09-25,18918,"wyslane","mg","z"
2022-09-26,65014,"odebrane","mg","z"
2022-09-26,19007,"wyslane","mg","z"
2022-09-27,65101,"odebrane","mg","z"
2022-09-27,19043,"wyslane","mg","z"
2022-09-28,65218,"odebrane","mg","z"
2022-09-28,19087,"wyslane","mg","z"
2022-09-29,65372,"odebrane","mg","z"
2022-09-29,19107,"wyslane","mg","z"
2022-09-30,65654,"odebrane","mg","z"
2022-09-30,19158,"wyslane","mg","z"
2022-10-01,65922,"odebrane","mg","z"
2022-10-01,19218,"wyslane","mg","z"
2022-10-02,66284,"odebrane","mg","z"
2022-10-02,19256,"wyslane","mg","z"
2022-10-03,66769,"odebrane","mg","z"
2022-10-03,19309,"wyslane","mg","z"
2022-10-04,67081,"odebrane","mg","z"
2022-10-04,19332,"wyslane","mg","z"
2022-10-05,67242,"odebrane","mg","z"
2022-10-05,19386,"wyslane","mg","z"
2022-10-06,67512,"odebrane","mg","z"
2022-10-06,19452,"wyslane","mg","z"
2022-10-07,68007,"odebrane","mg","z"
2022-10-07,19535,"wyslane","mg","z"
2022-10-08,68526,"odebrane","mg","z"
2022-10-08,19625,"wyslane","mg","z"
2022-10-09,68984,"odebrane","mg","z"
2022-10-09,19737,"wyslane","mg","z"
2022-10-10,69207,"odebrane","mg","z"
2022-10-10,19807,"wyslane","mg","z"
2022-10-11,69429,"odebrane","mg","z"
2022-10-11,19840,"wyslane","mg","z"
2022-10-12,69642,"odebrane","mg","z"
2022-10-12,19877,"wyslane","mg","z"
2022-10-13,69938,"odebrane","mg","z"
2022-10-13,19947,"wyslane","mg","z"
2022-10-14,70234,"odebrane","mg","z"
2022-10-14,20057,"wyslane","mg","z"
2022-10-15,70429,"odebrane","mg","z"
2022-10-15,20157,"wyslane","mg","z"
2022-10-16,70566,"odebrane","mg","z"
2022-10-16,20180,"wyslane","mg","z"
2022-10-17,70787,"odebrane","mg","z"
2022-10-17,20250,"wyslane","mg","z"
2022-10-18,70990,"odebrane","mg","z"
2022-10-18,20291,"wyslane","mg","z"
2022-10-19,71126,"odebrane","mg","z"
2022-10-19,20315,"wyslane","mg","z"
2022-10-20,71269,"odebrane","mg","z"
2022-10-20,20370,"wyslane","mg","z"
2022-10-21,71772,"odebrane","mg","z"
2022-10-21,20611,"wyslane","mg","z"
2022-10-22,71932,"odebrane","mg","z"
2022-10-22,20665,"wyslane","mg","z"
2022-10-23,72124,"odebrane","mg","z"
2022-10-23,20762,"wyslane","mg","z"
2022-10-24,72285,"odebrane","mg","z"
2022-10-24,20839,"wyslane","mg","z"
2022-10-25,72479,"odebrane","mg","z"
2022-10-25,20870,"wyslane","mg","z"
2022-10-26,72575,"odebrane","mg","z"
2022-10-26,20894,"wyslane","mg","z"
2022-10-27,72892,"odebrane","mg","z"
2022-10-27,21081,"wyslane","mg","z"
2022-10-28,72978,"odebrane","mg","z"
2022-10-28,21099,"wyslane","mg","z"
2022-10-29,73046,"odebrane","mg","z"
2022-10-29,21119,"wyslane","mg","z"
2022-10-30,73092,"odebrane","mg","z"
2022-10-30,21123,"wyslane","mg","z"
2022-10-31,73162,"odebrane","mg","z"
2022-10-31,21139,"wyslane","mg","z"
2022-11-01,73484,"odebrane","mg","z"
2022-11-01,21317,"wyslane","mg","z"
2022-11-02,73546,"odebrane","mg","z"
2022-11-02,21354,"wyslane","mg","z"
2022-11-03,73700,"odebrane","mg","z"
2022-11-03,21402,"wyslane","mg","z"
2022-11-04,74007,"odebrane","mg","z"
2022-11-04,21516,"wyslane","mg","z"
2022-11-05,74130,"odebrane","mg","z"
2022-11-05,21595,"wyslane","mg","z"
2022-11-06,74277,"odebrane","mg","z"
2022-11-06,21689,"wyslane","mg","z"
2022-11-07,74526,"odebrane","mg","z"
2022-11-07,21775,"wyslane","mg","z"
2022-11-08,74732,"odebrane","mg","z"
2022-11-08,21867,"wyslane","mg","z"
2022-11-09,74802,"odebrane","mg","z"
2022-11-09,21875,"wyslane","mg","z"
2022-11-10,74988,"odebrane","mg","z"
2022-11-10,21957,"wyslane","mg","z"
2022-11-11,75191,"odebrane","mg","z"
2022-11-11,22018,"wyslane","mg","z"
2022-11-12,75224,"odebrane","mg","z"
2022-11-12,22035,"wyslane","mg","z"
2022-11-13,75424,"odebrane","mg","z"
2022-11-13,22147,"wyslane","mg","z"
2022-11-14,75548,"odebrane","mg","z"
2022-11-14,22217,"wyslane","mg","z"
2022-11-15,75776,"odebrane","mg","z"
2022-11-15,22346,"wyslane","mg","z"
2022-11-16,76009,"odebrane","mg","z"
2022-11-16,22417,"wyslane","mg","z"
2022-11-17,76302,"odebrane","mg","z"
2022-11-17,22511,"wyslane","mg","z"
2022-11-18,76495,"odebrane","mg","z"
2022-11-18,22644,"wyslane","mg","z"
2022-11-19,76655,"odebrane","mg","z"
2022-11-19,22670,"wyslane","mg","z"
2022-11-20,76882,"odebrane","mg","z"
2022-11-20,22804,"wyslane","mg","z"
2022-11-21,77008,"odebrane","mg","z"
2022-11-21,22849,"wyslane","mg","z"
2022-11-22,77278,"odebrane","mg","z"
2022-11-22,22976,"wyslane","mg","z"
2022-11-23,77492,"odebrane","mg","z"
2022-11-23,23053,"wyslane","mg","z"
2022-11-24,77587,"odebrane","mg","z"
2022-11-24,23103,"wyslane","mg","z"
2022-11-25,77657,"odebrane","mg","z"
2022-11-25,23130,"wyslane","mg","z"
2022-11-26,77835,"odebrane","mg","z"
2022-11-26,23154,"wyslane","mg","z"
2022-11-27,77966,"odebrane","mg","z"
2022-11-27,23203,"wyslane","mg","z"
2022-11-28,78172,"odebrane","mg","z"
2022-11-28,23310,"wyslane","mg","z"
2022-11-29,78232,"odebrane","mg","z"
2022-11-29,23343,"wyslane","mg","z"
2022-11-30,78405,"odebrane","mg","z"
2022-11-30,23421,"wyslane","mg","z"
2022-12-01,78651,"odebrane","mg","z"
2022-12-01,23556,"wyslane","mg","z"
2022-12-02,78937,"odebrane","mg","z"
2022-12-02,23769,"wyslane","mg","z"
2022-12-03,79022,"odebrane","mg","z"
2022-12-03,23817,"wyslane","mg","z"
2022-12-04,79115,"odebrane","mg","z"
2022-12-04,23863,"wyslane","mg","z"
2022-12-05,79276,"odebrane","mg","z"
2022-12-05,23932,"wyslane","mg","z"
2022-12-06,79539,"odebrane","mg","z"
2022-12-06,24122,"wyslane","mg","z"
2022-12-07,79729,"odebrane","mg","z"
2022-12-07,24186,"wyslane","mg","z"
2022-12-08,79965,"odebrane","mg","z"
2022-12-08,24303,"wyslane","mg","z"
2022-12-09,80145,"odebrane","mg","z"
2022-12-09,24372,"wyslane","mg","z"
2022-12-10,80384,"odebrane","mg","z"
2022-12-10,24492,"wyslane","mg","z"
2022-12-11,80526,"odebrane","mg","z"
2022-12-11,24542,"wyslane","mg","z"
2022-12-12,80681,"odebrane","mg","z"
2022-12-12,24578,"wyslane","mg","z"
2022-12-13,80989,"odebrane","mg","z"
2022-12-13,24740,"wyslane","mg","z"
2022-12-14,81248,"odebrane","mg","z"
2022-12-14,24809,"wyslane","mg","z"
2022-12-15,81496,"odebrane","mg","z"
2022-12-15,24983,"wyslane","mg","z"
2022-12-16,81707,"odebrane","mg","z"
2022-12-16,25097,"wyslane","mg","z"
2022-12-17,81998,"odebrane","mg","z"
2022-12-17,25172,"wyslane","mg","z"
2022-12-18,82221,"odebrane","mg","z"
2022-12-18,25199,"wyslane","mg","z"
2022-12-19,82499,"odebrane","mg","z"
2022-12-19,25336,"wyslane","mg","z"
2022-12-20,82703,"odebrane","mg","z"
2022-12-20,25434,"wyslane","mg","z"
2022-12-21,83369,"odebrane","mg","z"
2022-12-21,25593,"wyslane","mg","z"
2022-12-22,83503,"odebrane","mg","z"
2022-12-22,25719,"wyslane","mg","z"
2022-12-23,83574,"odebrane","mg","z"
2022-12-23,25751,"wyslane","mg","z"
2022-12-24,83628,"odebrane","mg","z"
2022-12-24,25770,"wyslane","mg","z"
2022-12-25,83681,"odebrane","mg","z"
2022-12-25,25803,"wyslane","mg","z"
2022-12-26,83738,"odebrane","mg","z"
2022-12-26,25824,"wyslane","mg","z"
2022-12-27,83815,"odebrane","mg","z"
2022-12-27,25883,"wyslane","mg","z"
2022-12-28,83924,"odebrane","mg","z"
2022-12-28,25950,"wyslane","mg","z"
2022-12-29,84049,"odebrane","mg","z"
2022-12-29,26015,"wyslane","mg","z"
2022-12-30,84220,"odebrane","mg","z"
2022-12-30,26036,"wyslane","mg","z"
2022-12-31,84284,"odebrane","mg","z"
2022-12-31,26050,"wyslane","mg","z"
2023-01-01,84479,"odebrane","mg","z"
2023-01-01,26162,"wyslane","mg","z"
2023-01-02,84612,"odebrane","mg","z"
2023-01-02,26199,"wyslane","mg","z"
2023-01-03,84816,"odebrane","mg","z"
2023-01-03,26272,"wyslane","mg","z"
2023-01-04,84957,"odebrane","mg","z"
2023-01-04,26352,"wyslane","mg","z"
2023-01-05,85074,"odebrane","mg","z"
2023-01-05,26404,"wyslane","mg","z"
2023-01-06,85122,"odebrane","mg","z"
2023-01-06,26423,"wyslane","mg","z"
2023-01-07,85188,"odebrane","mg","z"
2023-01-07,26462,"wyslane","mg","z"
2023-01-08,85206,"odebrane","mg","z"
2023-01-08,26464,"wyslane","mg","z"
2023-01-09,85285,"odebrane","mg","z"
2023-01-09,26515,"wyslane","mg","z"
2023-01-10,85488,"odebrane","mg","z"
2023-01-10,26631,"wyslane","mg","z"
2023-01-11,85580,"odebrane","mg","z"
2023-01-11,26662,"wyslane","mg","z"
2023-01-12,85829,"odebrane","mg","z"
2023-01-12,26796,"wyslane","mg","z"
2023-01-13,86376,"odebrane","mg","z"
2023-01-13,27131,"wyslane","mg","z"
2023-01-14,86804,"odebrane","mg","z"
2023-01-14,27273,"wyslane","mg","z"
2023-01-15,87186,"odebrane","mg","z"
2023-01-15,27394,"wyslane","mg","z"
2023-01-16,87933,"odebrane","mg","z"
2023-01-16,27655,"wyslane","mg","z"
2023-01-17,88525,"odebrane","mg","z"
2023-01-17,27776,"wyslane","mg","z"
2023-01-18,88961,"odebrane","mg","z"
2023-01-18,27900,"wyslane","mg","z"
2023-01-19,89293,"odebrane","mg","z"
2023-01-19,27975,"wyslane","mg","z"
2023-01-20,89559,"odebrane","mg","z"
2023-01-20,28161,"wyslane","mg","z"
2023-01-21,91017,"odebrane","mg","z"
2023-01-21,28658,"wyslane","mg","z"
2023-01-22,91857,"odebrane","mg","z"
2023-01-22,28979,"wyslane","mg","z"
2023-01-23,92841,"odebrane","mg","z"
2023-01-23,29504,"wyslane","mg","z"
2023-01-24,94229,"odebrane","mg","z"
2023-01-24,29832,"wyslane","mg","z"
2023-01-25,95197,"odebrane","mg","z"
2023-01-25,30172,"wyslane","mg","z"
2023-01-26,95935,"odebrane","mg","z"
2023-01-26,30434,"wyslane","mg","z"
2023-01-27,96376,"odebrane","mg","z"
2023-01-27,30655,"wyslane","mg","z"
2023-01-28,97291,"odebrane","mg","z"
2023-01-28,31010,"wyslane","mg","z"
2023-01-29,97974,"odebrane","mg","z"
2023-01-29,31326,"wyslane","mg","z"
2023-01-30,98615,"odebrane","mg","z"
2023-01-30,31532,"wyslane","mg","z"
2023-01-31,99652,"odebrane","mg","z"
2023-01-31,32057,"wyslane","mg","z"
2023-02-01,100921,"odebrane","mg","z"
2023-02-01,32392,"wyslane","mg","z"
2023-02-02,101895,"odebrane","mg","z"
2023-02-02,32832,"wyslane","mg","z"
2023-02-03,102370,"odebrane","mg","z"
2023-02-03,32931,"wyslane","mg","z"
2023-02-04,102687,"odebrane","mg","z"
2023-02-04,33096,"wyslane","mg","z"
2023-02-05,103131,"odebrane","mg","z"
2023-02-05,33273,"wyslane","mg","z"
2023-02-06,103457,"odebrane","mg","z"
2023-02-06,33375,"wyslane","mg","z"
2023-02-07,103964,"odebrane","mg","z"
2023-02-07,33637,"wyslane","mg","z"
2023-02-08,104694,"odebrane","mg","z"
2023-02-08,34065,"wyslane","mg","z"
2023-02-09,105141,"odebrane","mg","z"
2023-02-09,34300,"wyslane","mg","z"
2023-02-10,105837,"odebrane","mg","z"
2023-02-10,34448,"wyslane","mg","z"
2023-02-11,106089,"odebrane","mg","z"
