com.samsung.shealth.tracker.pedometer_step_count,6261011,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
8820,4,0,14,2024-01-03 13:40:00.000,,,2024-01-03 13:42:23.507,2024-01-03 13:42:23.507,14,1.1666666,10.29,0.56,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 13:41:00.000,9fa9fef3-df46-45f9-ab49-4dcc1d376405,
5897,4,0,9,2024-01-03 13:42:00.000,,,2024-01-03 13:43:05.510,2024-01-03 13:43:05.510,9,1.1666666,6.88,0.35,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 13:43:00.000,1057ded8-1c50-484b-a7bf-ffbc3482d51b,
3169,4,0,7,2024-01-03 14:08:00.000,,,2024-01-03 14:15:00.465,2024-01-03 14:15:00.465,7,1.8333334,5.81,0.27,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 14:09:00.000,e43286ac-990e-471e-9cbf-32d4cb426448,
22008,4,0,31,2024-01-03 14:09:00.000,,,2024-01-03 14:15:00.493,2024-01-03 14:15:00.493,31,1.0277778,22.62,1.24,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 14:10:00.000,dcfd5530-128f-4219-9989-9bfb7caf82c4,
43364,4,0,73,2024-01-03 14:10:00.000,,,2024-01-03 14:15:00.519,2024-01-03 14:15:00.519,73,1.2777778,55.41,2.92,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 14:11:00.000,a476f496-57d2-4f44-b39b-3785f9d2340a,
13450,4,0,17,2024-01-03 14:11:00.000,,,2024-01-03 14:15:18.114,2024-01-03 14:15:18.114,17,0.9166667,12.33,0.68,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 14:12:00.000,1a7f85a9-0541-498e-a771-9aa71a2cbd3b,
49453,4,0,83,2024-01-03 15:10:00.000,,,2024-01-03 15:15:37.283,2024-01-03 15:15:37.283,83,1.2777778,63.19,3.31,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:11:00.000,5b00e65d-67c3-447d-98bd-b0a9b24754a3,
12290,4,0,22,2024-01-03 15:11:00.000,,,2024-01-03 15:15:37.321,2024-01-03 15:15:37.321,22,1.3888888,17.07,0.88,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:12:00.000,a3dee264-d586-4230-a04e-4b83462f3aa9,
53067,4,0,78,2024-01-03 15:18:00.000,,,2024-01-03 15:34:49.568,2024-01-03 15:34:49.568,78,1.0833334,57.49,3.11,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:19:00.000,72c60867-a8e7-4745-8351-c91ce7afbd6e,
45274,4,0,65,2024-01-03 15:19:00.000,,,2024-01-03 15:34:49.624,2024-01-03 15:34:49.624,65,1.0555556,47.79,2.6,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:20:00.000,500e2b77-5f18-4ddf-a04a-57c6d3926093,
6936,4,0,14,2024-01-03 15:33:00.000,,,2024-01-03 15:34:49.657,2024-01-03 15:34:49.657,14,1.5555556,10.79,0.55,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:34:00.000,3ab04436-7e51-40e2-add0-0a0dbaa0719a,
48548,4,0,80,2024-01-03 15:34:00.000,,,2024-01-03 15:34:59.929,2024-01-03 15:34:49.672,80,1.2455574,60.47,3.1999993,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:35:00.000,aab8c7de-f973-4c89-886a-3bd992b84f0d,
58898,4,0,111,2024-01-03 15:35:00.000,,,2024-01-03 15:39:48.369,2024-01-03 15:35:00.470,111,1.4776388,87.030014,4.4299994,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:36:00.000,d9db1c62-5f0b-4c1c-9605-8f84e896d4d6,
60000,4,0,114,2024-01-03 15:36:00.000,,,2024-01-03 15:39:48.413,2024-01-03 15:39:48.413,114,1.4813333,88.88,4.56,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:37:00.000,39d13e7c-12d8-4f71-bcfa-3493d055521a,
60000,4,0,112,2024-01-03 15:37:00.000,,,2024-01-03 15:39:48.474,2024-01-03 15:39:48.474,112,1.4495001,86.97,4.48,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:38:00.000,9bfb3900-f5a5-4478-9f9c-4803d361a5c0,
60000,4,0,111,2024-01-03 15:38:00.000,,,2024-01-03 15:39:48.498,2024-01-03 15:39:48.498,111,1.4275,85.65,4.44,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:39:00.000,b4108cbe-c867-4931-88da-136de4e85c96,
60000,4,0,109,2024-01-03 15:39:00.000,,,2024-01-03 15:39:59.791,2024-01-03 15:39:48.533,109,1.396167,83.77002,4.359999,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:40:00.000,027f7a59-d5a4-4eb3-b1f6-b507dee4605a,
60000,4,0,101,2024-01-03 15:40:00.000,,,2024-01-03 15:40:59.505,2024-01-03 15:40:00.387,101,1.2761667,76.57,4.0399976,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:41:00.000,cd016d3f-14f2-44e8-a1fa-b1c78169f0f9,
60000,4,0,89,2024-01-03 15:41:00.000,,,2024-01-03 15:41:59.422,2024-01-03 15:41:00.389,89,1.0955003,65.73002,3.5599978,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:42:00.000,99af186b-3055-47c8-abf0-c24bca63b5f3,
60000,4,0,92,2024-01-03 15:42:00.000,,,2024-01-03 15:42:59.945,2024-01-03 15:42:00.277,92,1.1354991,68.129944,3.679998,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:43:00.000,d6fa2287-fa0b-4ff9-873e-94116c4d29d2,
60000,4,0,96,2024-01-03 15:43:00.000,,,2024-01-03 15:43:59.457,2024-01-03 15:43:00.631,96,1.1908342,71.45005,3.8399975,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:44:00.000,2e7b4a40-1a19-4f17-a7fa-3bba8202dd52,
34478,4,0,65,2024-01-03 15:44:00.000,,,2024-01-03 15:44:34.626,2024-01-03 15:44:00.098,65,1.4823531,51.109985,2.5999985,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:45:00.000,9dbef3a5-3af7-42bf-8435-66575a30c347,
23648,4,9,46,2024-01-03 15:45:00.000,,,2024-01-03 15:45:57.982,2024-01-03 15:45:57.982,55,1.9722222,46.64,2.62,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:46:00.000,7c25271a-4d6b-452c-a906-69d2b4aacb7e,
3924,4,0,6,2024-01-03 15:49:00.000,,,2024-01-03 15:49:49.259,2024-01-03 15:49:49.259,6,1.1111112,4.36,0.24,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:50:00.000,9fb18f41-0d64-4450-9dcf-fec34eee987f,
51579,4,0,88,2024-01-03 15:50:00.000,,,2024-01-03 15:51:27.881,2024-01-03 15:51:27.881,88,1.3055556,67.34,3.51,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:51:00.000,f4f57f01-c6ae-48df-979f-0b2c0a18d563,
60000,4,0,102,2024-01-03 15:51:00.000,,,2024-01-03 15:54:43.127,2024-01-03 15:51:27.917,102,1.2958331,77.749985,4.0799994,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:52:00.000,62e915b4-a491-4c99-be75-3457d0060891,
60000,4,0,109,2024-01-03 15:52:00.000,,,2024-01-03 15:54:43.170,2024-01-03 15:54:43.170,109,1.3951666,83.71,4.36,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:53:00.000,d6ef773a-5e7b-4c9e-9433-e65bbae9c50b,
60000,4,0,112,2024-01-03 15:53:00.000,,,2024-01-03 15:54:43.199,2024-01-03 15:54:43.199,112,1.4435,86.61,4.48,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:54:00.000,e89f2e1f-eb67-4006-a01c-f3d8548b938c,
60000,4,0,108,2024-01-03 15:54:00.000,,,2024-01-03 15:55:00.436,2024-01-03 15:54:43.251,108,1.3811667,82.87001,4.3199997,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:55:00.000,43852e09-3c5a-42c6-9021-6c2964423ff3,
50285,4,0,86,2024-01-03 15:55:00.000,,,2024-01-03 15:56:10.113,2024-01-03 15:56:10.113,86,1.3055556,65.65,3.44,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:56:00.000,0cd8156d-744c-4fa1-be73-1671a4c545a3,
19775,4,0,32,2024-01-03 15:58:00.000,,,2024-01-03 16:07:53.995,2024-01-03 16:07:53.995,32,1.2222222,24.17,1.26,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 15:59:00.000,6f989a2c-5c5a-4eb1-a2e7-32d6b5bb4000,
14787,4,0,22,2024-01-03 17:00:00.000,,,2024-01-03 17:11:54.254,2024-01-03 17:11:54.254,22,1.0833334,16.02,0.88,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:01:00.000,516c35f6-0f09-4c5c-8fe1-3bc583cecc83,
15698,4,0,20,2024-01-03 17:02:00.000,,,2024-01-03 17:11:54.289,2024-01-03 17:11:54.289,20,0.9166667,14.39,0.8,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:03:00.000,c23e5399-9b18-43f6-a39f-15c3c9ad4f43,
13327,4,0,21,2024-01-03 17:23:00.000,,,2024-01-03 17:24:36.541,2024-01-03 17:23:43.584,21,1.187763,15.83,0.76000005,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:24:00.000,59b1c14a-4b95-4f53-a7a4-778c164ccf6c,
11502,4,0,18,2024-01-03 17:31:00.000,,,2024-01-03 17:32:16.817,2024-01-03 17:32:16.817,18,1.1666666,13.42,0.71,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:32:00.000,627adb5a-a169-4621-8649-d81b57165440,
50310,4,0,97,2024-01-03 17:32:00.000,,,2024-01-03 17:32:59.842,2024-01-03 17:32:16.854,97,1.5245204,76.69998,3.8699975,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:33:00.000,3432cd1b-0f69-4ff3-ae14-8735410a559d,
60000,4,0,115,2024-01-03 17:33:00.000,,,2024-01-03 17:33:59.843,2024-01-03 17:33:00.885,115,1.4993315,89.95989,4.5999975,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:34:00.000,8d7ac59c-1a0d-4c9f-9764-90b27677c7f4,
60000,4,0,109,2024-01-03 17:34:00.000,,,2024-01-03 17:34:59.868,2024-01-03 17:34:00.434,109,1.4014995,84.08997,4.3599977,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:35:00.000,8c45eb11-4924-4fe4-bcde-0cb75916e4e8,
60000,4,0,116,2024-01-03 17:35:00.000,,,2024-01-03 17:36:24.968,2024-01-03 17:35:00.435,116,1.5134999,90.81,4.64,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:36:00.000,076ff59f-1871-457b-b97e-42d7cb125918,
57976,4,0,111,2024-01-03 17:36:00.000,,,2024-01-03 17:36:59.790,2024-01-03 17:36:24.997,111,1.5104377,87.569954,4.4399977,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:37:00.000,dfce9ab1-f59c-41c4-9192-778fe322a60f,
59187,4,0,94,2024-01-03 17:37:00.000,,,2024-01-03 17:37:59.852,2024-01-03 17:37:00.379,94,1.1936722,70.65002,3.7599976,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:38:00.000,a7282d3a-07d2-4cb5-a1ab-710383fc75e4,
60000,4,0,111,2024-01-03 17:38:00.000,,,2024-01-03 17:40:05.445,2024-01-03 17:38:00.489,111,1.4235002,85.41,4.4399996,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:39:00.000,c7aae88c-358b-448d-870c-d043e8b98033,
60000,4,0,118,2024-01-03 17:39:00.000,,,2024-01-03 17:40:05.493,2024-01-03 17:40:05.493,118,1.5425,92.55,4.72,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:40:00.000,a2a8aff9-2034-41ee-b58c-adfe8ce1146e,
60000,4,0,110,2024-01-03 17:40:00.000,,,2024-01-03 17:40:59.633,2024-01-03 17:40:05.526,110,1.4156654,84.939926,4.399997,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:41:00.000,bbd2c718-eda1-4f26-89c1-8207995b4fd5,
52654,4,0,92,2024-01-03 17:41:00.000,,,2024-01-03 17:41:53.783,2024-01-03 17:41:00.264,92,1.3442287,70.77999,3.6799977,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:42:00.000,1cb6bb90-285a-4bdb-b280-3d92ddaf4b41,
11576,4,0,19,2024-01-03 17:42:00.000,,,2024-01-03 17:42:47.470,2024-01-03 17:42:07.119,19,1.2879895,14.91,0.75000006,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:43:00.000,7e65dc35-e9e5-4a3d-887b-289e50956663,
60000,4,0,92,2024-01-03 17:45:00.000,,,2024-01-03 17:45:59.807,2024-01-03 17:45:08.999,92,1.1355,68.13,3.5999978,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:46:00.000,767b02b4-544a-4f7b-bfc7-b49caa46e525,
60000,4,0,103,2024-01-03 17:46:00.000,,,2024-01-03 17:49:02.009,2024-01-03 17:46:00.532,103,1.2966666,77.8,4.12,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:47:00.000,e1b8d898-318b-453e-89b9-01dcc67a1ac2,
60000,4,0,107,2024-01-03 17:47:00.000,,,2024-01-03 17:49:02.067,2024-01-03 17:49:02.067,107,1.3656666,81.94,4.28,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:48:00.000,54cb42d7-13cc-465e-b261-3acc6988ef95,
60000,4,0,108,2024-01-03 17:48:00.000,,,2024-01-03 17:49:02.140,2024-01-03 17:49:02.140,108,1.3808331,82.85,4.32,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:49:00.000,8438e66c-eb36-470f-acd0-44e440349efd,
60000,4,0,112,2024-01-03 17:49:00.000,,,2024-01-03 17:55:00.718,2024-01-03 17:49:02.186,112,1.4513334,87.08,4.48,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:50:00.000,31a89ee0-5a67-4f7e-9876-2e8faffdff92,
60000,4,0,99,2024-01-03 17:50:00.000,,,2024-01-03 17:55:00.746,2024-01-03 17:55:00.746,99,1.2465,74.79,3.96,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:51:00.000,2ecf8ff3-cc15-4bee-92ae-3ed6e1d3d10f,
60000,4,0,95,2024-01-03 17:51:00.000,,,2024-01-03 17:55:00.773,2024-01-03 17:55:00.773,95,1.1733333,70.4,3.8,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:52:00.000,03c4fb5a-7445-4102-a276-eca3fa797039,
60000,4,0,102,2024-01-03 17:52:00.000,,,2024-01-03 17:55:00.799,2024-01-03 17:55:00.799,102,1.2793335,76.76,4.08,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:53:00.000,69939f99-1c00-4e12-b87b-e35007fccf54,
60000,4,0,103,2024-01-03 17:53:00.000,,,2024-01-03 17:55:01.016,2024-01-03 17:55:01.016,103,1.3018334,78.11,4.12,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:54:00.000,e2ed672f-c6e2-4ddb-a44e-90ca96bea701,
60000,4,0,107,2024-01-03 17:54:00.000,,,2024-01-03 17:55:01.051,2024-01-03 17:55:01.051,107,1.3651668,81.91,4.28,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:55:00.000,ecd4afb4-ac58-45b1-8a87-5f21e5e300c7,
56596,4,0,97,2024-01-03 17:55:00.000,,,2024-01-03 17:56:52.086,2024-01-03 17:56:52.086,97,1.3055556,73.89,3.86,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:56:00.000,85fec402-3ef4-4a7e-a1c6-6469c66ea72b,
33936,4,0,56,2024-01-03 17:56:00.000,,,2024-01-03 17:56:52.163,2024-01-03 17:56:52.163,56,1.25,42.42,2.23,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:57:00.000,8f478605-3d1f-401b-8a36-ca41cd6b6381,
14018,4,0,18,2024-01-03 17:57:00.000,,,2024-01-03 17:57:38.838,2024-01-03 17:57:25.719,18,0.9166667,12.85,0.7200001,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 17:58:00.000,74bd7744-2eb4-4e1b-b10d-4de3f1f42da6,
7688,4,0,11,2024-01-03 18:45:00.000,,,2024-01-03 18:45:59.002,2024-01-03 18:45:55.066,11,1.037976,7.9800005,0.43999997,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 18:46:00.000,e39e52de-516b-4eb3-b7e2-e863214c4fd8,
16235,4,0,24,2024-01-03 18:46:00.000,,,2024-01-03 18:46:54.689,2024-01-03 18:46:18.167,24,1.0994619,17.849998,0.85,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 18:47:00.000,df6a4c83-be6b-4f86-8169-1e2273d250f9,
22620,4,0,30,2024-01-03 20:50:00.000,,,2024-01-03 20:53:03.294,2024-01-03 20:53:03.294,30,1.0,22.62,1.17,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 20:51:00.000,bd170609-d46b-4b12-8c17-9cc65dab3522,
8367,4,0,12,2024-01-03 20:53:00.000,,,2024-01-03 20:53:49.834,2024-01-03 20:53:49.834,12,1.0277778,8.6,0.4,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 20:54:00.000,c6069460-3f1e-413b-af7d-acc78a46ecb0,
13912,4,0,19,2024-01-03 20:54:00.000,,,2024-01-03 20:54:55.329,2024-01-03 20:54:27.321,19,0.99190575,13.799999,0.75,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 20:55:00.000,2d2c05a3-49f3-40f1-be74-0dacc79d7047,
9424,4,0,14,2024-01-03 20:57:00.000,,,2024-01-03 21:04:57.058,2024-01-03 21:04:57.058,14,1.0833334,10.21,0.56,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 20:58:00.000,0bc23599-1609-4bb5-9f71-565d7c1c17ed,
18455,4,0,24,2024-01-03 20:58:00.000,,,2024-01-03 21:04:57.090,2024-01-03 21:04:57.090,24,0.94444454,17.43,0.96,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 20:59:00.000,2e2a042b-ed5c-430b-bb46-0c129119c38c,
16341,4,0,21,2024-01-03 21:01:00.000,,,2024-01-03 21:04:57.121,2024-01-03 21:04:57.121,21,0.9166667,14.98,0.85,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 21:02:00.000,e357c417-f191-4880-9985-a0bc84ecde49,
20033,4,0,28,2024-01-03 21:02:00.000,,,2024-01-03 21:04:57.155,2024-01-03 21:04:57.155,28,1.0277778,20.59,1.11,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 21:03:00.000,2d5eefa4-dfc8-46f7-9904-5c1c0a59e678,
10908,4,0,23,2024-01-03 21:03:00.000,,,2024-01-03 21:04:57.171,2024-01-03 21:04:57.171,23,1.6666666,18.18,0.9,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 21:04:00.000,0e84580f-0bfa-4911-bd1c-6db9b271ca1a,
18162,4,0,28,2024-01-03 21:04:00.000,,,2024-01-03 21:04:57.187,2024-01-03 21:04:57.187,28,1.1666666,21.19,1.1,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-03 21:05:00.000,0c12af8b-fb06-44a1-8340-09c161a8b05a,
60000,4,0,119,2024-01-04 07:44:00.000,,,2024-01-04 07:53:33.077,2024-01-04 07:53:33.077,119,1.5263335,91.58,4.74,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:45:00.000,c60c2533-67f5-4d37-8d37-b88edba51137,
60000,4,0,109,2024-01-04 07:45:00.000,,,2024-01-04 07:53:33.162,2024-01-04 07:53:33.162,109,1.3988333,83.93,4.36,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:46:00.000,c99bf262-96f7-4e0b-b823-583344bf41e9,
60000,4,0,103,2024-01-04 07:46:00.000,,,2024-01-04 07:53:33.197,2024-01-04 07:53:33.197,103,1.3081666,78.49,4.11,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:47:00.000,eb8f90b7-d0fc-494e-87af-5076c683944e,
60000,4,0,109,2024-01-04 07:47:00.000,,,2024-01-04 07:53:33.209,2024-01-04 07:53:33.209,109,1.3983333,83.9,4.36,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:48:00.000,e413986a-d917-44bb-8cf4-f93de0b63ef0,
60000,4,0,111,2024-01-04 07:48:00.000,,,2024-01-04 07:53:33.225,2024-01-04 07:53:33.225,111,1.4248333,85.49,4.44,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:49:00.000,eb5313de-8143-4092-b48a-3b626daa3fe5,
60000,4,0,111,2024-01-04 07:49:00.000,,,2024-01-04 07:53:33.242,2024-01-04 07:53:33.242,111,1.4245001,85.47,4.44,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:50:00.000,6609e034-ae55-4dc0-850b-54de5d8a1b47,
52312,4,0,91,2024-01-04 07:50:00.000,,,2024-01-04 07:53:33.252,2024-01-04 07:53:33.252,91,1.3333334,69.75,3.63,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:51:00.000,7a290099-3d59-42f7-a70a-d5b3d6e7956e,
56002,4,0,97,2024-01-04 07:51:00.000,,,2024-01-04 07:53:33.268,2024-01-04 07:53:33.268,97,1.3333334,74.67,3.88,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:52:00.000,8862561a-296a-4081-ad36-89dfaebadeb3,
40955,4,0,70,2024-01-04 07:52:00.000,,,2024-01-04 07:53:33.281,2024-01-04 07:53:33.281,70,1.3055556,53.47,2.79,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:53:00.000,d965b4be-8ace-4f23-b644-b85ded0c6886,
60000,4,0,107,2024-01-04 07:53:00.000,,,2024-01-04 07:55:01.491,2024-01-04 07:53:33.396,107,1.3735,82.41,4.2799997,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:54:00.000,3597b2bb-bb9b-4a11-bb8a-ec072edce50c,
60000,4,0,108,2024-01-04 07:54:00.000,,,2024-01-04 07:55:01.543,2024-01-04 07:55:01.543,108,1.3825,82.95,4.32,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:55:00.000,b636aeba-02a9-4488-ace7-53b5ccec145a,
60000,4,0,109,2024-01-04 07:55:00.000,,,2024-01-04 07:56:45.669,2024-01-04 07:56:45.669,109,1.3961666,83.77,4.36,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:56:00.000,64d66cfe-5205-4823-8687-0ffbedd95000,
36467,4,0,62,2024-01-04 07:56:00.000,,,2024-01-04 07:56:45.709,2024-01-04 07:56:45.709,62,1.3055556,47.61,2.48,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:57:00.000,ec317d14-a882-4124-88a1-f351efb4915b,
41914,4,0,74,2024-01-04 07:57:00.000,,,2024-01-04 07:58:31.622,2024-01-04 07:58:31.622,74,1.3611112,57.05,2.95,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:58:00.000,200ca216-99b1-46fc-bdfc-50e5aa8c7c61,
60000,4,0,111,2024-01-04 07:58:00.000,,,2024-01-04 08:01:06.227,2024-01-04 07:58:31.687,111,1.4303334,85.82,4.4399996,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 07:59:00.000,90b7d331-bba4-46ec-9551-be4dcacc0cc2,
60000,4,0,110,2024-01-04 07:59:00.000,,,2024-01-04 08:01:06.255,2024-01-04 08:01:06.255,110,1.4116666,84.7,4.4,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 08:00:00.000,303143f0-af98-4400-8875-171181ca3061,
60000,4,0,112,2024-01-04 08:00:00.000,,,2024-01-04 08:01:06.279,2024-01-04 08:01:06.279,112,1.4378333,86.27,4.48,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 08:01:00.000,18449d75-f822-4461-965a-6097ccf82cb2,
46263,4,0,79,2024-01-04 08:01:00.000,,,2024-01-04 08:02:28.814,2024-01-04 08:01:06.315,79,1.3016617,60.219994,3.15,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 08:02:00.000,a25464b6-33d4-437d-b41c-279483fc3361,
7551,4,0,14,2024-01-04 08:02:00.000,,,2024-01-04 08:15:01.456,2024-01-04 08:02:28.896,14,1.4235716,10.75,0.54999995,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 08:03:00.000,335fc913-267c-4a2c-a23b-8a53ddc8d170,
6486,4,0,13,2024-01-04 08:03:00.000,,,2024-01-04 08:15:01.484,2024-01-04 08:15:01.484,13,1.5277778,9.91,0.52,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 08:04:00.000,cc14c0ed-15de-4753-8552-c8381a3ee687,
4149,4,0,6,2024-01-04 08:19:00.000,,,2024-01-04 08:19:38.132,2024-01-04 08:19:38.132,6,1.0555556,4.38,0.24,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 08:20:00.000,e1ba7156-b7c1-45f2-882e-7bd51d77c5ad,
4311,4,0,7,2024-01-04 08:21:00.000,,,2024-01-04 08:22:43.340,2024-01-04 08:22:43.340,7,1.2222222,5.27,0.27,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 08:22:00.000,fc9df903-c18b-4e70-bf01-1bde1d407fe4,
39111,4,0,63,2024-01-04 08:22:00.000,,,2024-01-04 08:29:40.970,2024-01-04 08:22:43.393,63,1.2057838,47.159996,2.5199995,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 08:23:00.000,6cd0beca-aac0-455f-941c-116c06ae148e,
60000,4,0,106,2024-01-04 08:23:00.000,,,2024-01-04 08:29:40.998,2024-01-04 08:29:40.998,106,1.3475,80.85,4.24,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2024-01-04 08:24:00.000,97af7c4f-d6cf-4fe8-88ea-e2706fe937a4,
