endTime,artistName,trackName,msPlayed,district
2024-01-03 19:23:00,Thundercat,Walkin',126902,Wola
2024-01-03 19:27:00,Black Pumas,Colors,246586,Wola
2024-01-03 19:29:00,Steve Lacy,Some,118393,Wola
2024-01-03 19:32:00,Sly & The Family Stone,If You Want Me to Stay,180493,Wola
2024-01-03 19:34:00,Fugees,Killing Me Softly With His Song,79473,Wola
2024-01-03 19:38:00,Fugees,Killing Me Softly With His Song,219333,Wola
2024-01-03 19:42:00,Bill Withers,Lovely Day,254560,Wola
2024-01-03 19:47:00,Ms. Lauryn Hill,Doo Wop (That Thing),320266,Wola
2024-01-03 19:48:00,Tierra Whack,Hookers,60000,Wola
2024-01-03 19:52:00,Katie Melua,Wonderful Life,247706,Wola
2024-01-03 19:56:00,Thee Sacred Souls,It's Our Love,227906,Wola
2024-01-03 19:57:00,Steve Lacy,Cocky Girl,53333,Wola
2024-01-03 20:00:00,Nina Simone,Feeling Good,174000,Wola
2024-01-03 20:04:00,Frank Ocean,Pink Matter,268813,Wola
2024-01-03 20:08:00,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",233733,Wola
2024-01-03 20:11:00,Etta James,I'd Rather Go Blind,156653,Wola
2024-01-03 20:16:00,Marvin Gaye,Inner City Blues (Make Me Wanna Holler),327706,Wola
2024-01-03 20:20:00,Brenton Wood,Oogum Boogum Song,186567,Wola
2024-01-03 20:23:00,Masego,Navajo,194157,Wola
2024-01-03 20:26:00,Bobby Hebb,Sunny,165066,Wola
2024-01-03 20:29:00,Q,Take Me Where Your Heart Is,192896,Wola
2024-01-03 20:33:00,Frank Ocean,Lost,234093,Wola
2024-01-03 20:36:00,NEIL FRANCES,Teardrops,198331,Wola
2024-01-03 20:39:00,Etta James,A Sunday Kind Of Love,196133,Wola
2024-01-03 20:42:00,WILLOW,Time Machine,143640,Wola
2024-01-03 20:43:00,Cigarettes After Sex,Heavenly,68310,Wola
2024-01-03 20:47:00,Roy Ayers Ubiquity,Everybody Loves The Sunshine,239666,Wola
2024-01-03 20:50:00,daste.,Telephone (What's Your Name?),172999,Wola
2024-01-03 20:51:00,Orion Sun,Mirage,57495,Wola
2024-01-03 20:54:00,Thee Sacred Souls,Easier Said Than Done,174706,Wola
2024-01-03 20:57:00,Hotel Ugly,Goose Neck,181910,Wola
2024-01-03 20:59:00,Thundercat,Funny Thing,116630,Wola
2024-01-03 21:00:00,Yaya Bey,intro,76787,Wola
2024-01-03 21:02:00,Aaron Taylor,Lesson Learnt,138394,Wola
2024-01-03 21:04:00,Steve Lacy,Some,118393,Wola
2024-01-03 21:07:00,Thee Sacred Souls,Running Away,195086,Wola
2024-01-03 21:10:00,Marion Black,Who Knows,138266,Wola
2024-01-03 21:12:00,Thundercat,Walkin',126902,Wola
2024-01-03 21:15:00,Jitwam,Temptations,170710,Wola
2024-01-03 21:19:00,Metronomy,The Look,277653,Wola
2024-01-03 21:20:00,J Lloyd,Apocalypse,61280,Wola
2024-01-03 21:23:00,Thee Sacred Souls,Love Is The Way,179836,Wola
2024-01-03 21:25:00,Pale Jay,For James,83046,Wola
2024-01-03 21:28:00,Tame Impala,Feels Like We Only Go Backwards,192960,Wola
2024-01-03 21:31:00,Etta James,I'd Rather Go Blind,156653,Wola
2024-01-03 21:34:00,Donny Hathaway,Jealous Guy,188146,Wola
2024-01-03 21:38:00,Alice Cooper,Poison,270080,Wola
2024-01-03 21:41:00,Mela Koteluk,Stale płynne,128466,Wola
2024-01-03 21:43:00,Lesley Gore,You Don't Own Me,150000,Wola
2024-01-03 21:46:00,Kid Francescoli,Cent corps,184893,Wola
2024-01-03 21:48:00,Boston Bun,Missing You,128120,Wola
2024-01-03 21:50:00,Boston Bun,Missing You,82505,Wola
2024-01-03 21:53:00,Mild Minds,FORMATIONS,177089,Wola
2024-01-03 21:55:00,MATVEÏ,OVERDOSE,153000,Wola
2024-01-03 21:59:00,NEIL FRANCES,Music Sounds Better with You,198305,Wola
2024-01-03 22:02:00,warner case,summer on the inside,205166,Wola
2024-01-03 22:06:00,Kamaliza,Zermatt,217500,Wola
2024-01-03 22:09:00,Xinobi,Far Away Place - Rampa Remix,219330,Wola
2024-01-03 22:13:00,Mild Minds,DEVOTION,231978,Wola
2024-01-03 22:17:00,Darius,Hot Hands,253090,Wola
2024-01-03 22:20:00,MATVEÏ,GET LOST,185600,Wola
2024-01-03 22:24:00,Catching Flies,Satisfied - Edit,223336,Wola
2024-01-03 22:27:00,Emmit Fenn,Control,170004,Wola
2024-01-03 22:30:00,A-Trak,Coming Home,190276,Wola
2024-01-03 22:34:00,Mild Minds,DESTINATIONS,243783,Wola
2024-01-03 22:37:00,Night Tales,Only If,160000,Wola
2024-01-03 22:41:00,Peggy Gou,It Makes You Forget (Itgehane) - Edit,236160,Wola
2024-01-03 22:46:00,The Blaze,TERRITORY,276373,Wola
2024-01-03 22:49:00,Moi Je,Profite - Kazy Lambist Remix,198688,Wola
2024-01-03 22:52:00,Étienne de Crécy,You,214346,Wola
2024-01-03 22:57:00,Mild Minds,SWIM,277681,Wola
2024-01-03 23:00:00,Disco Lines,Restless Bones,145573,Wola
2024-01-03 23:03:00,GEN.KLOUD,VIRUS - Odd Mob Remix,184761,Wola
2024-01-03 23:05:00,Duskus,Let Go,126043,Wola
2024-01-03 23:08:00,The Blaze,SPARKS & ASHES,184000,Wola
2024-01-03 23:10:00,Fabich,Ecstasy - Mixed,139558,Wola
2024-01-03 23:13:00,Logic1000,YourLove,172129,Wola
2024-01-03 23:17:00,Zimmer,Wildflowers,217986,Wola
2024-01-03 23:21:00,Bicep,Glue,269149,Wola
2024-01-03 23:24:00,ANOTR,Relax My Eyes,192150,Wola
2024-01-03 23:28:00,The Blaze,QUEENS,234680,Wola
2024-01-03 23:32:00,Barry Can't Swim,Can We Still Be Friends?,243498,Wola
2024-01-03 23:36:00,DRAMA,I Do - Vandelux Remix,196558,Wola
2024-01-03 23:39:00,Good Luck,4 Ever,215978,Wola
2024-01-03 23:42:00,Kazy Lambist,Love Song (feat. Glasses),170868,Wola
2024-01-03 23:46:00,Peggy Gou,Starry Night - Edit,233978,Wola
2024-01-03 23:49:00,Michael Kiwanuka,You Ain't The Problem - Claptone Remix,164714,Wola
2024-01-04 07:15:00,Steve Lacy,Some,118393,Wola
2024-01-04 07:18:00,Steve Lacy,Buttons,184973,Wola
2024-01-04 07:21:00,Marvin Gaye,Ain't No Mountain High Enough,151666,Wola
2024-01-04 07:23:00,Nina Simone,Feeling Good,174000,Wola
2024-01-04 07:30:00,Kid Francescoli,Cent corps,343183,Wola
2024-01-04 07:33:00,Marek Grechuta,Pewność,155823,Wola
2024-01-04 09:11:00,Marek Grechuta,Pewność,176058,Wola
2024-01-04 09:14:00,Boston Bun,Missing You,207265,Wola
2024-01-04 09:16:00,Chubby Checker,Let's Twist Again,137360,Wola
2024-01-04 09:21:00,Brodka,K.O.,242773,Wola
2024-01-04 09:24:00,Donny Hathaway,Jealous Guy,188146,Wola
2024-01-04 09:28:00,Męskie Granie Orkiestra,Spokój,286151,Wola
2024-01-04 09:31:00,Khruangbin,Pelota,167972,Wola
2024-01-04 09:33:00,PRO8L3M,Skrable,119736,Wola
2024-01-04 09:36:00,Pitbull,Hotel Room Service,81084,Wola
2024-01-04 10:00:00,2Pac,Do For Love,235005,Bemowo
2024-01-04 10:03:00,Ms. Lauryn Hill,Lost Ones,185035,Bemowo
2024-01-04 10:08:00,Alice Cooper,Poison,270080,Bemowo
2024-01-04 10:10:00,Pezet,Obrazy Pollocka (prod. Auer),128780,Bemowo
2024-01-04 10:13:00,PRO8L3M,Flary,211384,Bemowo
2024-01-04 10:17:00,Kukon,Miniówa,212040,Bemowo
2024-01-04 10:23:00,Amaarae,SAD GIRLZ LUV MONEY (feat. Moliy & Kali Uchis) - Vigro Deep Amapiano Remix,336842,Bemowo
2024-01-04 10:27:00,Brodka,K.O.,242773,Bemowo
2024-01-04 10:29:00,Sad Night Dynamite,Smoke Hole - Edit,136754,Bemowo
2024-01-04 10:31:00,Mela Koteluk,Stale płynne,128466,Bemowo
2024-01-04 10:34:00,Kid Francescoli,Cent corps,184893,Bemowo
2024-01-04 10:38:00,Pezet,Magenta (prod. Auer),200333,Bemowo
2024-01-04 10:40:00,Mereba,Rider,165186,Bemowo
2024-01-04 10:44:00,Coals,Lato2002,239277,Bemowo
2024-01-04 10:47:00,Khruangbin,Pelota,167972,Bemowo
2024-01-04 10:51:00,Kanye West,Homecoming,203493,Bemowo
2024-01-04 10:55:00,CLOVES,Don't Forget About Me,268853,Bemowo
2024-01-04 10:57:00,Cass Elliot,Make Your Own Kind Of Music,139533,Bemowo
2024-01-04 11:00:00,Ashnikko,Slumber Party (feat. Princess Nokia),178404,Bemowo
2024-01-04 11:04:00,Pomme,Adieu mon homme,197973,Bemowo
2024-01-04 11:06:00,Måneskin,Somebody Told Me,161040,Bemowo
2024-01-04 11:11:00,Coolio,Gangsta's Paradise,240693,Bemowo
2024-01-04 11:15:00,BROCKHAMPTON,NO HALO,259746,Bemowo
2024-01-04 11:18:00,Uriah Heep,Lady in Black (Alternate Version),211013,Bemowo
2024-01-04 11:21:00,Hailey Tuck,Cry to Me,162253,Bemowo
2024-01-04 11:24:00,Donny Hathaway,Jealous Guy,188146,Bemowo
2024-01-04 11:27:00,Lesley Gore,You Don't Own Me,150000,Bemowo
2024-01-04 11:30:00,Pezet,Nauczysz się czekać (prod. Auer),187582,Bemowo
2024-01-04 11:34:00,LAUSSE THE CAT,Coco Channel,217500,Bemowo
2024-01-04 11:37:00,PRO8L3M,Bagaże,182453,Bemowo
2024-01-04 11:38:00,Oscar Anton,nuits d'été,93794,Bemowo
2024-01-04 12:25:00,Kaz Bałagane,Zegar,114955,Śródmieście
2024-01-04 12:28:00,Kaz Bałagane,Ananas,172040,Śródmieście
2024-01-04 12:31:00,Kaz Bałagane,Money Mitch,212307,Śródmieście
2024-01-04 12:34:00,Kaz Bałagane,Multi Pochette,139893,Śródmieście
2024-01-04 12:37:00,Kaz Bałagane,W Materiale,186750,Śródmieście
2024-01-04 12:40:00,Kaz Bałagane,Milionerek Skit,208416,Śródmieście
2024-01-04 12:43:00,Kaz Bałagane,Blueface,186226,Śródmieście
2024-01-04 12:47:00,Kaz Bałagane,TRap/Hip Hopster,221566,Śródmieście
2024-01-04 12:50:00,Kaz Bałagane,Miodek,180550,Śródmieście
2024-01-04 12:52:00,Kaz Bałagane,Srebrna Sukienka,135272,Śródmieście
2024-01-04 13:16:00,Kaz Bałagane,Dorex,38980,Śródmieście
2024-01-04 13:18:00,Frank Ocean,Pink + White,52709,Śródmieście
2024-01-04 13:20:00,Frank Ocean,Lost,107252,Śródmieście
2024-01-04 13:21:00,Frank Ocean,Novacane,59698,Śródmieście
2024-01-04 13:26:00,slowthai,feel away (feat. James Blake & Mount Kimbie),64737,Śródmieście
2024-01-04 13:30:00,24kGoldn,A LOT TO LOSE,48113,Śródmieście
2024-01-04 13:30:00,Kid Francescoli,Cent corps,186999,Śródmieście
2024-01-04 13:33:00,Mela Koteluk,Stale płynne,120372,Śródmieście
2024-01-04 16:09:00,Kid Francescoli,Cent corps,184893,Śródmieście
2024-01-04 16:12:00,Etta James,I'd Rather Go Blind,156653,Śródmieście
2024-01-04 16:19:00,Alice Cooper,Poison,248824,Śródmieście
2024-01-04 16:22:00,Donny Hathaway,Jealous Guy,185155,Śródmieście
2024-01-04 16:22:00,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),30975,Śródmieście
2024-01-04 16:26:00,Q,Take Me Where Your Heart Is,192896,Śródmieście
2024-01-04 16:29:00,Hotel Ugly,Stevie Doesn't Wonder,164571,Śródmieście
2024-01-04 16:30:00,Earl Sweatshirt,Riot!,66133,Śródmieście
2024-01-04 16:33:00,Aaron May,Let Go,176531,Śródmieście
2024-01-04 16:36:00,Tame Impala,Feels Like We Only Go Backwards,192960,Śródmieście
2024-01-04 16:38:00,Clairo,Hello?,135016,Śródmieście
2024-01-04 16:41:00,Thundercat,Lava Lamp,178569,Śródmieście
2024-01-04 16:44:00,A$AP Rocky,Sundress,158205,Śródmieście
2024-01-04 16:47:00,Isaiah Rashad,4r Da Squaw,196154,Śródmieście
2024-01-04 16:50:00,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386,Śródmieście
2024-01-04 16:53:00,"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),146419,Śródmieście
2024-01-04 16:56:00,"Tyler, The Creator","BOYFRIEND, GIRLFRIEND (2020 Demo) (feat. YG)",204364,Śródmieście
2024-01-04 16:59:00,"Tyler, The Creator",Colossus,157008,Śródmieście
2024-01-04 17:00:00,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88624,Śródmieście
2024-01-04 17:03:00,"Tyler, The Creator",CORSO,146481,Śródmieście
2024-01-04 17:05:00,"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),130980,Śródmieście
2024-01-04 17:07:00,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),121572,Śródmieście
2024-01-04 17:16:00,"Tyler, The Creator",LUMBERJACK,138312,Śródmieście
2024-01-04 17:18:00,"Tyler, The Creator",HOT WIND BLOWS (feat. Lil Wayne),155292,Śródmieście
2024-01-04 17:22:00,"Tyler, The Creator",MASSA,223718,Śródmieście
2024-01-04 17:26:00,"Tyler, The Creator",RUNITUP (feat. Teezo Touchdown),229564,Śródmieście
2024-01-04 17:29:00,"Tyler, The Creator",MANIFESTO (feat. Domo Genesis),175122,Śródmieście
2024-01-04 17:40:00,"Tyler, The Creator",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),588139,Śródmieście
2024-01-04 17:41:00,"Tyler, The Creator",MOMMA TALK,70926,Śródmieście
2024-01-04 17:44:00,"Tyler, The Creator",RISE! (feat. DAISY WORLD),203588,Śródmieście
2024-01-04 17:45:00,"Tyler, The Creator",BLESSED,57667,Śródmieście
2024-01-05 20:53:00,Kid Francescoli,Cent corps,184893,Wola
2024-01-05 20:54:00,Mela Koteluk,Stale płynne,31527,Wola
2024-01-05 20:57:00,Lesley Gore,You Don't Own Me,150000,Wola
2024-01-05 21:01:00,Alina Baraz,Electric (feat. Khalid),246327,Wola
2024-01-05 21:04:00,The Dø,Only Takes A Night (Unreleased B-side),170418,Wola
2024-01-05 21:05:00,Tame Impala,Nangs,107533,Wola
2024-01-05 21:09:00,Donny Hathaway,Jealous Guy,188146,Wola
2024-01-05 21:11:00,Etta James,I'd Rather Go Blind,142216,Wola
2024-01-06 19:09:00,Thee Sacred Souls,Can I Call You Rose?,190546,Bemowo
2024-01-06 19:11:00,Steve Lacy,C U Girl,129697,Bemowo
2024-01-06 19:13:00,Thundercat,3AM,75153,Bemowo
2024-01-06 19:16:00,Kid Francescoli,Cent corps,184893,Bemowo
2024-01-06 19:18:00,Steve Lacy,C U Girl,129697,Bemowo
2024-01-06 19:21:00,Hotel Ugly,The Mannequin Song,164210,Bemowo
2024-01-06 19:26:00,Fugees,Killing Me Softly With His Song,298773,Bemowo
2024-01-06 19:29:00,Tame Impala,The Less I Know The Better,216320,Bemowo
2024-01-06 19:31:00,Yaya Bey,fxck it then,129885,Bemowo
2024-01-06 19:33:00,Thundercat,Walkin',126902,Bemowo
2024-01-06 19:36:00,Crumb,Ghostride,126120,Bemowo
2024-01-06 19:38:00,Steve Lacy,Some,118393,Bemowo
2024-01-06 19:39:00,Dominic Fike,Babydoll,97960,Bemowo
2024-01-06 19:42:00,Hotel Ugly,Goose Neck,181910,Bemowo
2024-01-06 19:49:00,Tame Impala,Borderline,237800,Bemowo
2024-01-06 19:50:00,Yaya Bey,meet me in brooklyn,89616,Bemowo
2024-01-06 19:55:00,Kendrick Lamar,Wesley's Theory,287360,Bemowo
2024-01-06 20:01:00,Still Corners,In the Middle of the Night,219146,Bemowo
2024-01-06 20:03:00,Steve Lacy,When I,60952,Bemowo
2024-01-06 20:04:00,WILLOW,Time Machine,81221,Bemowo
2024-01-06 20:09:00,"Tyler, The Creator",IGOR'S THEME,200693,Bemowo
2024-01-06 20:12:00,Q,Take Me Where Your Heart Is,192896,Bemowo
2024-01-06 20:15:00,"Tyler, The Creator",EARFQUAKE,190066,Bemowo
2024-01-06 20:19:00,"Tyler, The Creator",I THINK,212013,Bemowo
2024-01-06 20:23:00,"Tyler, The Creator",RUNNING OUT OF TIME,177226,Bemowo
2024-01-06 20:26:00,"Tyler, The Creator",NEW MAGIC WAND,195320,Bemowo
2024-01-06 20:29:00,"Tyler, The Creator",A BOY IS A GUN*,210253,Bemowo
2024-01-06 20:32:00,"Tyler, The Creator",PUPPET,179013,Bemowo
2024-01-06 20:36:00,"Tyler, The Creator",WHAT'S GOOD,205626,Bemowo
2024-01-06 20:42:00,"Tyler, The Creator","GONE, GONE / THANK YOU",375386,Bemowo
2024-01-06 20:45:00,"Tyler, The Creator",I DON'T LOVE YOU ANYMORE,161200,Bemowo
2024-01-06 20:49:00,"Tyler, The Creator",ARE WE STILL FRIENDS?,265480,Bemowo
2024-01-06 20:51:00,Tame Impala,Disciples,108546,Bemowo
2024-01-06 20:53:00,"Tyler, The Creator",BEST INTEREST,127921,Bemowo
2024-01-06 20:55:00,Steve Lacy,Some,118393,Bemowo
2024-01-06 20:57:00,WILLOW,Time Machine,143640,Bemowo
2024-01-06 20:59:00,Boldy James,Great Adventures,107253,Bemowo
2024-01-06 21:03:00,Thundercat,Walk On By,199136,Bemowo
2024-01-06 21:07:00,Tame Impala,Borderline,237800,Bemowo
2024-01-06 21:08:00,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88624,Bemowo
2024-01-06 21:10:00,Steve Lacy,C U Girl,129697,Bemowo
2024-01-06 21:11:00,Dillistone,Body on Fire,79499,Bemowo
2024-01-06 21:12:00,Eyedress,Romantic Lover,82654,Bemowo
2024-01-06 21:15:00,Steve Lacy,Dark Red,173104,Bemowo
2024-01-06 21:18:00,Steve Lacy,Infrunami,178328,Bemowo
2024-01-06 21:20:00,Steve Lacy,Some,118393,Bemowo
2024-01-06 21:22:00,Steve Lacy,C U Girl,129697,Bemowo
2024-01-06 21:25:00,Steve Lacy,Static,156506,Bemowo
2024-01-06 21:26:00,Steve Lacy,Uuuu,90708,Bemowo
2024-01-06 21:29:00,Steve Lacy,Ryd,140182,Bemowo
2024-01-06 21:30:00,Steve Lacy,Basement Jack,109818,Bemowo
2024-01-06 21:35:00,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),255653,Bemowo
2024-01-06 21:36:00,Steve Lacy,When I,60952,Bemowo
2024-01-06 21:39:00,Steve Lacy,Helmet,201546,Bemowo
2024-01-06 21:43:00,Steve Lacy,N Side,224444,Bemowo
2024-01-06 21:46:00,Kali Uchis,Just A Stranger (feat. Steve Lacy),177697,Bemowo
2024-01-06 21:47:00,Steve Lacy,Atomic Vomit,90000,Bemowo
2024-01-07 06:58:00,Kid Francescoli,Cent corps,184893,Bemowo
2024-01-07 07:02:00,Alice Cooper,Poison,270080,Bemowo
2024-01-07 07:55:00,Etta James,I'd Rather Go Blind,156653,Bemowo
2024-01-07 07:58:00,Zuta,Elvis,174523,Bemowo
2024-01-07 08:01:00,Discovery Zone,Blissful Morning Dream Interpretation Melody,166372,Bemowo
2024-01-07 08:04:00,Kid Francescoli,Cent corps,99102,Bemowo
2024-01-07 08:53:00,Steve Lacy,Give You the World,273786,Bemowo
2024-01-07 08:55:00,Steve Lacy,Only If,100562,Bemowo
2024-01-07 08:56:00,Steve Lacy,Looks,91465,Bemowo
2024-01-07 08:58:00,Steve Lacy,Donchano,98686,Bemowo
2024-01-07 09:03:00,Steve Lacy,Mercury,295413,Bemowo
2024-01-07 09:07:00,Ravyn Lenae,Skin Tight (feat. Steve Lacy),227000,Bemowo
2024-01-07 09:14:00,The Internet,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",440013,Bemowo
2024-01-07 09:15:00,Steve Lacy,Daze,72838,Bemowo
2024-01-07 09:20:00,Steve Lacy,Sunshine (feat. Fousheé),293426,Bemowo
2024-01-07 09:23:00,Thundercat,Black Qualls,189818,Bemowo
2024-01-07 09:26:00,Steve Lacy,Lay Me Down,183074,Bemowo
2024-01-07 09:30:00,Kali Uchis,Only Girl,222162,Bemowo
2024-01-07 09:33:00,Blood Orange,Out Of Your League,140923,Bemowo
2024-01-07 09:36:00,Steve Lacy,Buttons,184973,Bemowo
2024-01-07 09:39:00,Steve Lacy,Playground,213797,Bemowo
2024-01-07 09:45:00,GoldLink,Some Girl (feat. Steve Lacy),342244,Bemowo
2024-01-07 09:48:00,Love Regenerator,Live Without Your Love (with Steve Lacy),205125,Bemowo
2024-01-07 09:49:00,Steve Lacy,Thangs,44814,Bemowo
2024-01-07 09:52:00,Kid Francescoli,Cent corps,184893,Bemowo
2024-01-07 09:53:00,French 79,Lovin' Feeling,59636,Bemowo
2024-01-07 09:55:00,Steve Lacy,Some,118393,Bemowo
2024-01-07 09:57:00,Steve Lacy,Uuuu,90708,Bemowo
2024-01-07 09:59:00,Steve Lacy,Static,156506,Bemowo
2024-01-07 10:00:00,Steve Lacy,When I,60952,Bemowo
2024-01-07 10:04:00,Steve Lacy,N Side,224444,Bemowo
2024-01-07 10:06:00,Steve Lacy,Atomic Vomit,90000,Bemowo
2024-01-07 10:08:00,Steve Lacy,Static,156506,Bemowo
2024-01-07 10:12:00,Steve Lacy,Helmet,201546,Bemowo
2024-01-07 10:17:00,Steve Lacy,Mercury,295413,Bemowo
2024-01-07 10:20:00,Steve Lacy,Buttons,184973,Bemowo
2024-01-07 10:24:00,Steve Lacy,Bad Habit,232066,Bemowo
2024-01-07 10:24:00,Steve Lacy,2Gether (Enterlude),50426,Bemowo
2024-01-07 10:28:00,Steve Lacy,Cody Freestyle,240080,Bemowo
2024-01-07 10:31:00,Steve Lacy,Amber,173520,Bemowo
2024-01-07 10:36:00,Steve Lacy,Sunshine (feat. Fousheé),293426,Bemowo
2024-01-07 10:41:00,Steve Lacy,Give You the World,273786,Bemowo
2024-01-07 10:42:00,Steve Lacy,Atomic Vomit,90000,Bemowo
2024-01-07 10:43:00,Steve Lacy,When I,60952,Bemowo
2024-01-07 10:46:00,Steve Lacy,Thats No Fun,161900,Bemowo
2024-01-07 10:47:00,Steve Lacy,Cocky Girl,53333,Bemowo
2024-01-07 10:48:00,Steve Lacy,Uuuu,90708,Bemowo
2024-01-07 10:51:00,Steve Lacy,Jars of It,144500,Bemowo
2024-01-07 10:52:00,Steve Lacy,Bars. 16,46904,Bemowo
2024-01-07 10:55:00,Steve Lacy,Infrunami,178328,Bemowo
2024-01-07 10:56:00,Steve Lacy,Hummer,71518,Bemowo
2024-01-07 10:58:00,Steve Lacy,4real,144000,Bemowo
2024-01-07 14:28:00,Steve Lacy,I Think I Should,39461,Bemowo
2024-01-07 14:29:00,Kid Francescoli,Cent corps,189723,Bemowo
2024-01-07 14:35:00,LAUSSE THE CAT,Coco Channel,217500,Bemowo
2024-01-07 14:38:00,Etta James,I'd Rather Go Blind,156653,Bemowo
2024-01-07 14:41:00,Zuta,Polowanie,168306,Bemowo
2024-01-07 14:42:00,Sneaks,True Killer,82231,Bemowo
2024-01-07 14:47:00,Alice Cooper,Poison,270080,Bemowo
2024-01-07 14:50:00,Zuta,Elvis,174523,Bemowo
2024-01-07 14:53:00,Boston Bun,Missing You,207265,Bemowo
2024-01-07 14:57:00,Gorillaz,Kids with Guns,225773,Bemowo
2024-01-07 15:01:00,Mela Koteluk,Melodia ulotna,245226,Bemowo
2024-01-07 15:05:00,Frank Ocean,Pink + White,184516,Bemowo
2024-01-07 15:10:00,Frank Ocean,Biking,277520,Bemowo
2024-01-07 15:13:00,Frank Ocean,Godspeed,177922,Bemowo
2024-01-07 15:20:00,"Tyler, The Creator",PartyIsntOver/Campfire/Bimmer (feat. Frank Ocean & Laetitia Sadier),438493,Bemowo
2024-01-07 15:22:00,Frank Ocean,End,134600,Bemowo
2024-01-07 15:25:00,Frank Ocean,Bad Religion,175453,Bemowo
2024-01-07 15:28:00,Frank Ocean,Hero,165467,Bemowo
2024-01-07 15:31:00,Frank Ocean,Sierra Leone,148760,Bemowo
2024-01-07 15:32:00,Frank Ocean,White,76280,Bemowo
2024-01-07 15:35:00,Frank Ocean,Chanel,210285,Bemowo
2024-01-07 15:40:00,A$AP Mob,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",255413,Bemowo
2024-01-07 15:43:00,Earl Sweatshirt,Sunday (feat. Frank Ocean),205800,Bemowo
2024-01-07 15:49:00,Frank Ocean,Super Rich Kids,330182,Bemowo
2024-01-07 15:50:00,MellowHype,Rico,70206,Bemowo
2024-01-07 15:54:00,Frank Ocean,Pink Matter,268813,Bemowo
2024-01-07 15:59:00,Frank Ocean,Self Control,249667,Bemowo
2024-01-07 16:00:00,Frank Ocean,DHL,94547,Bemowo
2024-01-07 16:01:00,Frank Ocean,Sweet Life,33158,Bemowo
2024-01-07 16:06:00,Childish Gambino,Les,317293,Bemowo
2024-01-07 16:11:00,Childish Gambino,Redbone,326933,Bemowo
2024-01-07 16:16:00,Childish Gambino,Heartbeat,269840,Bemowo
2024-01-07 16:22:00,Childish Gambino,Me and Your Mama,379226,Bemowo
2024-01-07 16:26:00,Childish Gambino,3005,234215,Bemowo
2024-01-07 16:28:00,Childish Gambino,III. Urn,73386,Bemowo
2024-01-07 16:32:00,Jhené Aiko,Bed Peace,256080,Bemowo
2024-01-07 16:36:00,Childish Gambino,Sober,252013,Bemowo
2024-01-07 16:39:00,Childish Gambino,Bonfire,192946,Bemowo
2024-01-07 16:40:00,Childish Gambino,This Is America,63834,Bemowo
2024-01-07 16:42:00,Thundercat,Jethro,94896,Bemowo
2024-01-07 16:46:00,Djo,Roddy,252987,Bemowo
2024-01-07 16:49:00,Tame Impala,Feels Like We Only Go Backwards,192960,Bemowo
2024-01-07 16:51:00,Yaya Bey,intro,76787,Bemowo
2024-01-07 16:52:00,Men I Trust,Oncle Jazz,57876,Bemowo
2024-01-07 16:54:00,TV Girl,Cigarettes out the Window,150850,Bemowo
2024-01-07 16:55:00,Hotel Ugly,The Ballad of Eddie Jabuley,31741,Bemowo
2024-01-07 16:59:00,Men I Trust,Show Me How,215110,Bemowo
2024-01-07 17:01:00,JAWNY,Honeypie,135581,Bemowo
2024-01-07 17:05:00,Bakar,Hell N Back,213573,Bemowo
2024-01-07 17:10:00,Dayglow,Can I Call You Tonight?,278769,Bemowo
2024-01-07 17:12:00,Still Woozy,Goodie Bag,146390,Bemowo
2024-01-07 17:14:00,PinkPantheress,Pain,98544,Bemowo
2024-01-07 17:16:00,Eyedress,Something About You,153312,Bemowo
2024-01-07 17:20:00,Rex Orange County,Sunflower,252230,Bemowo
2024-01-07 17:22:00,Suki Waterhouse,Good Looking,120338,Bemowo
2024-01-07 17:27:00,BROCKHAMPTON,SUMMER,204939,Bemowo
2024-01-07 17:34:00,JAY-Z,Caught Their Eyes,206133,Bemowo
2024-01-07 17:38:00,Brent Faiyaz,DEAD MAN WALKING,247079,Bemowo
2024-01-07 18:04:00,"Tyler, The Creator",EARFQUAKE,190066,Wola
2024-01-07 18:07:00,Kanye West,Homecoming,203493,Wola
2024-01-07 18:10:00,"Tyler, The Creator",I DON'T LOVE YOU ANYMORE,161200,Wola
2024-01-07 18:11:00,Brent Faiyaz,Best Time,82508,Wola
2024-01-07 18:13:00,BROCKHAMPTON,HEAVEN BELONGS TO YOU,89613,Wola
2024-01-07 18:17:00,Kendrick Lamar,PRIDE.,275253,Wola
2024-01-07 18:22:00,Kendrick Lamar,These Walls,300973,Wola
