"","Activity.Date","Activity.Type","Elapsed.Time","Distance","Moving.Time","srednia_predkosc_km_h","max_predkosc_km_h","Elevation.Gain","Elevation.Loss","Elevation.High","Elevation.Low","Max.Grade","Average.Grade","startTime","avgSpeed","Dystans","Osoba","Kalorie","Czas"
"11","Jul 14, 2021, 7:58:09 AM","Ride",22090,75.66,14055,19.3797317504883,36,100.056266784668,99.8562698364258,90.3000030517578,76.0999984741211,22.1000003814697,0.000264334521489218,2021-07-14 07:58:09,19.3797317504883,75.66,"Kuba",NA,234.25
"12","Jul 16, 2021, 1:21:02 PM","Ride",17421,5.98,17421,1.23711386919022,25.2,7.32000017166138,7.61999988555908,89.5999984741211,81.9000015258789,8,-0.00501119159162045,2021-07-16 13:21:02,1.23711386919022,5.98,"Kuba",NA,290.35
"13","Jul 21, 2021, 9:43:30 AM","Ride",19986,78.19,14846,18.9608642578125,38.8800006866455,60.9857139587402,62.8857154846191,27.5,-0.400000005960464,6.69999980926514,-0.00242990045808256,2021-07-21 09:43:30,18.9608642578125,78.19,"Kuba",NA,247.433333333333
"14","Jul 29, 2021, 2:31:16 PM","Ride",6194,26.08,5702,16.4680114746094,33.4800006866455,44.7287940979004,47.3287925720215,91.5,81.1999969482422,6.30000019073486,-0.00996798742562532,2021-07-29 14:31:16,16.4680114746094,26.08,"Kuba",NA,95.0333333333333
"15","Jul 30, 2021, 7:33:14 AM","Ride",24916,104.92,21523,17.5496772766113,36.360001373291,283.508087158203,283.208068847656,152.5,76,14.6000003814697,0.000285924790659919,2021-07-30 07:33:14,17.5496772766113,104.92,"Kuba",NA,358.716666666667
"16","Jul 31, 2021, 4:42:12 PM","Ride",9345,43.04,8520,18.1896343231201,36.360001373291,80.5352020263672,80.835205078125,91.6999969482422,75.3000030517578,20.2999992370605,-0.000696883536875248,2021-07-31 16:42:12,18.1896343231201,43.04,"Kuba",NA,142
"17","Aug 1, 2021, 10:16:42 AM","Ride",8878,34.12,8163,15.0478054046631,32.039998626709,33.3584060668945,33.8584060668945,97.4000015258789,82,8.80000019073486,-0.00146537751425058,2021-08-01 10:16:42,15.0478054046631,34.12,"Kuba",NA,136.05
"18","Aug 7, 2021, 4:44:42 PM","Ride",5074,33.67,4771,25.4065979003906,51.839998626709,55.7590484619141,55.4590492248535,90.3000030517578,78.3000030517578,7.69999980926514,0.000890979717951268,2021-08-07 16:44:42,25.4065979003906,33.67,"Kuba",NA,79.5166666666667
"19","Aug 9, 2021, 4:14:53 PM","Run",3272,10.02,3268,11.0453247070313,16.5599996566772,8.80909061431885,8.40909099578857,90.1999969482422,81.3000030517578,3.40000009536743,0.00398934865370393,2021-08-09 16:14:53,11.0453247070313,10.02,"Kuba",NA,54.4666666666667
"20","Aug 10, 2021, 7:49:00 AM","Ride",18632,74.93,14253,18.9279224395752,116.279997253418,112.935913085938,100.835914611816,113.900001525879,80.9000015258789,34.5999984741211,0.0161465089768171,2021-08-10 07:49:00,18.9279224395752,74.93,"Kuba",NA,237.55
"21","Aug 11, 2021, 4:11:34 PM","Ride",8090,7.46,5949,4.51800298690796,36.360001373291,2.79999995231628,5.69999980926514,86.4000015258789,82,2.90000009536743,-0.0388427525758743,2021-08-11 16:11:34,4.51800298690796,7.46,"Kuba",NA,99.15
"22","Aug 13, 2021, 9:29:02 AM","Ride",7073,16.49,4848,12.2486134529114,40.3199993133545,13.3666667938232,5.96666669845581,94.8000030517578,83.5999984741211,6.30000019073486,0.044862624257803,2021-08-13 09:29:02,12.2486134529114,16.49,"Kuba",NA,80.8
"23","Aug 14, 2021, 8:27:29 AM","Ride",15352,59.63,12568,17.0826416015625,50.760001373291,155.070037841797,155.070037841797,118.5,78.3000030517578,17.8999996185303,0,2021-08-14 08:27:29,17.0826416015625,59.63,"Kuba",NA,209.466666666667
"24","Aug 16, 2021, 9:02:33 AM","Ride",8904,50.8,8555,21.3797498703003,40.6800006866455,141.729797363281,102.229797363281,133.399993896484,82.3000030517578,11.5,0.0777458027005196,2021-08-16 09:02:33,21.3797498703003,50.8,"Kuba",NA,142.583333333333
"25","Aug 20, 2021, 7:59:00 AM","Walk",21752,17.41,16581,3.78140058517456,36.360001373291,739.051025390625,740.651062011719,1668.30004882812,987.5,50,-0.00918669067323208,2021-08-20 07:59:00,3.78140058517456,17.41,"Kuba",NA,276.35
"26","Aug 21, 2021, 8:15:38 AM","Walk",20414,13.98,13907,3.61946640014648,17.6400003433228,583.499816894531,582.699829101562,1368.59997558594,861.400024414062,48.5,0.00572156021371484,2021-08-21 08:15:38,3.61946640014648,13.98,"Kuba",NA,231.783333333333
"27","Aug 22, 2021, 5:32:49 AM","Walk",25977,20.49,20797,3.54763662815094,16.2,1480.4072265625,1480.9072265625,1983.90002441406,1016.59997558594,49.4000015258789,-0.00243967887945473,2021-08-22 05:32:49,3.54763662815094,20.49,"Kuba",NA,346.616666666667
"28","Aug 25, 2021, 11:24:29 AM","Ride",13033,44.96,11780,13.7402649879456,28.0800006866455,50.4109115600586,50.010913848877,92,80.9000015258789,23.8999996185303,0.000889655959326774,2021-08-25 11:24:29,13.7402649879456,44.96,"Kuba",NA,196.333333333333
"29","Aug 31, 2021, 7:50:20 AM","Ride",24417,108.77,20754,18.8683439254761,81,370.453887939453,284.853881835938,171.300003051758,81.4000015258789,14,0.0786938294768333,2021-08-31 07:50:20,18.8683439254761,108.77,"Kuba",NA,345.9
"30","Sep 8, 2021, 1:54:52 PM","Ride",11136,57.72,9493,21.8921178817749,46.8,84.7399597167969,84.4399566650391,119.400001525879,81.4000015258789,13.8999996185303,0.000519675784744322,2021-09-08 13:54:52,21.8921178817749,57.72,"Kuba",NA,158.216666666667
"31","Sep 17, 2021, 2:50:55 PM","Ride",4411,28.56,4040,25.4564552307129,101.879997253418,60.2790718078613,22.3790721893311,119.5,81.4000015258789,11.3000001907349,0.132666856050491,2021-09-17 14:50:55,25.4564552307129,28.56,"Kuba",NA,67.3333333333333
"32","Sep 17, 2021, 4:31:18 PM","Ride",3617,20,3420,21.0566316604614,42.839998626709,7.60845232009888,42.6084518432617,119.400001525879,84.0999984741211,4.19999980926514,-0.174966752529144,2021-09-17 16:31:18,21.0566316604614,20,"Kuba",NA,57
