ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,Date,year,month,day,week_number,day-name,Time(Minutes),SleepMinutes,CoffeeCups,EnergyLevelMorning,EnergyLevelEvening,Productivity,StepsCount,Meeting,Projects,Tests,NumberOfLecturesToday,SportActivity,WorkingHours,WeekDay,audio_features,acousticness,instrumentalness,energy,danceability,liveness,loudness,speechiness,valence,release_date,preview_url,album_cover,artists_photo,album_on_spotify,artist_on_spotify
2023-11-28T21:29:43Z,0611wiki,android,214133.0,PL,188.146.124.219,unknown,Euphoria,Loreen,Heal,spotify:track:2knr7ikPt4l7bk92qS4ZXW,,,,trackdone,trackdone,True,0.0,False,1701206769.0,False,2023-11-28,2023,11,28,48,Tuesday,3.56888,370,0,7,8,High,6052,0,1,0,2.0,0,0.0,Tuesday,"{'acousticness': 0.079, 'instrumentalness': 4.85e-05, 'energy': 0.679, 'danceability': 0.518, 'liveness': 0.0588, 'loudness': -5.406, 'speechiness': 0.0355, 'valence': 0.106}",0.08495936950471003,4.85e-05,0.679,0.37800687285223367,0.05160916207596405,0.6590126291618829,0.03790613718411551,0.07200866269626421,2012-10-19,https://p.scdn.co/mp3-preview/81bae1f62971ab32e22e4d5e6c81e24601176567?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b27396663c059e615c7db2ed9bb6,https://i.scdn.co/image/ab6761610000e5eb3ca2710f45c2993c415a1c5e,https://open.spotify.com/album/73FYKSgOypVgghYr8GsEGl,https://open.spotify.com/artist/49aaHxvAJ0tCh0F15OnwIl
2023-11-27T08:16:06Z,0611wiki,android,230880.0,PL,188.146.118.156,unknown,Control,Zoe Wees,Control,spotify:track:50Td3qilgs8BLtv8mHyT1t,,,,trackdone,trackdone,True,0.0,False,1701072735.0,False,2023-11-27,2023,11,27,48,Monday,3.848,250,0,5,6,High,5948,0,0,0,6.0,0,2.0,Monday,"{'acousticness': 0.643, 'instrumentalness': 1.57e-06, 'energy': 0.465, 'danceability': 0.599, 'liveness': 0.149, 'loudness': -4.95, 'speechiness': 0.0314, 'valence': 0.0678}",0.6921157407980554,1.57e-06,0.465,0.5171821305841924,0.18237170194259206,0.6964080695423978,0.02310469314079422,0.03064428803465078,2020-03-13,,https://i.scdn.co/image/ab67616d0000b273399b7c2f3ef2a17d47a68c04,https://i.scdn.co/image/ab6761610000e5ebb620e440071a1e4119bae583,https://open.spotify.com/album/4w177LbRYa3z07NifGptFp,https://open.spotify.com/artist/03d2mJXSMtuPI0nIvLnhoS
2023-11-27T20:15:25Z,0611wiki,android,475.0,PL,31.0.127.251,unknown,Control,Zoe Wees,Control,spotify:track:50Td3qilgs8BLtv8mHyT1t,,,,backbtn,backbtn,True,1.0,False,1701116125.0,False,2023-11-27,2023,11,27,48,Monday,0.00792,250,0,5,6,High,5948,0,0,0,6.0,0,2.0,Monday,"{'acousticness': 0.643, 'instrumentalness': 1.57e-06, 'energy': 0.465, 'danceability': 0.599, 'liveness': 0.149, 'loudness': -4.95, 'speechiness': 0.0314, 'valence': 0.0678}",0.6921157407980554,1.57e-06,0.465,0.5171821305841924,0.18237170194259206,0.6964080695423978,0.02310469314079422,0.03064428803465078,2020-03-13,,https://i.scdn.co/image/ab67616d0000b273399b7c2f3ef2a17d47a68c04,https://i.scdn.co/image/ab6761610000e5ebb620e440071a1e4119bae583,https://open.spotify.com/album/4w177LbRYa3z07NifGptFp,https://open.spotify.com/artist/03d2mJXSMtuPI0nIvLnhoS
2023-11-28T21:33:34Z,0611wiki,android,230880.0,PL,188.146.124.219,unknown,Control,Zoe Wees,Control,spotify:track:50Td3qilgs8BLtv8mHyT1t,,,,trackdone,trackdone,True,0.0,False,1701206983.0,False,2023-11-28,2023,11,28,48,Tuesday,3.848,370,0,7,8,High,6052,0,1,0,2.0,0,0.0,Tuesday,"{'acousticness': 0.643, 'instrumentalness': 1.57e-06, 'energy': 0.465, 'danceability': 0.599, 'liveness': 0.149, 'loudness': -4.95, 'speechiness': 0.0314, 'valence': 0.0678}",0.6921157407980554,1.57e-06,0.465,0.5171821305841924,0.18237170194259206,0.6964080695423978,0.02310469314079422,0.03064428803465078,2020-03-13,,https://i.scdn.co/image/ab67616d0000b273399b7c2f3ef2a17d47a68c04,https://i.scdn.co/image/ab6761610000e5ebb620e440071a1e4119bae583,https://open.spotify.com/album/4w177LbRYa3z07NifGptFp,https://open.spotify.com/artist/03d2mJXSMtuPI0nIvLnhoS
2023-11-27T08:34:19Z,0611wiki,android,109984.0,PL,188.146.118.156,unknown,How You Remind Me,Nickelback,Silver Side Up,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,,,,trackdone,logout,True,0.0,False,1701073167.0,False,2023-11-27,2023,11,27,48,Monday,1.83307,250,0,5,6,High,5948,0,0,0,6.0,0,2.0,Monday,"{'acousticness': 0.00135, 'instrumentalness': 0, 'energy': 0.764, 'danceability': 0.446, 'liveness': 0.099, 'loudness': -5.042, 'speechiness': 0.033, 'valence': 0.543}",0.001367716612993254,0.0,0.764,0.2542955326460481,0.10988692374601336,0.6888633754305395,0.028880866425992788,0.5452084461288577,2001-09-11,https://p.scdn.co/mp3-preview/94fd201045f5b682935957a8206075638dc4622d?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273699a422d25adc550dc5aa11c,https://i.scdn.co/image/ab6761610000e5eb6fd63d17d5f242226134ae2f,https://open.spotify.com/album/5fKL7vMTXvhR9tov8Kqt3u,https://open.spotify.com/artist/6deZN1bslXzeGvOLaLMOIF
2023-11-28T21:40:40Z,0611wiki,android,223840.0,PL,188.146.124.219,unknown,How You Remind Me,Nickelback,Silver Side Up,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,,,,trackdone,trackdone,True,0.0,False,1701207416.0,False,2023-11-28,2023,11,28,48,Tuesday,3.73067,370,0,7,8,High,6052,0,1,0,2.0,0,0.0,Tuesday,"{'acousticness': 0.00135, 'instrumentalness': 0, 'energy': 0.764, 'danceability': 0.446, 'liveness': 0.099, 'loudness': -5.042, 'speechiness': 0.033, 'valence': 0.543}",0.001367716612993254,0.0,0.764,0.2542955326460481,0.10988692374601336,0.6888633754305395,0.028880866425992788,0.5452084461288577,2001-09-11,https://p.scdn.co/mp3-preview/94fd201045f5b682935957a8206075638dc4622d?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273699a422d25adc550dc5aa11c,https://i.scdn.co/image/ab6761610000e5eb6fd63d17d5f242226134ae2f,https://open.spotify.com/album/5fKL7vMTXvhR9tov8Kqt3u,https://open.spotify.com/artist/6deZN1bslXzeGvOLaLMOIF
2023-11-28T21:46:43Z,0611wiki,android,200163.0,PL,188.146.124.219,unknown,Wherever You Go (feat. John Martin),Alok,Wherever You Go (feat. John Martin),spotify:track:2tsArM8er9gkqiN4XiaW3r,,,,trackdone,trackdone,True,0.0,False,1701207802.0,False,2023-11-28,2023,11,28,48,Tuesday,3.33605,370,0,7,8,High,6052,0,1,0,2.0,0,0.0,Tuesday,"{'acousticness': 0.149, 'instrumentalness': 7.77e-06, 'energy': 0.738, 'danceability': 0.756, 'liveness': 0.307, 'loudness': -5.544, 'speechiness': 0.0295, 'valence': 0.665}",0.1603156567219692,7.77e-06,0.738,0.7869415807560136,0.41142360104378084,0.6476955879940954,0.016245487364620934,0.6773145641580943,2021-11-05,https://p.scdn.co/mp3-preview/f6724693b82d358b8b4cc369e083d85652807ba5?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2731c4a90cd8c123466d5c187a2,https://i.scdn.co/image/ab6761610000e5ebf7d1bdca65e1cefd4e60c379,https://open.spotify.com/album/1mkiHxOjzK6O2WxQgyO4Hd,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W
2023-11-28T21:43:22Z,0611wiki,android,161266.0,PL,188.146.124.219,unknown,When I’m Gone (with Katy Perry),Alesso,When I’m Gone (with Katy Perry),spotify:track:5902W4uHWzhtOff1UK7the,,,,trackdone,trackdone,True,0.0,False,1701207640.0,False,2023-11-28,2023,11,28,48,Tuesday,2.68777,370,0,7,8,High,6052,0,1,0,2.0,0,0.0,Tuesday,"{'acousticness': 0.028, 'instrumentalness': 0, 'energy': 0.886, 'danceability': 0.685, 'liveness': 0.481, 'loudness': -4.179, 'speechiness': 0.034, 'valence': 0.615}",0.030056931674992637,0.0,0.886,0.6649484536082475,0.6636706291678748,0.759635886501558,0.032490974729241895,0.6231727125067678,2021-12-29,,https://i.scdn.co/image/ab67616d0000b27337940571b0be91d69b5fd0d6,https://i.scdn.co/image/ab6761610000e5eb85bb0aa225cf7e0dbc9fcefe,https://open.spotify.com/album/5itVTi6rI3MlOcWBxROxd9,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t
2023-11-28T21:59:54Z,0611wiki,android,175643.0,PL,188.146.124.219,unknown,Follow You,Imagine Dragons,Follow You / Cutthroat,spotify:track:7FdUvDkaE24o3FPIWTvzv2,,,,trackdone,trackdone,True,0.0,False,1701208618.0,False,2023-11-28,2023,11,28,48,Tuesday,2.92738,370,0,7,8,High,6052,0,1,0,2.0,0,0.0,Tuesday,"{'acousticness': 0.00209, 'instrumentalness': 7.92e-05, 'energy': 0.732, 'danceability': 0.542, 'liveness': 0.496, 'loudness': -5.956, 'speechiness': 0.0521, 'valence': 0.489}",0.002164340220718565,7.92e-05,0.732,0.4192439862542956,0.6854160626268484,0.6139084795801213,0.09783393501805054,0.486735246345425,2021-03-12,,https://i.scdn.co/image/ab67616d0000b27325e1a02097987b3480c7a8c5,https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e,https://open.spotify.com/album/1nz0PWfAcTQVbFtpU6u1UY,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q
2023-11-28T22:11:16Z,0611wiki,android,271306.0,PL,188.146.124.219,unknown,Take on the World,You Me At Six,Night People,spotify:track:3eHYnUFpEZjnTQag1EVxHC,,,,trackdone,trackdone,True,0.0,False,1701209204.0,False,2023-11-28,2023,11,28,48,Tuesday,4.52177,370,0,7,8,High,6052,0,1,0,2.0,0,0.0,Tuesday,"{'acousticness': 0.157, 'instrumentalness': 4.28e-06, 'energy': 0.532, 'danceability': 0.559, 'liveness': 0.0927, 'loudness': -6.461, 'speechiness': 0.0302, 'valence': 0.11}",0.16892780383251313,4.28e-06,0.532,0.44845360824742275,0.10075384169324444,0.5724946695095948,0.01877256317689531,0.07634001082837033,2017-01-06,https://p.scdn.co/mp3-preview/7f7090e7a784cbf09c0198454b2b18d2397d88c2?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273769d215c48699491322da722,https://i.scdn.co/image/ab6761610000e5ebc43aed7a2511d1c725322788,https://open.spotify.com/album/1snS7GPKcsbRHihG1ug2VN,https://open.spotify.com/artist/1kNQXvepPjaPgUfeDAF2h6
2023-11-28T22:19:01Z,0611wiki,android,237200.0,PL,188.146.124.219,unknown,Poker Face,Lady Gaga,The Fame,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,,,,trackdone,trackdone,True,0.0,False,1701209703.0,False,2023-11-28,2023,11,28,48,Tuesday,3.95333,370,0,7,8,High,6052,0,1,0,2.0,0,0.0,Tuesday,"{'acousticness': 0.118, 'instrumentalness': 1.64e-06, 'energy': 0.806, 'danceability': 0.851, 'liveness': 0.121, 'loudness': -4.62, 'speechiness': 0.0787, 'valence': 0.787}",0.12694358666861158,1.64e-06,0.806,0.9501718213058419,0.141780226152508,0.7234705592914548,0.19386281588447657,0.8094206821873309,2008-01-01,,https://i.scdn.co/image/ab67616d0000b273e691217483df8798445c82e2,https://i.scdn.co/image/ab6761610000e5ebc8d3d98a1bccbe71393dbfbf,https://open.spotify.com/album/1qwlxZTNLe1jq3b0iidlue,https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms
2023-11-28T22:29:17Z,0611wiki,android,223546.0,PL,188.146.124.219,unknown,Roar,Katy Perry,PRISM,spotify:track:6F5c58TMEs1byxUstkzVeM,,,,trackdone,trackdone,True,0.0,False,1701210333.0,False,2023-11-28,2023,11,28,48,Tuesday,3.72577,370,0,7,8,High,6052,0,1,0,2.0,0,0.0,Tuesday,"{'acousticness': 0.00487, 'instrumentalness': 6.6e-06, 'energy': 0.772, 'danceability': 0.554, 'liveness': 0.354, 'loudness': -4.821, 'speechiness': 0.0418, 'valence': 0.455}",0.005157061341632573,6.6e-06,0.772,0.43986254295532656,0.47955929254856483,0.7069870428079383,0.06064981949458484,0.44991878722252304,2013-10-18,,https://i.scdn.co/image/ab67616d0000b27347f930accd8ac01686401fa2,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,https://open.spotify.com/album/5MQBzs5YlZlE28mD9yUItn,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X
2023-12-02T12:07:08Z,0611wiki,android,1140.0,PL,37.109.144.176,unknown,Roar,Katy Perry,PRISM,spotify:track:6F5c58TMEs1byxUstkzVeM,,,,backbtn,fwdbtn,True,1.0,False,1701518828.0,False,2023-12-02,2023,12,2,48,Saturday,0.019,340,0,6,7,High,3432,0,0,0,0.0,0,0.0,Saturday,"{'acousticness': 0.00487, 'instrumentalness': 6.6e-06, 'energy': 0.772, 'danceability': 0.554, 'liveness': 0.354, 'loudness': -4.821, 'speechiness': 0.0418, 'valence': 0.455}",0.005157061341632573,6.6e-06,0.772,0.43986254295532656,0.47955929254856483,0.7069870428079383,0.06064981949458484,0.44991878722252304,2013-10-18,,https://i.scdn.co/image/ab67616d0000b27347f930accd8ac01686401fa2,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,https://open.spotify.com/album/5MQBzs5YlZlE28mD9yUItn,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X
2023-12-03T19:02:49Z,0611wiki,android,0.0,PL,188.146.124.219,unknown,Roar,Katy Perry,PRISM,spotify:track:6F5c58TMEs1byxUstkzVeM,,,,backbtn,fwdbtn,True,1.0,False,1701630169.0,False,2023-12-03,2023,12,3,48,Sunday,0.0,350,0,6,8,Medium,6691,0,0,0,0.0,0,0.0,Sunday,"{'acousticness': 0.00487, 'instrumentalness': 6.6e-06, 'energy': 0.772, 'danceability': 0.554, 'liveness': 0.354, 'loudness': -4.821, 'speechiness': 0.0418, 'valence': 0.455}",0.005157061341632573,6.6e-06,0.772,0.43986254295532656,0.47955929254856483,0.7069870428079383,0.06064981949458484,0.44991878722252304,2013-10-18,,https://i.scdn.co/image/ab67616d0000b27347f930accd8ac01686401fa2,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,https://open.spotify.com/album/5MQBzs5YlZlE28mD9yUItn,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X
2023-11-28T22:22:45Z,0611wiki,android,223400.0,PL,188.146.124.219,unknown,False Confidence,Noah Kahan,Busyhead,spotify:track:7nDFTHHwfe32a8qdp9XqPy,,,,trackdone,trackdone,True,0.0,False,1701209941.0,False,2023-11-28,2023,11,28,48,Tuesday,3.72333,370,0,7,8,High,6052,0,1,0,2.0,0,0.0,Tuesday,"{'acousticness': 0.163, 'instrumentalness': 0, 'energy': 0.663, 'danceability': 0.414, 'liveness': 0.138, 'loudness': -7.77, 'speechiness': 0.0456, 'valence': 0.33}",0.17538691416542104,0.0,0.663,0.19931271477663226,0.16642505073934477,0.46514679350500243,0.07436823104693141,0.31456415809420685,2019-06-14,,https://i.scdn.co/image/ab67616d0000b273a82b6363eb1895f2e9aae530,https://i.scdn.co/image/ab6761610000e5eb7bfba04955b666b8b8219541,https://open.spotify.com/album/3DNQrMjvVGiueVrj1qquJd,https://open.spotify.com/artist/2RQXRUsr4IW1f3mKyKsy4B
2023-11-28T22:49:06Z,0611wiki,android,65661.0,PL,188.146.124.219,unknown,Dark Horse,Katy Perry,PRISM,spotify:track:5jrdCoLpJSvHHorevXBATy,,,,trackdone,logout,True,0.0,False,1701211078.0,False,2023-11-28,2023,11,28,48,Tuesday,1.09435,370,0,7,8,High,6052,0,1,0,2.0,0,0.0,Tuesday,"{'acousticness': 0.00314, 'instrumentalness': 0, 'energy': 0.585, 'danceability': 0.645, 'liveness': 0.165, 'loudness': -6.122, 'speechiness': 0.0513, 'valence': 0.353}",0.0032946845289774525,0.0,0.585,0.5962199312714778,0.20556683096549727,0.6002952271608988,0.09494584837545125,0.33946940985381696,2013-10-18,,https://i.scdn.co/image/ab67616d0000b27347f930accd8ac01686401fa2,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,https://open.spotify.com/album/5MQBzs5YlZlE28mD9yUItn,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X
2023-12-02T12:07:05Z,0611wiki,android,2050.0,PL,37.109.144.176,unknown,Dark Horse,Katy Perry,PRISM,spotify:track:5jrdCoLpJSvHHorevXBATy,,,,appload,backbtn,True,1.0,False,1701518820.0,False,2023-12-02,2023,12,2,48,Saturday,0.03417,340,0,6,7,High,3432,0,0,0,0.0,0,0.0,Saturday,"{'acousticness': 0.00314, 'instrumentalness': 0, 'energy': 0.585, 'danceability': 0.645, 'liveness': 0.165, 'loudness': -6.122, 'speechiness': 0.0513, 'valence': 0.353}",0.0032946845289774525,0.0,0.585,0.5962199312714778,0.20556683096549727,0.6002952271608988,0.09494584837545125,0.33946940985381696,2013-10-18,,https://i.scdn.co/image/ab67616d0000b27347f930accd8ac01686401fa2,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,https://open.spotify.com/album/5MQBzs5YlZlE28mD9yUItn,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X
2023-12-03T19:16:45Z,0611wiki,android,215672.0,PL,188.146.124.219,unknown,Dark Horse,Katy Perry,PRISM,spotify:track:5jrdCoLpJSvHHorevXBATy,,,,trackdone,trackdone,True,0.0,False,1701630789.0,False,2023-12-03,2023,12,3,48,Sunday,3.59453,350,0,6,8,Medium,6691,0,0,0,0.0,0,0.0,Sunday,"{'acousticness': 0.00314, 'instrumentalness': 0, 'energy': 0.585, 'danceability': 0.645, 'liveness': 0.165, 'loudness': -6.122, 'speechiness': 0.0513, 'valence': 0.353}",0.0032946845289774525,0.0,0.585,0.5962199312714778,0.20556683096549727,0.6002952271608988,0.09494584837545125,0.33946940985381696,2013-10-18,,https://i.scdn.co/image/ab67616d0000b27347f930accd8ac01686401fa2,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,https://open.spotify.com/album/5MQBzs5YlZlE28mD9yUItn,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X
2023-11-28T22:06:44Z,0611wiki,android,229436.0,PL,188.146.124.219,unknown,Kiss Me,Dermot Kennedy,Sonder,spotify:track:1ELMCVbADOtZj8tYdS01nI,,,,trackdone,trackdone,True,0.0,False,1701208974.0,False,2023-11-28,2023,11,28,48,Tuesday,3.82393,370,0,7,8,High,6052,0,1,0,2.0,0,0.0,Tuesday,"{'acousticness': 0.00127, 'instrumentalness': 0, 'energy': 0.853, 'danceability': 0.638, 'liveness': 0.068, 'loudness': -2.158, 'speechiness': 0.0347, 'valence': 0.518}",0.0012815951418878148,0.0,0.853,0.5841924398625429,0.06494636126413456,0.9253731343283581,0.035018050541516244,0.5181375203031944,2023-06-07,,https://i.scdn.co/image/ab67616d0000b2730a0c2a552597ec4e7ac1653c,https://i.scdn.co/image/ab6761610000e5eb2cd8d09c5888a19d747f60a2,https://open.spotify.com/album/0uEpKcZU1hGooddCjct4j2,https://open.spotify.com/artist/5KNNVgR6LBIABRIomyCwKJ
2023-12-03T19:23:47Z,0611wiki,android,214761.0,PL,188.146.124.219,unknown,Control,Halsey,BADLANDS,spotify:track:3SKzTIl9mW0DadTys9SFo3,,,,trackdone,trackdone,True,0.0,False,1701631213.0,False,2023-12-03,2023,12,3,48,Sunday,3.57935,350,0,6,8,Medium,6691,0,0,0,0.0,0,0.0,Sunday,"{'acousticness': 0.399, 'instrumentalness': 0, 'energy': 0.675, 'danceability': 0.549, 'liveness': 0.181, 'loudness': -5.637, 'speechiness': 0.0332, 'valence': 0.206}",0.42944525392646626,0.0,0.675,0.43127147766323026,0.22876195998840243,0.640068886337543,0.029602888086642604,0.18029236599891715,2015-08-28,,https://i.scdn.co/image/ab67616d0000b27374fefed78db6d6cf4d963fdc,https://i.scdn.co/image/ab6761610000e5ebd707e1c5177614c4ec95a06c,https://open.spotify.com/album/5OZJflQcQCdZLQjtUudCin,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2
2023-12-03T19:28:23Z,0611wiki,android,275546.0,PL,188.146.124.219,unknown,Somebody to Die For,Hurts,Exile (Deluxe),spotify:track:0GDz2tPdh6FbxJxM75SQB4,,,,trackdone,trackdone,True,0.0,False,1701631428.0,False,2023-12-03,2023,12,3,48,Sunday,4.59243,350,0,6,8,Medium,6691,0,0,0,0.0,0,0.0,Sunday,"{'acousticness': 0.0198, 'instrumentalness': 0.00142, 'energy': 0.599, 'danceability': 0.426, 'liveness': 0.366, 'loudness': -7.737, 'speechiness': 0.0282, 'valence': 0.102}",0.021229480886685137,0.00142,0.599,0.21993127147766323,0.49695563931574377,0.4678530424799081,0.01155234657039711,0.0676773145641581,2013-03-08,https://p.scdn.co/mp3-preview/aae1ff17d6b39ab1341201cef143d9b06b7e2335?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2730591768de50b4ff871686a3d,https://i.scdn.co/image/ab6761610000e5eb0be2a09403d1e236a89d7dda,https://open.spotify.com/album/2UGJa9DjYhXpBDKsCTyhSh,https://open.spotify.com/artist/3w4VAlllkAWI6m0AV0Gn6a
2023-12-03T19:32:02Z,0611wiki,android,218234.0,PL,188.146.124.219,unknown,Ain't Your Mama,Jennifer Lopez,Ain't Your Mama,spotify:track:2hgzdQdnfWwtdpZbhZlV72,,,,trackdone,trackdone,True,0.0,False,1701631704.0,False,2023-12-03,2023,12,3,48,Sunday,3.63723,350,0,6,8,Medium,6691,0,0,0,0.0,0,0.0,Sunday,"{'acousticness': 0.0472, 'instrumentalness': 9.14e-06, 'energy': 0.678, 'danceability': 0.757, 'liveness': 0.0654, 'loudness': -5.529, 'speechiness': 0.233, 'valence': 0.82}",0.05072608474029801,9.14e-06,0.678,0.7886597938144329,0.06117715279791245,0.6489257011645071,0.7509025270758123,0.8451543042772063,2016-04-07,https://p.scdn.co/mp3-preview/baa7c25b74360df368b702c6bf1d6e2978fb30ba?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273b1ab92b8e26ab1cb783ffe15,https://i.scdn.co/image/ab6761610000e5ebaa483617f45b0652c0dbc238,https://open.spotify.com/album/5Bd99eGJKXoRMnqgqWlWmp,https://open.spotify.com/artist/2DlGxzQSjYe5N6G9nkYghR
2023-12-03T19:20:12Z,0611wiki,android,206880.0,PL,188.146.124.219,unknown,Stitches,Shawn Mendes,Handwritten,spotify:track:3zkWCteF82vJwv0hRLba76,,,,trackdone,trackdone,True,0.0,False,1701631006.0,False,2023-12-03,2023,12,3,48,Sunday,3.448,350,0,6,8,Medium,6691,0,0,0,0.0,0,0.0,Sunday,"{'acousticness': 0.0152, 'instrumentalness': 0, 'energy': 0.754, 'danceability': 0.746, 'liveness': 0.0486, 'loudness': -6.684, 'speechiness': 0.0676, 'valence': 0.746}",0.01627749629812239,0.0,0.754,0.7697594501718212,0.03682226732386199,0.5542069870428079,0.15379061371841155,0.7650243638332431,2015-04-14,,https://i.scdn.co/image/ab67616d0000b27375bd5306fb4669a15ee74eff,https://i.scdn.co/image/ab6761610000e5eb46e7a06fa6dfefaed6a3f0db,https://open.spotify.com/album/0CnQ0JQajNswRjPkNYVG8m,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr
2023-12-03T19:36:30Z,0611wiki,android,51984.0,PL,188.146.124.219,unknown,Wicked Game (feat. Tom Ellis),Lucifer Cast,Lucifer: Season 5 - Bloody Celestial Karaoke Jam (Special Episode Soundtrack),spotify:track:69YTuACgrMGedLai9jPI9N,,,,trackdone,backbtn,True,1.0,False,1701632137.0,False,2023-12-03,2023,12,3,48,Sunday,0.8664,350,0,6,8,Medium,6691,0,0,0,0.0,0,0.0,Sunday,"{'acousticness': 0.929, 'instrumentalness': 0.000824, 'energy': 0.172, 'danceability': 0.406, 'liveness': 0.0662, 'loudness': -13.132, 'speechiness': 0.0391, 'valence': 0.113}",1.0,0.000824,0.172,0.18556701030927836,0.062336909249057694,0.025422338855174642,0.050902527075812276,0.07958852192744992,2021-05-28,https://p.scdn.co/mp3-preview/d515d0215e22fb13fa0c7953d1d4c36e19751322?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b27349578a88c6ba9bea75b06d9b,https://i.scdn.co/image/ab67616d0000b2731f94b5daed039eef0fb30c51,https://open.spotify.com/album/3jUUy4oT8oXQH4jfTMDRQv,https://open.spotify.com/artist/66BdiVdIoCkmjVxqQzDlJ0
2023-12-03T19:42:25Z,0611wiki,android,141653.0,PL,188.146.124.219,unknown,Wicked Game (feat. Tom Ellis),Lucifer Cast,Lucifer: Season 5 - Bloody Celestial Karaoke Jam (Special Episode Soundtrack),spotify:track:69YTuACgrMGedLai9jPI9N,,,,trackdone,trackdone,True,0.0,False,1701632404.0,False,2023-12-03,2023,12,3,48,Sunday,2.36088,350,0,6,8,Medium,6691,0,0,0,0.0,0,0.0,Sunday,"{'acousticness': 0.929, 'instrumentalness': 0.000824, 'energy': 0.172, 'danceability': 0.406, 'liveness': 0.0662, 'loudness': -13.132, 'speechiness': 0.0391, 'valence': 0.113}",1.0,0.000824,0.172,0.18556701030927836,0.062336909249057694,0.025422338855174642,0.050902527075812276,0.07958852192744992,2021-05-28,https://p.scdn.co/mp3-preview/d515d0215e22fb13fa0c7953d1d4c36e19751322?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b27349578a88c6ba9bea75b06d9b,https://i.scdn.co/image/ab67616d0000b2731f94b5daed039eef0fb30c51,https://open.spotify.com/album/3jUUy4oT8oXQH4jfTMDRQv,https://open.spotify.com/artist/66BdiVdIoCkmjVxqQzDlJ0
2023-12-04T20:00:25Z,0611wiki,android,125789.0,PL,188.146.124.219,unknown,You Spin Me Round (Like A Record),Danzel,Unlocked,spotify:track:7nllAZ815Hz3oWxJJIZlXf,,,,appload,trackdone,True,0.0,False,1701719896.0,False,2023-12-04,2023,12,4,49,Monday,2.09648,370,0,8,7,High,3860,0,0,1,2.0,0,2.0,Monday,"{'acousticness': 0.0168, 'instrumentalness': 0.000264, 'energy': 0.796, 'danceability': 0.721, 'liveness': 0.16, 'loudness': -5.665, 'speechiness': 0.0341, 'valence': 0.963}",0.01799992572023117,0.000264,0.796,0.7268041237113401,0.1983183531458394,0.6377726750861079,0.03285198555956678,1.0000000000000002,2008-08-28,https://p.scdn.co/mp3-preview/11038eb6a917280c145ac20a76e4b36ded0d3600?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2734e243d474faed861eb30aa55,https://i.scdn.co/image/ab6761610000e5eb3272dc1af318a3f7a398dcbb,https://open.spotify.com/album/5NY5D7IPh8pOa5uGfu9t88,https://open.spotify.com/artist/0o2RZsw6cgJAO7e4N3x7dJ
